========= Estatisticas ========= 
Semente utilizada : 5549481
Quantidade de arestas removidas: 306575
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 80.43
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 74.9
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 50.06
Quantidade de solucoes não dominadas que o PR encontrou = 6
Quantiade de avalicoes da funcao objetivo = 1024590
Tempo FINAL(s) =  205.39
Resultado : 
0 32053
4 31881
9 31721
14 31573
16 31517
21 31384
33 31091
40 30933
43 30870
49 30770
57 30597
79 30212
101 29871
107 29835
116 29661
146 29304
152 29210
154 29187
179 28912
185 28855
212 28580
214 28561
220 28548
248 28343
255 28193
277 28032
317 27789
330 27643
343 27639
376 27441
440 27053
468 26889
476 26868
512 26689
540 26650
545 26556
652 26177
701 26031
780 25819
884 25565
959 25449
981 25369
1058 25215
1078 25199
1232 24925
1293 24862
1412 24676
1473 24637
1681 24368
1750 24304
1754 24282
1861 24259
1866 24221
2024 24025
2386 23759
2494 23731
2521 23723
2717 23536
2837 23509
2860 23450
3002 23388
3585 23123
3710 23055
3731 23047
3817 22995
4321 22731
5627 22174
5843 22091
6312 21915
6453 21863
6640 21795
7013 21660
7130 21626
7279 21565
7310 21554
7514 21482
7694 21419
7829 21372
7933 21336
8049 21296
8081 21285
9908 21142
10085 21141
10545 21046
10610 20451
11239 20232
11291 20215
11389 20183
11561 20127
11681 20088
11903 20016
12104 19953
12175 19928
12454 19838
12513 19819
13045 19648
13320 19560
13392 19537
13580 19477
14112 19386
14127 19378
14206 19330
14918 19150
14989 19049
15254 18962
15698 18806
16092 18711
16283 18676
16364 18660
16528 18545
17864 18176
17903 18159
17913 18132
18378 18039
18493 17968
18812 17943
18993 17777
19174 17718
19822 17527
20301 17510
20349 17401
20534 17366
20634 17343
20967 17161
21406 17050
21504 17013
21666 16998
21877 16984
21987 16927
22345 16820
22813 16629
22966 16608
23450 16453
23564 16443
23582 16416
23607 16412
24397 16175
24756 16093
24905 16044
25162 15956
25197 15939
25203 15909
25407 15793
25701 15703
25962 15696
26041 15599
27855 15141
27881 15117
27994 15099
28225 15026
28313 15006
28412 14958
28523 14942
28547 14928
28559 14921
28726 14881
28739 14868
28821 14864
30252 14406
30357 14382
30682 14275
30688 14274
30722 14260
30797 14243
30859 14217
31017 14174
31053 14154
31166 14125
31202 14114
31479 14032
32075 13862
32103 13854
32162 13829
32309 13785
32426 13757
32562 13703
33552 13439
33556 13405
33773 13345
33936 13311
33975 13303
34018 13269
34976 12887
35408 12834
35478 12831
35479 12789
35560 12711
36366 12586
36429 12553
36566 12524
36766 12455
37000 12378
37618 12189
37988 12120
38008 12038
38087 12027
38331 11981
38411 11970
38422 11952
38485 11917
38535 11909
39140 11801
39585 11575
39895 11484
40375 11355
40576 11206
40846 11203
41110 11176
41185 11024
41391 11011
41493 10932
41958 10899
42096 10752
42707 10731
42737 10721
43488 10520
43498 10438
43860 10305
44548 10164
44822 10055
44887 9921
45207 9826
45514 9809
46512 9647
46789 9642
46918 9325
47446 9168
47468 9159
48046 8985
48882 8738
49309 8612
49621 8520
50433 8468
51545 8223
52477 7680
52661 7626
53186 7472
53824 7285
54022 7227
54432 7107
55147 6898
55414 6820
56854 6400
57091 6331
57696 6155
57954 6080
59008 5774
59146 5734
59716 5569
60048 5473
60453 5356
60786 5283
60869 5236
61105 5168
61171 5149
61317 5107
63490 4510
63620 4449
63701 4426
63768 4407
63828 4390
63881 4375
64159 4320
64249 4271
64600 4172
64984 4064
65459 3931
65631 3883
66429 3664
66459 3653
66647 3601
66723 3580
67216 3444
67416 3389
67518 3361
68154 3284
68376 3127
68424 3114
68609 3064
68999 2959
70391 2590
70445 2576
70507 2560
70546 2550
71101 2425
71510 2423
71518 2420
71586 2409
71668 2371
71890 2287
72295 2113
72345 2101
72513 2061
73424 1854
74119 1787
74535 1633
74809 1586
75203 1546
75567 1480
75688 1469
