========= Estatisticas ========= 
Semente utilizada : 5125268
Quantidade de arestas removidas: 306575
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 80.24
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 75.69
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 51.66
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 1036668
Tempo FINAL(s) =  207.59
Resultado : 
0 32053
4 31881
9 31721
14 31573
21 31384
24 31319
33 31091
40 30933
43 30870
48 30775
57 30597
79 30212
101 29871
113 29714
143 29327
152 29210
154 29187
176 28971
179 28912
212 28580
218 28527
247 28265
255 28193
273 28086
308 27813
318 27778
344 27585
380 27329
400 27211
415 27159
464 26896
518 26666
574 26443
614 26438
674 26146
676 26127
697 26044
758 25912
950 25447
985 25409
990 25352
1158 25041
1290 24879
1335 24796
1436 24695
1530 24659
1700 24346
1772 24264
1805 24245
1854 24238
2106 23973
2137 23940
2392 23770
2423 23727
2495 23693
2717 23536
2840 23512
2978 23446
3039 23358
3447 23170
3600 23081
3789 22993
4338 22703
4402 22675
5501 22262
5627 22174
5843 22091
6051 22044
6453 21863
7013 21660
7141 21627
7279 21565
7310 21554
7694 21419
7829 21372
7860 21363
8049 21296
8081 21285
9135 20970
9714 20750
11204 20579
11226 20560
11291 20215
11389 20183
11681 20088
11796 20087
11880 20073
12175 19928
12454 19838
12513 19819
12538 19812
13188 19609
13320 19560
13392 19537
13580 19477
14347 19233
14552 19168
14657 19156
15698 18806
15968 18721
16503 18664
16528 18545
17700 18305
17751 18263
17846 18140
18098 18058
18136 18052
18526 17992
19097 17912
19174 17718
19664 17715
19744 17684
19908 17567
20508 17439
20595 17425
20639 17422
21239 17224
21527 17133
21563 17093
21794 17021
21949 16973
22003 16862
22524 16830
22852 16689
22957 16645
23271 16579
23330 16522
23566 16479
23608 16446
23995 16332
24684 16169
24689 16161
24752 16092
25096 15975
25354 15934
25407 15793
25701 15703
25990 15694
26004 15689
26041 15599
27120 15387
28128 15094
28172 15088
28388 15010
28411 14993
28459 14971
28524 14966
28554 14929
28670 14892
28705 14882
28843 14840
28860 14839
30329 14390
30610 14313
30622 14309
30736 14263
30743 14261
30788 14254
31482 14055
31604 14006
31905 13924
31933 13909
31946 13906
32039 13881
32074 13880
32099 13861
32244 13824
32301 13808
32442 13751
32930 13613
33263 13522
33412 13472
33549 13434
33858 13334
33952 13321
34009 13293
35330 12913
35378 12885
35449 12880
35456 12868
35513 12867
35528 12864
36071 12678
36145 12666
36681 12537
36871 12461
37246 12339
37876 12181
38067 12097
38129 12082
38210 12024
38360 11999
38444 11974
38728 11972
38749 11866
39053 11834
39121 11828
39190 11775
39247 11757
40292 11449
40366 11429
40575 11381
40576 11206
40828 11143
41185 11024
41252 11006
41493 10932
42043 10864
42096 10752
42703 10694
42814 10654
43165 10509
43589 10307
44358 10232
44664 10190
44838 10096
44887 9921
45429 9902
45798 9834
46196 9810
46794 9485
46894 9459
46978 9392
47492 9265
47706 9197
47857 9185
48046 8985
48612 8965
48868 8877
48882 8738
49309 8612
50458 8443
51038 8314
51653 8046
51692 8030
52128 8005
52477 7680
52661 7626
53186 7472
53824 7285
54022 7227
54432 7107
55147 6898
55414 6820
56018 6772
56773 6562
56854 6400
57091 6331
57696 6155
57954 6080
59008 5774
59146 5734
59716 5569
60048 5473
60453 5356
60775 5278
60869 5236
61105 5168
61171 5149
61317 5107
63620 4449
63701 4426
63768 4407
63828 4390
63881 4375
64094 4320
64249 4271
64600 4172
65257 4053
65459 3931
65631 3883
66415 3689
66459 3653
66647 3601
67216 3444
67354 3432
67416 3389
67518 3361
68376 3127
68424 3114
68609 3064
68764 3029
68999 2959
69403 2892
69528 2830
70445 2576
70507 2560
70546 2550
72062 2227
72295 2113
72345 2101
72513 2061
73424 1854
73522 1833
73820 1772
75133 1537
75357 1507
75782 1459
75905 1449
75919 1448
