========= Estatisticas ========= 
Semente utilizada : 7809633
Quantidade de arestas removidas: 306575
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 80.73
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 76.08
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 51.77
Quantidade de solucoes não dominadas que o PR encontrou = 9
Quantiade de avalicoes da funcao objetivo = 980678
Tempo FINAL(s) =  208.58
Resultado : 
4 31881
9 31721
14 31573
16 31517
21 31384
24 31309
33 31091
40 30933
43 30870
57 30597
79 30212
81 30182
90 30036
101 29871
116 29661
148 29314
152 29210
154 29187
179 28912
183 28870
190 28817
212 28580
214 28561
255 28193
266 28147
276 28025
305 27818
336 27631
376 27353
393 27254
468 26901
475 26883
476 26876
521 26739
533 26619
684 26135
688 26113
746 25904
806 25785
930 25560
935 25479
1012 25326
1021 25294
1155 25074
1251 24945
1428 24698
1472 24598
1692 24361
1716 24347
1790 24283
1841 24234
1880 24226
1956 24082
2454 23707
2588 23617
2621 23596
2678 23576
2717 23536
2730 23528
3433 23167
3618 23044
3869 22935
4368 22691
4402 22675
4617 22612
4875 22493
4886 22477
4950 22450
5627 22174
5843 22091
6453 21863
7013 21660
7279 21565
7310 21554
7694 21419
7829 21372
7933 21336
8049 21296
8081 21285
9240 20958
9637 20863
9973 20721
10373 20583
10384 20568
11110 20417
11291 20215
11389 20183
11561 20127
11681 20088
12175 19928
12454 19838
12513 19819
12852 19797
13045 19648
13282 19631
13320 19560
13392 19537
13580 19477
14930 19117
15230 19079
15470 18986
16370 18695
16423 18689
16446 18676
16528 18545
17254 18398
17718 18270
17905 18197
18006 18149
18216 18141
18786 17957
19174 17718
19859 17615
19995 17553
20339 17464
20497 17351
20762 17344
20895 17289
21086 17153
21409 17038
21823 16962
22020 16835
22325 16759
23009 16630
23335 16613
23427 16604
23438 16503
23548 16405
23713 16339
23767 16321
24007 16301
24086 16269
24095 16234
24434 16201
24810 15976
25407 15793
25701 15703
26041 15599
27570 15249
27585 15232
27895 15166
27935 15156
28249 15050
28358 14988
28436 14984
28512 14976
28547 14964
28608 14932
28689 14919
28781 14862
28814 14859
28906 14853
30340 14387
30522 14341
30714 14285
30730 14274
30745 14272
30778 14264
30779 14256
31021 14184
31089 14157
31199 14129
31205 14128
31472 14057
31650 13994
31827 13938
32007 13878
32089 13863
32115 13859
32227 13824
32265 13815
32267 13814
32340 13790
33335 13506
33355 13496
33389 13483
33514 13467
33518 13450
33554 13447
34319 13234
34976 12887
35084 12860
35347 12840
35510 12813
35552 12766
35560 12711
36125 12686
36188 12681
36243 12647
36373 12636
36708 12499
37905 12170
37949 12154
38065 12092
38165 12074
38312 12049
38429 11983
38707 11972
38725 11965
38847 11794
39327 11776
39396 11759
39497 11653
39980 11496
40387 11322
40557 11308
40576 11206
41185 11024
41493 10932
42096 10752
42464 10738
42545 10730
42708 10714
42771 10694
42837 10531
43589 10307
43925 10207
44549 10184
44887 9921
45207 9826
45571 9718
46080 9681
46614 9669
46912 9588
46979 9441
48046 8985
48882 8738
49309 8612
49621 8520
50133 8428
50722 8386
51044 8266
51531 8239
51594 8114
51653 8098
51994 8087
52024 7987
52477 7680
52661 7626
53186 7472
53824 7285
54022 7227
54432 7107
55147 6898
55414 6820
56854 6400
57091 6331
57696 6155
57954 6080
59008 5774
59146 5734
59716 5569
60048 5473
60453 5356
60770 5282
60869 5236
61105 5168
61171 5149
61317 5107
63620 4449
63701 4426
63768 4407
63828 4390
63881 4375
64117 4326
64155 4322
64249 4271
64600 4172
64984 4064
65073 4042
65459 3931
65631 3883
66459 3653
66647 3601
66723 3580
67216 3444
67416 3389
67518 3361
68376 3127
68424 3114
68609 3064
68999 2959
69880 2724
70391 2590
70445 2576
70507 2560
70546 2550
71215 2437
71375 2355
72295 2113
72345 2101
72513 2061
73424 1854
73522 1833
73772 1784
74060 1726
74767 1593
75446 1527
75551 1482
75763 1464
