========= Estatisticas ========= 
Semente utilizada : 8386677
Tempo(s) Final = 33.59
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 3006
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 248
Quantidade de solucoes que a BL adicionou ao arquivo global: 2756
Quantidade de solucoes que o PR adicionou ao arquivo global: 13354
Quantidade de avaliacoes da funcao objetivo: 2225667
Pareto aproximativo: 
64.0000000000 5925.0000000000
127.0000000000 4587.0000000000
124.0000000000 4618.0000000000
126.0000000000 4597.0000000000
115.0000000000 4739.0000000000
116.0000000000 4717.0000000000
111.0000000000 4790.0000000000
113.0000000000 4761.0000000000
109.0000000000 4821.0000000000
112.0000000000 4774.0000000000
103.0000000000 4919.0000000000
99.0000000000 4982.0000000000
102.0000000000 4935.0000000000
106.0000000000 4910.0000000000
107.0000000000 4892.0000000000
97.0000000000 5018.0000000000
93.0000000000 5106.0000000000
89.0000000000 5170.0000000000
88.0000000000 5189.0000000000
87.0000000000 5208.0000000000
92.0000000000 5123.0000000000
91.0000000000 5145.0000000000
90.0000000000 5168.0000000000
77.0000000000 5436.0000000000
80.0000000000 5361.0000000000
82.0000000000 5314.0000000000
78.0000000000 5409.0000000000
75.0000000000 5490.0000000000
72.0000000000 5587.0000000000
69.0000000000 5695.0000000000
68.0000000000 5740.0000000000
67.0000000000 5785.0000000000
65.0000000000 5874.0000000000
66.0000000000 5828.0000000000
70.0000000000 5655.0000000000
71.0000000000 5619.0000000000
73.0000000000 5551.0000000000
74.0000000000 5519.0000000000
76.0000000000 5461.0000000000
79.0000000000 5384.0000000000
81.0000000000 5336.0000000000
83.0000000000 5290.0000000000
84.0000000000 5268.0000000000
86.0000000000 5227.0000000000
95.0000000000 5051.0000000000
96.0000000000 5033.0000000000
98.0000000000 4998.0000000000
100.0000000000 4965.0000000000
114.0000000000 4744.0000000000
121.0000000000 4658.0000000000
120.0000000000 4663.0000000000
123.0000000000 4626.0000000000
131.0000000000 4536.0000000000
156.0000000000 4297.0000000000
149.0000000000 4356.0000000000
142.0000000000 4432.0000000000
143.0000000000 4418.0000000000
138.0000000000 4468.0000000000
140.0000000000 4440.0000000000
144.0000000000 4402.0000000000
148.0000000000 4365.0000000000
154.0000000000 4311.0000000000
157.0000000000 4285.0000000000
169.0000000000 4196.0000000000
165.0000000000 4219.0000000000
168.0000000000 4197.0000000000
170.0000000000 4183.0000000000
174.0000000000 4156.0000000000
178.0000000000 4130.0000000000
182.0000000000 4105.0000000000
211.0000000000 3951.0000000000
202.0000000000 3993.0000000000
204.0000000000 3983.0000000000
207.0000000000 3969.0000000000
