========= Estatisticas ========= 
Semente utilizada : 9841881
Tempo(s) Final = 35.25
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 3148
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 206
Quantidade de solucoes que a BL adicionou ao arquivo global: 2913
Quantidade de solucoes que o PR adicionou ao arquivo global: 15038
Quantidade de avaliacoes da funcao objetivo: 2024403
Pareto aproximativo: 
64.0000000000 5925.0000000000
129.0000000000 4575.0000000000
126.0000000000 4596.0000000000
121.0000000000 4657.0000000000
116.0000000000 4716.0000000000
115.0000000000 4731.0000000000
110.0000000000 4815.0000000000
108.0000000000 4843.0000000000
109.0000000000 4821.0000000000
112.0000000000 4774.0000000000
105.0000000000 4888.0000000000
104.0000000000 4908.0000000000
101.0000000000 4951.0000000000
99.0000000000 4982.0000000000
93.0000000000 5089.0000000000
92.0000000000 5108.0000000000
87.0000000000 5207.0000000000
90.0000000000 5147.0000000000
89.0000000000 5167.0000000000
88.0000000000 5188.0000000000
85.0000000000 5248.0000000000
82.0000000000 5314.0000000000
80.0000000000 5361.0000000000
77.0000000000 5438.0000000000
75.0000000000 5490.0000000000
72.0000000000 5587.0000000000
70.0000000000 5655.0000000000
69.0000000000 5695.0000000000
68.0000000000 5738.0000000000
67.0000000000 5783.0000000000
65.0000000000 5874.0000000000
66.0000000000 5828.0000000000
71.0000000000 5619.0000000000
73.0000000000 5551.0000000000
74.0000000000 5519.0000000000
76.0000000000 5461.0000000000
78.0000000000 5409.0000000000
79.0000000000 5384.0000000000
81.0000000000 5336.0000000000
83.0000000000 5290.0000000000
84.0000000000 5268.0000000000
86.0000000000 5227.0000000000
91.0000000000 5127.0000000000
95.0000000000 5051.0000000000
96.0000000000 5033.0000000000
98.0000000000 4998.0000000000
100.0000000000 4965.0000000000
114.0000000000 4744.0000000000
117.0000000000 4702.0000000000
122.0000000000 4641.0000000000
120.0000000000 4663.0000000000
124.0000000000 4615.0000000000
123.0000000000 4626.0000000000
141.0000000000 4436.0000000000
138.0000000000 4462.0000000000
136.0000000000 4488.0000000000
139.0000000000 4450.0000000000
140.0000000000 4440.0000000000
144.0000000000 4402.0000000000
148.0000000000 4365.0000000000
153.0000000000 4326.0000000000
152.0000000000 4333.0000000000
154.0000000000 4311.0000000000
157.0000000000 4285.0000000000
165.0000000000 4219.0000000000
168.0000000000 4197.0000000000
170.0000000000 4183.0000000000
174.0000000000 4156.0000000000
178.0000000000 4130.0000000000
182.0000000000 4105.0000000000
190.0000000000 4062.0000000000
188.0000000000 4069.0000000000
196.0000000000 4036.0000000000
192.0000000000 4046.0000000000
220.0000000000 3911.0000000000
211.0000000000 3951.0000000000
204.0000000000 3983.0000000000
207.0000000000 3969.0000000000
216.0000000000 3928.0000000000
222.0000000000 3902.0000000000
228.0000000000 3878.0000000000
254.0000000000 3786.0000000000
248.0000000000 3805.0000000000
251.0000000000 3795.0000000000
256.0000000000 3779.0000000000
262.0000000000 3760.0000000000
272.0000000000 3732.0000000000
271.0000000000 3733.0000000000
325.0000000000 3595.0000000000
320.0000000000 3606.0000000000
305.0000000000 3643.0000000000
315.0000000000 3618.0000000000
318.0000000000 3612.0000000000
319.0000000000 3607.0000000000
330.0000000000 3583.0000000000
389.0000000000 3476.0000000000
376.0000000000 3499.0000000000
383.0000000000 3486.0000000000
385.0000000000 3484.0000000000
392.0000000000 3471.0000000000
461.0000000000 3375.0000000000
469.0000000000 3361.0000000000
478.0000000000 3350.0000000000
483.0000000000 3344.0000000000
519.0000000000 3304.0000000000
520.0000000000 3302.0000000000
626.0000000000 3203.0000000000
596.0000000000 3228.0000000000
585.0000000000 3238.0000000000
598.0000000000 3226.0000000000
666.0000000000 3165.0000000000
696.0000000000 3141.0000000000
709.0000000000 3131.0000000000
737.0000000000 3110.0000000000
799.0000000000 3065.0000000000
816.0000000000 3054.0000000000
812.0000000000 3056.0000000000
879.0000000000 3013.0000000000
900.0000000000 3000.0000000000
913.0000000000 2992.0000000000
936.0000000000 2979.0000000000
938.0000000000 2977.0000000000
972.0000000000 2957.0000000000
1101.0000000000 2894.0000000000
1081.0000000000 2898.0000000000
1157.0000000000 2863.0000000000
1156.0000000000 2868.0000000000
1207.0000000000 2836.0000000000
1226.0000000000 2827.0000000000
1382.0000000000 2760.0000000000
1349.0000000000 2772.0000000000
1337.0000000000 2775.0000000000
1458.0000000000 2730.0000000000
1423.0000000000 2737.0000000000
1392.0000000000 2750.0000000000
1428.0000000000 2734.0000000000
1538.0000000000 2690.0000000000
1636.0000000000 2658.0000000000
1612.0000000000 2662.0000000000
1620.0000000000 2660.0000000000
1593.0000000000 2663.0000000000
1673.0000000000 2635.0000000000
1641.0000000000 2643.0000000000
1682.0000000000 2626.0000000000
1733.0000000000 2605.0000000000
1830.0000000000 2566.0000000000
1944.0000000000 2532.0000000000
1875.0000000000 2550.0000000000
1870.0000000000 2551.0000000000
1881.0000000000 2546.0000000000
4455.0000000000 1709.0000000000
4425.0000000000 1717.0000000000
4440.0000000000 1712.0000000000
4272.0000000000 1750.0000000000
4277.0000000000 1749.0000000000
4084.0000000000 1800.0000000000
4001.0000000000 1825.0000000000
4065.0000000000 1809.0000000000
3755.0000000000 1931.0000000000
3743.0000000000 1935.0000000000
3608.0000000000 1983.0000000000
3612.0000000000 1972.0000000000
3610.0000000000 1976.0000000000
3609.0000000000 1981.0000000000
3294.0000000000 2079.0000000000
3304.0000000000 2076.0000000000
3298.0000000000 2078.0000000000
3300.0000000000 2077.0000000000
3292.0000000000 2080.0000000000
3099.0000000000 2141.0000000000
2937.0000000000 2186.0000000000
2925.0000000000 2187.0000000000
2913.0000000000 2193.0000000000
2921.0000000000 2190.0000000000
2722.0000000000 2262.0000000000
1948.0000000000 2520.0000000000
1961.0000000000 2515.0000000000
2068.0000000000 2474.0000000000
2122.0000000000 2465.0000000000
2156.0000000000 2446.0000000000
2089.0000000000 2466.0000000000
2134.0000000000 2449.0000000000
2192.0000000000 2437.0000000000
2158.0000000000 2440.0000000000
2196.0000000000 2426.0000000000
2432.0000000000 2361.0000000000
2343.0000000000 2390.0000000000
2345.0000000000 2387.0000000000
2284.0000000000 2394.0000000000
2358.0000000000 2375.0000000000
2359.0000000000 2367.0000000000
2710.0000000000 2265.0000000000
2477.0000000000 2325.0000000000
2447.0000000000 2336.0000000000
2511.0000000000 2313.0000000000
2674.0000000000 2270.0000000000
2617.0000000000 2276.0000000000
