========= Estatisticas ========= 
Semente utilizada : 9384809
Tempo(s) Final = 33.16
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2834
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 223
Quantidade de solucoes que a BL adicionou ao arquivo global: 2825
Quantidade de solucoes que o PR adicionou ao arquivo global: 13953
Quantidade de avaliacoes da funcao objetivo: 1990826
Pareto aproximativo: 
64.0000000000 5925.0000000000
136.0000000000 4482.0000000000
126.0000000000 4595.0000000000
128.0000000000 4593.0000000000
125.0000000000 4605.0000000000
129.0000000000 4573.0000000000
130.0000000000 4567.0000000000
121.0000000000 4657.0000000000
115.0000000000 4730.0000000000
116.0000000000 4717.0000000000
109.0000000000 4860.0000000000
107.0000000000 4884.0000000000
108.0000000000 4872.0000000000
103.0000000000 4923.0000000000
104.0000000000 4918.0000000000
105.0000000000 4894.0000000000
97.0000000000 5017.0000000000
94.0000000000 5071.0000000000
93.0000000000 5089.0000000000
92.0000000000 5108.0000000000
90.0000000000 5147.0000000000
85.0000000000 5248.0000000000
89.0000000000 5169.0000000000
88.0000000000 5188.0000000000
82.0000000000 5314.0000000000
80.0000000000 5361.0000000000
77.0000000000 5438.0000000000
75.0000000000 5490.0000000000
67.0000000000 5783.0000000000
65.0000000000 5874.0000000000
66.0000000000 5828.0000000000
69.0000000000 5695.0000000000
68.0000000000 5740.0000000000
70.0000000000 5655.0000000000
71.0000000000 5619.0000000000
73.0000000000 5551.0000000000
74.0000000000 5519.0000000000
76.0000000000 5461.0000000000
78.0000000000 5409.0000000000
79.0000000000 5384.0000000000
81.0000000000 5336.0000000000
83.0000000000 5290.0000000000
84.0000000000 5268.0000000000
86.0000000000 5227.0000000000
91.0000000000 5127.0000000000
95.0000000000 5051.0000000000
96.0000000000 5033.0000000000
98.0000000000 4998.0000000000
100.0000000000 4965.0000000000
112.0000000000 4774.0000000000
114.0000000000 4744.0000000000
117.0000000000 4702.0000000000
120.0000000000 4663.0000000000
123.0000000000 4626.0000000000
131.0000000000 4536.0000000000
186.0000000000 4082.0000000000
161.0000000000 4252.0000000000
141.0000000000 4436.0000000000
140.0000000000 4440.0000000000
144.0000000000 4402.0000000000
148.0000000000 4365.0000000000
150.0000000000 4349.0000000000
154.0000000000 4311.0000000000
157.0000000000 4285.0000000000
164.0000000000 4230.0000000000
165.0000000000 4219.0000000000
168.0000000000 4197.0000000000
170.0000000000 4183.0000000000
174.0000000000 4156.0000000000
178.0000000000 4130.0000000000
182.0000000000 4105.0000000000
188.0000000000 4069.0000000000
202.0000000000 3993.0000000000
200.0000000000 4008.0000000000
204.0000000000 3983.0000000000
207.0000000000 3969.0000000000
214.0000000000 3937.0000000000
216.0000000000 3928.0000000000
229.0000000000 3877.0000000000
222.0000000000 3902.0000000000
228.0000000000 3878.0000000000
247.0000000000 3813.0000000000
248.0000000000 3805.0000000000
256.0000000000 3779.0000000000
262.0000000000 3760.0000000000
271.0000000000 3733.0000000000
280.0000000000 3708.0000000000
288.0000000000 3685.0000000000
293.0000000000 3679.0000000000
294.0000000000 3669.0000000000
374.0000000000 3505.0000000000
352.0000000000 3542.0000000000
327.0000000000 3593.0000000000
315.0000000000 3618.0000000000
336.0000000000 3571.0000000000
330.0000000000 3583.0000000000
339.0000000000 3565.0000000000
338.0000000000 3566.0000000000
345.0000000000 3552.0000000000
346.0000000000 3550.0000000000
382.0000000000 3490.0000000000
383.0000000000 3486.0000000000
565.0000000000 3257.0000000000
466.0000000000 3369.0000000000
472.0000000000 3358.0000000000
470.0000000000 3360.0000000000
455.0000000000 3381.0000000000
469.0000000000 3361.0000000000
478.0000000000 3350.0000000000
483.0000000000 3344.0000000000
571.0000000000 3252.0000000000
574.0000000000 3250.0000000000
582.0000000000 3242.0000000000
568.0000000000 3254.0000000000
585.0000000000 3238.0000000000
598.0000000000 3226.0000000000
642.0000000000 3186.0000000000
649.0000000000 3185.0000000000
820.0000000000 3053.0000000000
778.0000000000 3083.0000000000
801.0000000000 3073.0000000000
812.0000000000 3056.0000000000
836.0000000000 3040.0000000000
855.0000000000 3028.0000000000
879.0000000000 3013.0000000000
900.0000000000 3000.0000000000
913.0000000000 2992.0000000000
938.0000000000 2977.0000000000
972.0000000000 2957.0000000000
1100.0000000000 2889.0000000000
1047.0000000000 2916.0000000000
1081.0000000000 2898.0000000000
1125.0000000000 2876.0000000000
1165.0000000000 2858.0000000000
1167.0000000000 2855.0000000000
1207.0000000000 2836.0000000000
1229.0000000000 2826.0000000000
1226.0000000000 2827.0000000000
1337.0000000000 2775.0000000000
1392.0000000000 2750.0000000000
1488.0000000000 2712.0000000000
1477.0000000000 2716.0000000000
1447.0000000000 2729.0000000000
1420.0000000000 2746.0000000000
1428.0000000000 2734.0000000000
1460.0000000000 2720.0000000000
1490.0000000000 2707.0000000000
1567.0000000000 2674.0000000000
1593.0000000000 2663.0000000000
1637.0000000000 2648.0000000000
1641.0000000000 2643.0000000000
1682.0000000000 2626.0000000000
1802.0000000000 2577.0000000000
1874.0000000000 2552.0000000000
1830.0000000000 2566.0000000000
1923.0000000000 2534.0000000000
1881.0000000000 2546.0000000000
4438.0000000000 1706.0000000000
4449.0000000000 1705.0000000000
3586.0000000000 1979.0000000000
3576.0000000000 1982.0000000000
3587.0000000000 1975.0000000000
3226.0000000000 2073.0000000000
2940.0000000000 2198.0000000000
2956.0000000000 2191.0000000000
1948.0000000000 2520.0000000000
1961.0000000000 2515.0000000000
2043.0000000000 2486.0000000000
2089.0000000000 2466.0000000000
2134.0000000000 2449.0000000000
2228.0000000000 2422.0000000000
2158.0000000000 2440.0000000000
2194.0000000000 2431.0000000000
2196.0000000000 2426.0000000000
2395.0000000000 2361.0000000000
2340.0000000000 2376.0000000000
2284.0000000000 2394.0000000000
2432.0000000000 2353.0000000000
2419.0000000000 2355.0000000000
2359.0000000000 2367.0000000000
2477.0000000000 2325.0000000000
2474.0000000000 2329.0000000000
2511.0000000000 2313.0000000000
2617.0000000000 2276.0000000000
2810.0000000000 2225.0000000000
2802.0000000000 2227.0000000000
2845.0000000000 2201.0000000000
2813.0000000000 2209.0000000000
2750.0000000000 2230.0000000000
2823.0000000000 2205.0000000000
3092.0000000000 2139.0000000000
3058.0000000000 2145.0000000000
3050.0000000000 2147.0000000000
2976.0000000000 2153.0000000000
3097.0000000000 2135.0000000000
3200.0000000000 2080.0000000000
3113.0000000000 2107.0000000000
3130.0000000000 2101.0000000000
3505.0000000000 1983.0000000000
3430.0000000000 2005.0000000000
3433.0000000000 2003.0000000000
3342.0000000000 2044.0000000000
3362.0000000000 2032.0000000000
3391.0000000000 2014.0000000000
3810.0000000000 1898.0000000000
3746.0000000000 1918.0000000000
3688.0000000000 1933.0000000000
3626.0000000000 1937.0000000000
3825.0000000000 1880.0000000000
3833.0000000000 1871.0000000000
3863.0000000000 1860.0000000000
4002.0000000000 1820.0000000000
3919.0000000000 1842.0000000000
4146.0000000000 1791.0000000000
4114.0000000000 1797.0000000000
4097.0000000000 1799.0000000000
4034.0000000000 1813.0000000000
3966.0000000000 1827.0000000000
4186.0000000000 1771.0000000000
4171.0000000000 1774.0000000000
4164.0000000000 1775.0000000000
4213.0000000000 1749.0000000000
4202.0000000000 1752.0000000000
4309.0000000000 1736.0000000000
4310.0000000000 1718.0000000000
4458.0000000000 1685.0000000000
4470.0000000000 1680.0000000000
4473.0000000000 1667.0000000000
4523.0000000000 1664.0000000000
4544.0000000000 1645.0000000000
4557.0000000000 1641.0000000000
4711.0000000000 1598.0000000000
4727.0000000000 1589.0000000000
5007.0000000000 1538.0000000000
5011.0000000000 1503.0000000000
4967.0000000000 1568.0000000000
4977.0000000000 1548.0000000000
5071.0000000000 1485.0000000000
5412.0000000000 1432.0000000000
5419.0000000000 1382.0000000000
5706.0000000000 1366.0000000000
5736.0000000000 1289.0000000000
5918.0000000000 1236.0000000000
6001.0000000000 1212.0000000000
6071.0000000000 1192.0000000000
6198.0000000000 1156.0000000000
6486.0000000000 1108.0000000000
6507.0000000000 1101.0000000000
6564.0000000000 1053.0000000000
6607.0000000000 1041.0000000000
6679.0000000000 1021.0000000000
6758.0000000000 1002.0000000000
6741.0000000000 1004.0000000000
6829.0000000000 980.0000000000
7025.0000000000 952.0000000000
7008.0000000000 969.0000000000
7046.0000000000 935.0000000000
7077.0000000000 913.0000000000
7031.0000000000 947.0000000000
7054.0000000000 933.0000000000
7096.0000000000 908.0000000000
7177.0000000000 887.0000000000
7234.0000000000 884.0000000000
7251.0000000000 868.0000000000
7338.0000000000 859.0000000000
7407.0000000000 829.0000000000
7517.0000000000 813.0000000000
7536.0000000000 800.0000000000
7529.0000000000 809.0000000000
7546.0000000000 795.0000000000
7584.0000000000 786.0000000000
7736.0000000000 779.0000000000
7738.0000000000 750.0000000000
7820.0000000000 739.0000000000
7857.0000000000 727.0000000000
7808.0000000000 744.0000000000
7868.0000000000 720.0000000000
7851.0000000000 734.0000000000
7922.0000000000 708.0000000000
7982.0000000000 695.0000000000
7996.0000000000 692.0000000000
8015.0000000000 688.0000000000
8082.0000000000 674.0000000000
8121.0000000000 666.0000000000
8191.0000000000 652.0000000000
8233.0000000000 644.0000000000
8260.0000000000 639.0000000000
8369.0000000000 619.0000000000
8425.0000000000 609.0000000000
8465.0000000000 602.0000000000
8489.0000000000 598.0000000000
8524.0000000000 596.0000000000
8522.0000000000 597.0000000000
8690.0000000000 568.0000000000
8718.0000000000 565.0000000000
8729.0000000000 564.0000000000
8754.0000000000 562.0000000000
8768.0000000000 561.0000000000
8783.0000000000 560.0000000000
8800.0000000000 559.0000000000
