========= Estatisticas ========= 
Semente utilizada : 7707216
Quantidade de arestas removidas: 4151
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0.05
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  287
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 36.69
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 2.5
Quantidade de solucoes não dominadas que o PR encontrou = 8
Quantiade de avalicoes da funcao objetivo = 557709
Tempo FINAL(s) =  39.24
Resultado : 
64 5925
65 5874
66 5828
68 5738
69 5695
70 5655
71 5619
73 5551
74 5519
76 5461
78 5409
79 5384
81 5336
83 5290
84 5268
86 5227
88 5190
91 5127
95 5051
96 5033
98 4998
100 4965
110 4805
112 4774
114 4744
115 4731
117 4702
120 4663
123 4626
128 4574
129 4560
131 4536
134 4503
137 4471
140 4440
144 4402
148 4365
154 4311
157 4285
170 4183
175 4153
178 4130
182 4105
183 4099
186 4097
198 4014
201 4000
202 3993
207 3969
216 3928
227 3923
228 3878
241 3830
246 3820
251 3795
256 3779
263 3758
276 3725
279 3710
283 3706
288 3685
306 3648
318 3611
344 3562
355 3539
368 3514
370 3510
400 3464
434 3416
473 3359
492 3336
538 3293
544 3279
562 3266
578 3253
585 3238
598 3226
620 3209
626 3205
640 3200
659 3171
731 3122
742 3119
799 3065
812 3056
836 3040
855 3028
879 3013
885 3011
898 3008
969 2959
981 2952
1001 2946
1036 2929
1081 2898
1130 2879
1137 2877
1207 2836
1243 2819
1292 2796
1324 2781
1389 2773
1392 2750
1428 2734
1486 2711
1558 2704
1567 2674
1613 2673
1641 2643
1678 2631
1716 2621
1733 2605
1770 2597
1786 2592
1787 2583
1802 2577
1830 2566
1873 2556
1881 2546
1922 2537
1944 2530
1961 2515
2011 2506
2084 2481
2105 2475
2180 2440
2221 2438
2243 2432
2251 2416
2260 2411
2291 2406
2345 2405
2352 2389
2364 2379
2376 2371
2427 2358
2447 2352
2510 2330
2548 2327
2577 2311
2584 2299
2604 2290
2644 2287
2710 2258
2750 2230
2782 2228
2786 2226
2789 2221
2825 2220
2839 2218
2946 2177
2968 2160
3009 2154
3062 2137
3097 2124
3124 2120
3138 2118
3154 2103
3173 2097
3188 2092
3259 2068
3286 2060
3289 2055
3308 2051
3322 2047
3329 2039
3362 2037
3395 2036
3462 2008
3490 1984
3562 1978
3598 1970
3621 1941
3626 1937
3672 1922
3696 1920
3701 1913
3730 1910
3755 1895
3777 1892
3792 1883
3850 1872
3851 1870
3881 1858
3904 1857
3946 1852
4009 1817
4092 1810
4115 1801
4140 1788
4161 1765
4167 1764
4202 1752
4221 1746
4254 1742
4283 1738
4291 1729
4310 1718
4336 1713
4361 1702
4411 1699
4468 1689
4568 1657
4634 1621
4647 1620
4685 1617
4704 1607
4706 1601
4727 1589
4773 1584
4792 1573
4816 1562
4849 1552
4915 1544
4925 1529
5011 1503
5071 1485
5116 1473
5233 1437
5303 1429
5325 1426
5349 1425
5366 1412
5375 1395
5419 1382
5483 1374
5493 1370
5505 1363
5555 1342
5630 1320
5671 1308
5736 1289
5760 1282
5792 1280
5887 1253
5918 1236
6001 1212
6071 1192
6152 1169
6198 1156
6276 1134
6316 1132
6347 1114
6364 1111
6411 1096
6475 1078
6529 1075
6564 1053
6607 1041
6727 1014
6741 1004
6821 1003
6829 980
6866 977
6877 967
6962 944
6985 942
7036 924
7077 913
7096 908
7150 899
7159 892
7177 887
7212 878
7312 857
7379 840
7407 829
7456 817
7510 813
7546 795
7584 786
7593 784
7678 764
7738 750
7807 746
7836 742
7838 736
7868 720
7918 719
7922 708
7947 707
7963 704
7982 695
8015 688
8058 679
8082 674
8121 666
8233 644
8260 639
8369 619
8424 611
8465 602
8494 597
8523 593
8604 579
8656 572
8684 569
8745 563
8768 561
8783 560
