========= Estatisticas ========= 
Semente utilizada : 9846816
Quantidade de arestas removidas: 17076
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0.56
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 47
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 8.75
Quantidade de solucoes não dominadas que o PR encontrou = 11
Quantiade de avalicoes da funcao objetivo = 1094110
Tempo FINAL(s) =  56.31
Resultado : 
37 13772
39 13686
41 13602
42 13561
45 13448
48 13344
50 13271
54 13139
56 13077
57 13047
60 12962
63 12882
64 12857
69 12741
75 12608
76 12593
78 12545
79 12526
90 12335
94 12272
106 12121
112 12031
121 11940
128 11854
130 11833
141 11733
152 11634
154 11616
164 11534
168 11504
189 11350
199 11284
204 11262
214 11205
224 11134
244 11048
267 10935
272 10928
290 10853
291 10848
307 10812
348 10673
394 10555
411 10506
430 10501
431 10469
453 10420
468 10386
597 10175
604 10165
619 10164
659 10132
663 10118
671 10076
684 10064
788 9959
860 9863
966 9765
1013 9726
1099 9658
1190 9597
1203 9579
1255 9541
1283 9521
1333 9486
1362 9469
1378 9455
1555 9337
1581 9320
1627 9290
1667 9264
1701 9242
1876 9130
1895 9118
1956 9080
1977 9067
2094 8995
2174 8958
2210 8945
2227 8940
2298 8929
2345 8844
2433 8792
2501 8752
2559 8718
2631 8676
2669 8654
2837 8558
2874 8537
2904 8520
3005 8463
3154 8380
3258 8323
3410 8257
3416 8243
3580 8167
3581 8147
3712 8076
3901 7992
3970 7937
4054 7892
4170 7830
4260 7782
4312 7759
4324 7748
4378 7740
4582 7670
4597 7650
4640 7581
4742 7580
4773 7538
4889 7503
5001 7420
5048 7413
5062 7359
5123 7327
5222 7304
5242 7297
5301 7272
5307 7234
5463 7149
5653 7050
5716 7045
5755 7019
5778 6985
5857 6944
5875 6940
5884 6930
6017 6900
6090 6867
6178 6800
6341 6748
6425 6745
6468 6718
6483 6666
6557 6623
6571 6603
6572 6578
6614 6561
6677 6557
6887 6467
6966 6429
6980 6421
7020 6402
7030 6383
7054 6371
7118 6331
7230 6269
7343 6227
7375 6198
7407 6190
7421 6181
7552 6114
7568 6101
7578 6099
7590 6094
7602 6090
7650 6054
7743 6009
7768 5997
8003 5883
8115 5818
8149 5808
8206 5780
8237 5760
8241 5756
8254 5751
8260 5749
8266 5742
8268 5741
8299 5730
8338 5714
8351 5707
8372 5702
8379 5697
8385 5694
8823 5472
8830 5468
8831 5424
8904 5387
8979 5349
9065 5317
9133 5271
9212 5231
9299 5187
9437 5183
9441 5163
9609 5081
9628 5067
9707 5027
9861 5005
9922 4918
9943 4909
9950 4907
9978 4893
10061 4866
10133 4852
10210 4775
10263 4747
10391 4722
10499 4646
10596 4582
10607 4572
10710 4536
10732 4532
10751 4509
10768 4485
10837 4457
11072 4358
11090 4339
11127 4336
11176 4333
11228 4262
11235 4230
11330 4172
11411 4132
11490 4093
11563 4057
11692 4004
11697 3991
11722 3990
11819 3931
11876 3903
11999 3899
12044 3873
12240 3764
12294 3698
12320 3697
12426 3669
12488 3603
12668 3515
12883 3410
12902 3407
12967 3369
13156 3325
13240 3236
13314 3200
13570 3185
13594 3064
13726 3000
13790 2969
13914 2909
14011 2881
14030 2853
14086 2826
14140 2800
14192 2775
14442 2655
14490 2632
14617 2584
14720 2522
14869 2451
14909 2432
14968 2404
15139 2323
15211 2289
15429 2211
15483 2161
15547 2131
15603 2124
15607 2103
15612 2101
15650 2083
15678 2070
15719 2051
15843 2015
15877 1999
16069 1890
16115 1869
16289 1790
16321 1779
16445 1720
16499 1717
16522 1710
16528 1698
16580 1670
16589 1656
16639 1634
16815 1557
16941 1518
17053 1455
17129 1423
17160 1410
17251 1372
17338 1336
17433 1297
17497 1271
17544 1252
17829 1145
17888 1121
17972 1089
18069 1083
18073 1057
18171 1024
18247 1007
18355 985
18495 943
18511 939
18595 913
18697 898
