========= Estatisticas ========= 
Semente utilizada : 1977562
Quantidade de arestas removidas: 907
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  179
Quantidade de solucoes na primeira fase = 299
Tempo PrimeiraFase(s) = 21.99
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 1.16
Quantidade de solucoes não dominadas que o PR encontrou = 8
Quantiade de avalicoes da funcao objetivo = 364223
Tempo FINAL(s) =  23.15
Resultado : 
110 3442
111 3413
113 3356
114 3329
117 3260
118 3239
121 3178
122 3158
125 3102
128 3047
129 3032
131 3011
132 2992
133 2982
134 2967
136 2944
138 2926
144 2876
150 2827
156 2781
158 2767
164 2734
168 2698
178 2632
180 2619
205 2494
216 2441
226 2394
236 2348
240 2330
255 2263
261 2239
267 2222
269 2216
278 2182
281 2172
292 2138
295 2134
306 2095
308 2089
311 2082
318 2061
324 2046
327 2036
338 2008
340 2000
345 1987
352 1970
356 1960
361 1947
366 1936
370 1933
372 1923
376 1920
380 1910
381 1906
383 1900
386 1893
391 1883
407 1854
411 1845
421 1840
424 1822
436 1808
438 1799
451 1778
462 1771
466 1756
493 1717
498 1712
500 1708
502 1706
508 1698
517 1687
523 1675
531 1671
545 1656
556 1654
557 1634
567 1622
572 1619
574 1615
581 1606
589 1597
595 1592
598 1587
607 1578
615 1574
616 1569
620 1566
621 1565
627 1560
629 1559
641 1558
645 1550
646 1544
655 1543
663 1531
672 1524
674 1522
681 1518
687 1513
690 1510
700 1503
709 1502
715 1500
716 1494
726 1487
729 1484
731 1483
738 1482
739 1477
751 1472
752 1470
755 1468
762 1467
765 1461
779 1457
788 1447
815 1431
833 1427
836 1424
846 1418
856 1409
864 1403
870 1401
899 1391
918 1383
919 1378
933 1376
940 1371
941 1370
942 1361
956 1354
959 1352
965 1349
980 1341
1019 1330
1030 1324
1034 1323
1048 1316
1057 1303
1084 1295
1101 1286
1104 1280
1116 1277
1125 1272
1149 1270
1169 1259
1172 1247
1190 1240
1195 1236
1211 1230
1228 1221
1237 1217
1267 1212
1278 1209
1282 1208
1287 1207
1291 1197
1301 1195
1303 1188
1334 1178
1355 1173
1359 1164
1385 1159
1386 1153
1415 1152
1416 1149
1428 1137
1455 1124
1480 1120
1487 1111
1505 1104
1540 1092
1549 1087
1558 1086
1575 1077
1587 1073
1605 1069
1607 1067
1643 1066
1645 1055
1657 1050
1683 1037
1704 1036
1706 1035
1734 1033
1738 1019
1758 1018
1759 1009
1781 1007
1803 996
1810 991
1815 990
1835 989
1836 985
1841 984
1863 980
1874 975
1888 972
1891 963
1917 956
1947 955
1949 953
1952 944
1971 936
1994 934
2009 930
2022 922
2028 917
2073 916
2085 907
2089 906
2102 904
2107 891
2132 889
2139 884
2163 882
2169 881
2177 870
2178 868
2199 867
2206 859
2222 855
2254 849
2267 846
2280 839
2291 832
2336 827
2337 819
2370 814
2396 799
2446 794
2460 781
2477 774
2503 766
2527 760
2554 756
2559 752
2566 749
2578 743
2603 741
2614 733
2640 724
2663 717
2713 703
2726 698
2748 692
2766 686
2787 683
2793 678
2864 657
2881 652
2905 645
2939 637
2965 632
2967 627
3009 615
3027 614
3046 605
3055 602
3099 597
3125 594
3126 582
3177 568
3199 562
3252 561
3279 552
3280 540
3299 537
3323 529
3327 528
3370 517
3410 508
3433 501
3483 495
3500 484
3550 472
3596 463
3630 453
3664 445
3677 442
3721 432
3771 421
3813 412
3861 402
3866 401
3907 393
3936 388
3943 386
3971 382
3984 379
4043 378
4050 369
4078 365
4094 363
4114 361
4169 358
4192 357
