========= Estatisticas ========= 
Semente utilizada : 1963621
Quantidade de arestas removidas: 907
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  182
Quantidade de solucoes na primeira fase = 278
Tempo PrimeiraFase(s) = 18.8
Quantidade de solucoes na segunda fase = 285
Tempo SegundaFase(s) = 1.1
Quantidade de solucoes não dominadas que o PR encontrou = 10
Quantiade de avalicoes da funcao objetivo = 319388
Tempo FINAL(s) =  19.9
Resultado : 
110 3442
111 3413
113 3356
114 3329
117 3260
118 3239
121 3178
122 3158
125 3102
128 3047
129 3032
132 2992
133 2982
134 2967
136 2944
138 2926
144 2876
148 2857
150 2827
156 2781
158 2767
165 2760
168 2698
178 2632
180 2619
193 2604
200 2530
205 2494
216 2441
223 2412
226 2394
236 2348
240 2330
255 2263
257 2258
261 2239
262 2237
263 2235
264 2229
272 2223
274 2212
278 2182
281 2172
283 2166
289 2148
292 2138
302 2115
306 2095
308 2089
318 2061
327 2036
340 2000
345 1987
347 1983
356 1960
361 1947
366 1936
372 1923
375 1917
386 1893
387 1892
391 1883
403 1868
404 1860
411 1845
417 1839
424 1822
437 1801
438 1799
451 1778
466 1756
493 1717
503 1707
514 1688
518 1682
523 1675
529 1674
532 1664
538 1660
548 1645
553 1644
555 1639
567 1622
571 1620
581 1606
588 1603
589 1597
598 1587
605 1583
608 1582
609 1580
616 1569
620 1566
645 1561
646 1544
657 1535
666 1534
668 1529
670 1525
678 1522
684 1515
690 1510
700 1503
720 1500
732 1494
733 1486
736 1479
739 1477
765 1461
786 1453
788 1447
803 1438
815 1431
825 1427
852 1410
864 1403
875 1400
882 1393
905 1383
923 1379
929 1370
940 1363
942 1361
959 1352
975 1344
980 1341
994 1334
996 1333
1017 1327
1020 1322
1035 1318
1054 1316
1057 1303
1070 1301
1079 1300
1081 1292
1104 1280
1127 1269
1142 1268
1153 1263
1161 1257
1170 1253
1172 1247
1191 1241
1195 1236
1204 1232
1215 1229
1228 1221
1237 1217
1260 1212
1271 1209
1276 1203
1290 1195
1303 1188
1329 1179
1359 1164
1390 1152
1411 1149
1419 1139
1444 1137
1448 1130
1451 1126
1455 1124
1470 1123
1487 1111
1505 1104
1541 1097
1549 1087
1573 1082
1575 1077
1619 1065
1628 1064
1631 1060
1632 1056
1661 1054
1667 1051
1671 1050
1683 1037
1715 1033
1727 1027
1738 1022
1745 1019
1748 1015
1759 1009
1772 1007
1810 991
1821 988
1835 987
1868 981
1873 979
1886 977
1891 963
1954 956
1959 955
1969 949
1971 936
1998 933
2014 925
2028 917
2070 911
2088 908
2107 891
2145 888
2148 879
2169 876
2178 868
2206 859
2247 848
2277 839
2291 832
2328 824
2354 816
2389 813
2396 799
2455 793
2456 790
2457 785
2477 774
2503 766
2536 763
2555 756
2559 751
2578 743
2617 736
2638 732
2640 724
2663 717
2692 712
2717 704
2726 698
2766 686
2781 682
2793 678
2815 674
2826 673
2834 670
2863 658
2864 657
2881 652
2905 645
2960 642
2967 627
2993 621
3009 615
3055 602
3097 594
3126 582
3177 568
3199 562
3271 549
3273 548
3280 540
3309 534
3323 529
3370 517
3433 501
3500 484
3550 472
3608 470
3622 458
3630 453
3664 445
3677 442
3721 432
3738 431
3771 421
3813 412
3847 406
3861 402
3866 401
3903 398
3907 393
3937 392
3943 386
3978 381
3984 379
3998 378
4040 375
4050 369
4078 365
4094 363
4114 361
4158 360
4169 358
4192 357
