========= Estatisticas ========= 
Semente utilizada : 2367384
Quantidade de arestas removidas: 907
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  181
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 24.16
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 1.17
Quantidade de solucoes não dominadas que o PR encontrou = 9
Quantiade de avalicoes da funcao objetivo = 394378
Tempo FINAL(s) =  25.33
Resultado : 
110 3442
111 3413
113 3356
114 3329
117 3260
118 3239
121 3178
122 3158
125 3102
128 3047
129 3032
131 3013
132 2992
134 2967
136 2944
138 2926
144 2876
150 2827
152 2820
156 2781
158 2767
162 2750
168 2698
171 2684
178 2632
180 2619
205 2494
216 2441
221 2424
226 2394
230 2377
233 2371
236 2348
240 2330
244 2317
246 2308
252 2279
255 2263
261 2239
262 2237
264 2231
268 2218
278 2182
281 2172
287 2157
289 2148
292 2138
296 2127
306 2095
307 2093
308 2089
309 2087
317 2076
318 2061
327 2036
330 2034
339 2024
340 2000
345 1987
355 1964
361 1947
362 1945
365 1941
366 1936
367 1934
372 1923
380 1906
386 1893
391 1883
411 1845
416 1838
424 1822
436 1816
437 1803
438 1799
447 1786
451 1778
465 1760
466 1756
493 1717
512 1698
523 1675
545 1661
549 1646
559 1640
564 1627
574 1618
575 1615
581 1606
589 1597
590 1596
595 1592
607 1585
614 1579
615 1571
616 1569
626 1564
628 1563
629 1559
640 1550
656 1537
667 1534
680 1530
685 1519
687 1515
690 1510
700 1503
722 1493
726 1487
729 1484
739 1477
748 1472
754 1471
777 1457
786 1449
813 1435
824 1428
828 1425
840 1420
857 1415
864 1403
894 1389
896 1387
920 1380
933 1373
942 1361
976 1349
980 1341
996 1333
1005 1332
1008 1329
1016 1328
1033 1323
1034 1321
1052 1320
1056 1313
1070 1301
1075 1300
1092 1297
1096 1285
1130 1279
1140 1278
1142 1263
1153 1258
1160 1257
1164 1253
1186 1249
1189 1245
1206 1233
1216 1228
1223 1224
1228 1221
1237 1217
1273 1206
1291 1196
1297 1195
1335 1185
1338 1174
1359 1164
1366 1163
1383 1159
1392 1156
1416 1147
1417 1143
1422 1142
1432 1141
1434 1138
1439 1137
1448 1131
1455 1124
1469 1119
1478 1118
1487 1111
1505 1104
1540 1097
1549 1087
1557 1086
1567 1081
1575 1077
1604 1069
1634 1059
1637 1055
1648 1053
1662 1048
1680 1041
1683 1037
1704 1032
1706 1031
1733 1027
1743 1021
1759 1009
1779 1008
1782 1007
1799 1001
1808 997
1834 987
1840 981
1862 975
1884 973
1919 962
1941 959
1942 953
1954 952
1969 947
1970 946
1971 936
1996 935
1998 932
2019 930
2020 922
2028 917
2047 915
2089 914
2095 904
2096 902
2102 895
2107 891
2157 885
2170 881
2171 880
2178 868
2206 859
2246 858
2252 849
2287 847
2291 832
2337 818
2375 810
2396 799
2420 798
2437 797
2446 791
2477 774
2503 766
2542 758
2574 753
2578 743
2596 739
2617 735
2640 724
2663 717
2715 704
2726 698
2760 694
2766 686
2793 678
2812 675
2863 660
2864 657
2881 652
2905 645
2967 627
2990 626
3009 615
3031 611
3038 609
3055 602
3078 600
3101 590
3122 589
3126 582
3177 568
3199 562
3235 560
3274 556
3280 540
3317 536
3323 529
3347 523
3370 517
3433 501
3500 484
3550 472
3595 469
3619 462
3625 456
3630 453
3664 445
3677 442
3721 432
3753 429
3765 423
3771 421
3813 412
3846 406
3861 402
3866 401
3885 399
3907 393
3943 386
3984 379
4040 373
4050 369
4063 368
4074 367
4078 365
4094 363
4114 361
4169 358
4192 357
