========= Estatisticas ========= 
Semente utilizada : 998830
Quantidade de arestas removidas: 907
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  186
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 23.28
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 1.17
Quantidade de solucoes não dominadas que o PR encontrou = 18
Quantiade de avalicoes da funcao objetivo = 395920
Tempo FINAL(s) =  24.45
Resultado : 
110 3442
111 3413
113 3356
114 3329
117 3260
118 3239
121 3178
122 3158
125 3102
128 3047
129 3032
132 2992
134 2967
136 2944
138 2926
142 2896
144 2876
149 2861
150 2827
156 2781
158 2767
162 2757
168 2698
174 2665
178 2632
180 2619
205 2494
216 2441
222 2423
226 2394
236 2348
240 2330
255 2263
260 2260
261 2239
266 2223
275 2204
278 2182
281 2172
292 2138
298 2133
306 2095
308 2089
312 2087
316 2082
318 2061
331 2032
337 2028
340 2000
345 1987
349 1986
355 1985
356 1960
361 1947
364 1943
366 1936
370 1933
372 1923
374 1921
382 1912
384 1900
386 1893
391 1883
406 1856
411 1845
419 1835
424 1822
437 1801
438 1799
451 1778
466 1756
471 1749
481 1742
487 1734
493 1717
498 1710
505 1701
523 1675
533 1663
542 1652
553 1648
557 1637
564 1629
575 1619
579 1609
581 1606
584 1603
589 1597
593 1594
607 1578
611 1575
616 1569
625 1562
632 1559
641 1550
646 1544
657 1535
659 1534
676 1524
687 1513
690 1510
698 1505
700 1503
719 1496
732 1483
736 1479
761 1470
765 1461
781 1456
788 1447
803 1438
815 1431
849 1428
858 1413
859 1407
864 1403
872 1400
906 1386
934 1381
935 1379
942 1361
959 1352
980 1341
996 1333
1027 1324
1052 1308
1057 1303
1076 1301
1093 1294
1097 1284
1104 1280
1112 1279
1142 1275
1145 1268
1151 1265
1159 1263
1163 1260
1176 1246
1188 1242
1222 1229
1228 1221
1237 1217
1253 1214
1256 1210
1274 1203
1290 1201
1294 1196
1325 1186
1331 1184
1343 1175
1350 1172
1380 1158
1394 1156
1395 1149
1406 1146
1417 1145
1421 1140
1425 1138
1445 1133
1446 1128
1455 1124
1468 1120
1487 1111
1504 1110
1505 1104
1531 1094
1541 1091
1561 1086
1575 1085
1620 1071
1621 1064
1623 1062
1635 1059
1654 1051
1675 1049
1680 1048
1683 1037
1713 1033
1715 1031
1735 1030
1742 1020
1753 1019
1759 1009
1790 1004
1806 998
1834 990
1838 989
1841 988
1847 987
1864 986
1868 984
1916 973
1933 960
1945 954
1947 953
1949 948
1967 944
1971 936
2017 930
2025 924
2028 917
2065 911
2086 901
2107 891
2131 888
2151 887
2161 886
2177 882
2178 868
2193 865
2206 859
2253 851
2267 846
2281 841
2291 832
2339 822
2365 815
2380 813
2396 799
2419 798
2457 787
2477 774
2497 773
2503 766
2542 759
2555 751
2578 743
2632 736
2638 731
2640 724
2659 722
2661 719
2663 717
2704 716
2725 710
2726 698
2752 696
2766 686
2789 683
2793 678
2842 676
2859 672
2864 657
2881 652
2905 645
2924 643
2961 641
2989 626
2991 625
3008 618
3009 615
3013 614
3025 611
3055 602
3106 588
3126 582
3149 577
3177 568
3199 562
3235 561
3251 559
3276 548
3280 540
3295 539
3323 529
3361 520
3370 517
3422 504
3433 501
3491 500
3492 487
3500 484
3550 472
3599 471
3615 459
3619 456
3630 453
3664 445
3677 442
3709 437
3721 432
3771 421
3799 417
3813 412
3833 409
3861 402
3866 401
3907 393
3943 386
3984 379
4006 378
4032 373
4050 369
4065 368
4075 367
4078 365
4094 363
4114 361
4169 358
4192 357
