========= Estatisticas ========= 
Semente utilizada : 6559535
Tempo(s) Final = 98.96
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 3489
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 283
Quantidade de solucoes que a BL adicionou ao arquivo global: 3024
Quantidade de solucoes que o PR adicionou ao arquivo global: 14337
Quantidade de avaliacoes da funcao objetivo: 3429582
Pareto aproximativo: 
83.0000000000 7051.0000000000
125.0000000000 6287.0000000000
129.0000000000 6242.0000000000
131.0000000000 6218.0000000000
130.0000000000 6230.0000000000
127.0000000000 6265.0000000000
116.0000000000 6400.0000000000
118.0000000000 6372.0000000000
110.0000000000 6481.0000000000
112.0000000000 6452.0000000000
107.0000000000 6527.0000000000
103.0000000000 6595.0000000000
100.0000000000 6643.0000000000
104.0000000000 6582.0000000000
102.0000000000 6609.0000000000
101.0000000000 6626.0000000000
85.0000000000 6972.0000000000
86.0000000000 6936.0000000000
87.0000000000 6901.0000000000
88.0000000000 6875.0000000000
89.0000000000 6852.0000000000
91.0000000000 6812.0000000000
97.0000000000 6696.0000000000
99.0000000000 6660.0000000000
111.0000000000 6466.0000000000
113.0000000000 6437.0000000000
114.0000000000 6423.0000000000
119.0000000000 6358.0000000000
122.0000000000 6322.0000000000
128.0000000000 6252.0000000000
185.0000000000 5790.0000000000
192.0000000000 5779.0000000000
173.0000000000 5865.0000000000
164.0000000000 5933.0000000000
170.0000000000 5882.0000000000
167.0000000000 5903.0000000000
166.0000000000 5916.0000000000
148.0000000000 6055.0000000000
153.0000000000 6008.0000000000
147.0000000000 6058.0000000000
144.0000000000 6086.0000000000
136.0000000000 6165.0000000000
143.0000000000 6095.0000000000
155.0000000000 5992.0000000000
159.0000000000 5961.0000000000
174.0000000000 5854.0000000000
178.0000000000 5830.0000000000
217.0000000000 5649.0000000000
222.0000000000 5627.0000000000
218.0000000000 5646.0000000000
193.0000000000 5750.0000000000
202.0000000000 5706.0000000000
233.0000000000 5595.0000000000
226.0000000000 5612.0000000000
289.0000000000 5430.0000000000
274.0000000000 5464.0000000000
259.0000000000 5501.0000000000
252.0000000000 5522.0000000000
255.0000000000 5512.0000000000
297.0000000000 5392.0000000000
305.0000000000 5372.0000000000
322.0000000000 5331.0000000000
369.0000000000 5233.0000000000
328.0000000000 5317.0000000000
334.0000000000 5303.0000000000
349.0000000000 5270.0000000000
357.0000000000 5254.0000000000
360.0000000000 5248.0000000000
386.0000000000 5203.0000000000
398.0000000000 5183.0000000000
412.0000000000 5161.0000000000
406.0000000000 5170.0000000000
435.0000000000 5127.0000000000
446.0000000000 5112.0000000000
476.0000000000 5073.0000000000
531.0000000000 5015.0000000000
507.0000000000 5036.0000000000
519.0000000000 5022.0000000000
532.0000000000 5007.0000000000
558.0000000000 4978.0000000000
640.0000000000 4904.0000000000
618.0000000000 4925.0000000000
589.0000000000 4945.0000000000
653.0000000000 4891.0000000000
647.0000000000 4893.0000000000
695.0000000000 4841.0000000000
707.0000000000 4830.0000000000
761.0000000000 4783.0000000000
772.0000000000 4774.0000000000
855.0000000000 4708.0000000000
872.0000000000 4695.0000000000
884.0000000000 4686.0000000000
907.0000000000 4669.0000000000
922.0000000000 4658.0000000000
2297.0000000000 3853.0000000000
2302.0000000000 3845.0000000000
1560.0000000000 4262.0000000000
1075.0000000000 4558.0000000000
930.0000000000 4656.0000000000
986.0000000000 4619.0000000000
954.0000000000 4635.0000000000
971.0000000000 4623.0000000000
1048.0000000000 4573.0000000000
1040.0000000000 4575.0000000000
1059.0000000000 4562.0000000000
1084.0000000000 4545.0000000000
1127.0000000000 4516.0000000000
1202.0000000000 4474.0000000000
1214.0000000000 4458.0000000000
1258.0000000000 4430.0000000000
1404.0000000000 4353.0000000000
1400.0000000000 4355.0000000000
1331.0000000000 4384.0000000000
1374.0000000000 4357.0000000000
1437.0000000000 4318.0000000000
1488.0000000000 4300.0000000000
1509.0000000000 4287.0000000000
1460.0000000000 4304.0000000000
1761.0000000000 4140.0000000000
1681.0000000000 4177.0000000000
1669.0000000000 4179.0000000000
1691.0000000000 4166.0000000000
1777.0000000000 4124.0000000000
1725.0000000000 4146.0000000000
1776.0000000000 4129.0000000000
1778.0000000000 4115.0000000000
1878.0000000000 4057.0000000000
2001.0000000000 4001.0000000000
