========= Estatisticas ========= 
Semente utilizada : 3830851
Quantidade de arestas removidas: 317286
Quantidade de arestas obrigatorias = 94
Tempo PreProcessamento (s) = 19.09
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  216
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 57
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 10.07
Quantidade de solucoes não dominadas que o PR encontrou = 11
Quantiade de avalicoes da funcao objetivo = 321990
Tempo FINAL(s) =  86.16
Resultado : 
0 10658
1 10573
2 10494
3 10435
4 10378
5 10322
6 10271
7 10222
9 10128
10 10082
11 10037
13 9951
14 9909
15 9868
16 9829
19 9715
20 9678
22 9606
26 9466
28 9398
30 9332
33 9236
34 9205
38 9085
41 8998
43 8942
48 8807
52 8806
53 8793
55 8765
58 8547
60 8497
61 8494
62 8460
66 8347
67 8322
76 8106
77 8083
82 7973
89 7845
91 7784
93 7749
98 7644
109 7435
117 7291
127 7260
134 7002
151 6989
152 6967
154 6682
165 6517
167 6488
173 6409
182 6278
199 6061
209 5927
213 5877
217 5842
222 5769
224 5746
227 5712
242 5547
244 5539
260 5367
270 5272
281 5173
294 5056
297 5030
303 4979
307 4954
313 4899
323 4829
327 4787
337 4712
341 4683
349 4629
358 4617
369 4487
372 4467
378 4441
382 4402
395 4348
408 4271
419 4183
424 4171
426 4170
431 4129
433 4103
442 4042
445 4025
452 4014
463 4012
465 3915
468 3899
473 3876
485 3817
492 3812
500 3750
503 3741
506 3723
517 3654
520 3640
536 3635
538 3559
543 3554
545 3549
547 3520
555 3486
571 3470
573 3414
586 3376
589 3365
601 3316
605 3287
610 3266
622 3262
623 3254
624 3249
625 3211
633 3183
640 3170
648 3135
653 3113
668 3063
689 3007
692 2993
710 2943
714 2934
718 2925
719 2917
723 2898
730 2887
735 2876
740 2864
768 2787
782 2773
788 2715
792 2708
798 2707
799 2690
804 2681
812 2664
817 2642
826 2628
845 2584
847 2572
855 2554
866 2534
880 2511
892 2500
895 2487
897 2470
903 2458
928 2424
937 2400
949 2395
952 2365
968 2348
971 2322
974 2316
981 2303
986 2294
994 2280
1000 2275
1002 2266
1012 2254
1016 2248
1028 2227
1032 2216
1039 2208
1052 2191
1065 2170
1071 2162
1079 2154
1086 2145
1090 2138
1099 2119
1108 2106
1158 2045
1181 2002
1184 1999
1188 1993
1215 1992
1217 1970
1220 1953
1245 1923
1257 1915
1260 1905
1290 1875
1337 1828
1367 1803
1391 1797
1395 1770
1397 1768
1441 1726
1473 1692
1488 1678
1516 1649
1524 1642
1545 1624
1581 1594
1626 1563
1636 1550
1645 1543
1677 1519
1713 1492
1721 1491
1741 1472
1770 1455
1782 1453
1792 1445
1822 1418
1845 1410
1849 1401
1863 1395
1864 1390
1867 1388
1883 1378
1898 1371
1918 1364
1923 1360
1937 1348
1944 1344
1949 1341
1964 1331
1986 1318
2011 1305
2025 1303
2027 1297
2064 1291
2070 1275
2100 1260
2105 1258
2126 1247
2146 1243
2162 1231
2168 1226
2171 1225
2177 1222
2205 1210
2222 1204
2246 1200
2265 1186
2295 1174
2327 1163
2343 1156
2357 1151
2360 1150
2370 1149
2458 1118
2480 1111
2525 1095
2545 1089
2595 1076
2658 1073
2662 1059
2685 1049
2707 1043
2714 1042
2753 1040
2796 1026
2847 1008
2879 1000
2892 997
2928 989
2946 985
2960 982
3021 972
3145 945
3211 933
3289 920
3355 909
3381 905
3467 894
3532 893
3548 884
3556 880
3586 876
3682 864
3699 862
3836 848
3879 842
3898 840
4045 826
4068 823
4237 815
4255 806
4291 803
4327 800
4379 796
4449 791
4494 788
4542 785
4580 783
4610 781
4646 779
4665 778
4686 777
4708 776
4731 775
