========= Estatisticas ========= 
Semente utilizada : 2695494
Quantidade de arestas removidas: 117815
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 13.78
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 54.38
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 26.45
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 1060499
Tempo FINAL(s) =  94.61
Resultado : 
4 22962
5 22906
7 22810
12 22578
15 22455
21 22219
27 22003
28 21969
31 21880
33 21804
38 21646
43 21500
48 21362
53 21243
63 20979
65 20930
69 20834
75 20696
87 20438
89 20397
96 20257
110 19991
112 19954
121 19792
123 19757
156 19236
159 19194
166 19096
175 18977
177 18952
184 18879
200 18685
205 18635
207 18611
220 18481
254 18174
275 18004
296 17883
310 17760
332 17623
378 17368
388 17329
424 17149
448 17090
492 16927
544 16730
580 16605
590 16600
608 16590
674 16363
721 16239
821 16098
855 16076
888 16064
992 15791
1084 15626
1182 15540
1195 15487
1310 15416
1325 15357
1342 15345
1354 15325
1415 15278
1503 15254
1509 15190
1523 15164
1649 15052
1691 15035
1871 14903
2401 14617
2519 14566
2677 14455
2780 14419
2815 14403
2925 14375
2938 14374
2995 14274
3023 14273
3081 14235
3299 14165
3317 14132
3604 14029
3731 13954
3979 13876
4061 13822
4408 13688
4537 13676
4709 13575
4847 13524
4877 13513
5108 13429
5294 13362
5333 13348
5585 13258
5692 13220
6262 13023
6434 12961
6565 12916
6720 12863
6871 12839
7029 12792
7106 12772
7147 12761
7581 12579
8409 12300
8458 12284
8504 12269
8744 12191
8966 12119
9371 11988
9743 11868
9802 11849
10070 11838
10163 11733
10381 11703
10587 11646
10715 11636
10785 11539
10967 11518
11158 11495
11211 11399
11286 11380
11375 11347
11495 11309
11893 11256
11974 11234
12467 11076
12564 11048
12912 10918
13163 10911
13177 10853
13231 10836
13252 10828
13314 10778
13397 10772
13540 10744
13588 10709
14077 10551
14361 10472
14409 10462
14586 10410
14591 10389
14664 10384
14678 10375
15267 10192
15311 10178
15427 10155
15445 10149
15726 10052
15801 10023
15819 10022
15926 9984
15970 9982
16022 9952
16996 9646
17016 9644
17185 9589
17364 9534
17408 9518
17439 9507
17570 9472
17640 9441
17696 9429
17728 9410
17794 9402
17823 9393
17855 9372
17943 9357
17998 9336
18046 9321
18054 9317
18326 9233
19077 9020
19117 9007
19206 8975
19368 8970
19477 8884
19593 8851
19996 8694
20131 8676
20155 8654
20240 8626
20316 8609
20478 8594
20624 8536
20754 8506
20883 8427
21231 8392
21364 8359
21379 8321
21971 8140
22007 8100
22072 8046
22105 8034
22308 8025
22333 7979
22609 7893
22675 7866
22965 7802
22987 7767
23238 7694
23426 7669
23717 7663
23924 7537
24209 7521
24381 7465
24573 7339
24594 7282
24760 7232
25046 7211
25393 7072
25459 7048
25819 7005
26099 6977
26336 6895
26440 6891
26445 6851
26618 6796
26743 6683
26828 6681
27114 6536
27180 6506
27277 6477
27527 6445
27625 6373
28227 6261
28258 6184
28543 6099
28775 6066
29123 5992
29124 5926
29664 5892
29870 5854
30301 5605
30366 5565
30671 5561
30684 5463
30826 5421
30976 5420
31266 5291
31449 5237
31527 5214
32143 5190
32598 4899
32690 4872
32915 4806
33147 4738
33516 4630
33715 4604
33776 4554
34424 4365
34582 4319
34802 4255
34974 4205
35284 4115
35353 4095
35421 4094
35941 3926
35999 3908
36134 3869
36203 3854
36290 3824
36408 3790
36672 3714
37640 3522
38269 3497
38657 3147
38791 3109
38904 3077
38950 3064
39131 3013
39502 2909
39735 2844
40207 2713
40544 2620
40625 2605
40697 2578
41379 2392
41724 2299
41999 2233
42106 2197
42421 2114
42547 2081
42708 2039
42789 2018
42975 1970
43010 1961
43406 1864
44086 1693
44124 1684
44341 1633
44454 1607
44564 1582
44939 1499
45615 1361
46080 1298
46186 1269
46391 1249
46489 1230
46600 1214
