========= Estatisticas ========= 
Semente utilizada : 833977
Quantidade de arestas removidas: 117815
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 14.07
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 55.51
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 27.07
Quantidade de solucoes não dominadas que o PR encontrou = 2
Quantiade de avalicoes da funcao objetivo = 1023757
Tempo FINAL(s) =  96.65
Resultado : 
4 22962
5 22906
7 22810
12 22578
15 22455
21 22219
27 22003
28 21969
32 21843
33 21804
38 21646
39 21616
43 21500
48 21362
58 21109
63 20979
65 20930
69 20834
75 20696
87 20438
89 20397
95 20277
96 20257
112 19954
121 19792
123 19757
133 19587
143 19429
156 19236
166 19096
175 18977
177 18952
180 18921
200 18685
207 18611
220 18481
233 18395
247 18262
269 18108
281 17958
292 17900
302 17812
309 17808
337 17602
373 17397
411 17214
424 17149
470 16998
485 16946
493 16886
525 16802
529 16784
581 16707
585 16617
637 16470
690 16357
773 16158
779 16152
923 15903
1053 15717
1144 15627
1166 15577
1200 15492
1213 15469
1224 15452
1282 15427
1369 15424
1400 15275
1514 15246
1519 15194
1609 15082
1681 15028
1905 14895
1945 14841
2068 14817
2082 14807
2200 14699
2395 14687
2562 14508
2841 14435
2943 14298
2995 14274
3061 14244
3081 14235
3243 14163
3606 14098
3608 14071
3731 13954
3903 13885
4061 13822
4332 13717
4408 13688
4437 13677
4709 13575
4847 13524
4877 13513
5108 13429
5294 13362
5333 13348
5585 13258
5692 13220
5826 13180
6273 13019
6434 12961
6565 12916
6671 12908
6720 12863
6905 12815
7023 12781
7110 12755
7159 12740
7461 12722
7746 12615
7847 12510
7989 12486
8081 12453
8325 12389
8865 12155
8966 12119
9225 12083
9271 12071
9362 12029
9771 11988
9887 11877
10082 11784
10355 11712
10712 11607
10879 11605
10940 11559
10982 11500
11038 11483
11211 11399
11375 11347
11495 11309
11666 11288
12425 11078
12517 11065
12666 11004
12767 10968
12912 10910
13073 10864
13202 10805
13241 10775
13400 10762
13470 10760
14108 10561
14456 10452
14460 10444
14491 10426
14535 10419
14614 10387
15556 10106
15605 10087
15632 10082
15655 10068
15685 10062
15743 10046
15749 10038
15914 9991
15943 9980
16033 9953
16089 9943
16471 9819
16544 9797
16576 9781
16645 9757
16756 9732
16791 9722
17368 9537
17584 9465
17638 9398
17804 9379
17978 9377
18016 9352
18032 9348
18109 9339
18337 9255
18342 9251
19123 9027
19230 8971
19363 8956
19412 8912
19433 8906
19474 8898
20036 8663
20234 8616
20282 8588
20330 8585
20485 8571
20805 8490
20957 8448
21139 8379
21542 8276
21671 8268
21829 8183
22105 8034
22361 8025
22487 8019
22552 7947
23041 7878
23105 7795
23270 7761
23314 7735
23357 7713
23558 7656
23752 7605
23987 7465
24302 7370
24420 7338
24594 7282
24760 7232
25044 7191
25299 7157
25627 7062
25777 7008
25829 6972
26165 6928
26484 6770
26659 6695
26827 6635
26849 6624
27148 6621
27439 6447
27499 6414
27602 6406
27856 6304
28258 6184
28543 6099
28872 6001
28987 5998
29124 5926
29256 5896
29648 5892
29999 5666
30181 5612
30350 5584
30684 5463
30826 5421
31266 5291
31449 5237
31527 5214
32335 5177
32598 4899
32915 4806
33147 4738
33516 4630
34424 4365
34468 4357
34582 4319
34802 4255
34974 4205
35284 4115
35353 4095
35465 4086
35810 3983
35926 3933
35960 3924
35999 3908
36134 3869
36290 3824
36408 3790
36672 3714
38248 3420
38430 3248
38526 3193
38791 3109
38904 3077
38950 3064
39131 3013
39502 2909
39735 2844
40077 2749
40207 2713
40504 2631
40544 2620
40697 2578
41331 2405
41379 2392
41724 2299
42106 2197
42359 2137
42421 2114
42547 2081
42789 2018
42975 1970
43010 1961
43638 1895
43896 1837
43965 1817
44086 1693
44454 1607
44564 1582
44939 1499
45212 1442
45410 1425
45545 1402
45991 1305
46136 1272
46317 1249
46459 1226
