========= Estatisticas ========= 
Semente utilizada : 6239018
RESULTADO AO FIM DE 1H
Tempo(s) Final = 3600.00
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 686
Quantidade de vezes em que a BL foi executada: 686
Quantidade de vezes em que o PR foi executado: 1301
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 375
Quantidade de solucoes que a BL adicionou ao arquivo global: 5551
Quantidade de solucoes que o PR adicionou ao arquivo global: 32270
Quantidade de avaliacoes da funcao objetivo: 5305074
Pareto aproximativo: 
2472.0000000000 24798.0000000000
2471.0000000000 24821.0000000000
2462.0000000000 24896.0000000000
2463.0000000000 24884.0000000000
2461.0000000000 24921.0000000000
2464.0000000000 24878.0000000000
2465.0000000000 24872.0000000000
2460.0000000000 25657.0000000000
2459.0000000000 25696.0000000000
2458.0000000000 25729.0000000000
2377.0000000000 26983.0000000000
2365.0000000000 27779.0000000000
2362.0000000000 27803.0000000000
2360.0000000000 27842.0000000000
2363.0000000000 27800.0000000000
2359.0000000000 27851.0000000000
2357.0000000000 27908.0000000000
2358.0000000000 27874.0000000000
2373.0000000000 27669.0000000000
2374.0000000000 27643.0000000000
2372.0000000000 27675.0000000000
2370.0000000000 27736.0000000000
2371.0000000000 27699.0000000000
2356.0000000000 29237.0000000000
2355.0000000000 29296.0000000000
2258.0000000000 31402.0000000000
2222.0000000000 33343.0000000000
2225.0000000000 33324.0000000000
2226.0000000000 33278.0000000000
2221.0000000000 33383.0000000000
2208.0000000000 33384.0000000000
2250.0000000000 32352.0000000000
2235.0000000000 32416.0000000000
2227.0000000000 32493.0000000000
2259.0000000000 31227.0000000000
2260.0000000000 31167.0000000000
2261.0000000000 30986.0000000000
2302.0000000000 30441.0000000000
2297.0000000000 30451.0000000000
2292.0000000000 30455.0000000000
2273.0000000000 30488.0000000000
2354.0000000000 29308.0000000000
2306.0000000000 29312.0000000000
2303.0000000000 29321.0000000000
2378.0000000000 26946.0000000000
2379.0000000000 26851.0000000000
2380.0000000000 26802.0000000000
2381.0000000000 26661.0000000000
2437.0000000000 26262.0000000000
2394.0000000000 26274.0000000000
2488.0000000000 24134.0000000000
2485.0000000000 24136.0000000000
2478.0000000000 24144.0000000000
2477.0000000000 24147.0000000000
2473.0000000000 24156.0000000000
2545.0000000000 23731.0000000000
2513.0000000000 23757.0000000000
2499.0000000000 23766.0000000000
2489.0000000000 23771.0000000000
2546.0000000000 22514.0000000000
2556.0000000000 22405.0000000000
2557.0000000000 22288.0000000000
2564.0000000000 22148.0000000000
2578.0000000000 22110.0000000000
2579.0000000000 21984.0000000000
2580.0000000000 21842.0000000000
2724.0000000000 21656.0000000000
2716.0000000000 21667.0000000000
2620.0000000000 21699.0000000000
2850.0000000000 19410.0000000000
2845.0000000000 19414.0000000000
2833.0000000000 19417.0000000000
2825.0000000000 19418.0000000000
2775.0000000000 19420.0000000000
2772.0000000000 19421.0000000000
2729.0000000000 19423.0000000000
2725.0000000000 19426.0000000000
