========= Estatisticas ========= 
Semente utilizada : 7424415
RESULTADO AO FIM DE 1H
Tempo(s) Final = 3600.00
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 686
Quantidade de vezes em que a BL foi executada: 686
Quantidade de vezes em que o PR foi executado: 1093
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 366
Quantidade de solucoes que a BL adicionou ao arquivo global: 5732
Quantidade de solucoes que o PR adicionou ao arquivo global: 10240
Quantidade de avaliacoes da funcao objetivo: 5285213
Pareto aproximativo: 
2269.0000000000 30936.0000000000
2270.0000000000 30877.0000000000
2268.0000000000 31294.0000000000
2267.0000000000 31353.0000000000
2219.0000000000 33195.0000000000
2217.0000000000 33275.0000000000
2209.0000000000 33345.0000000000
2208.0000000000 33384.0000000000
2223.0000000000 33074.0000000000
2224.0000000000 32939.0000000000
2225.0000000000 32788.0000000000
2226.0000000000 32593.0000000000
2227.0000000000 32493.0000000000
2271.0000000000 30777.0000000000
2272.0000000000 30581.0000000000
2273.0000000000 30488.0000000000
2324.0000000000 29284.0000000000
2303.0000000000 29321.0000000000
2392.0000000000 28468.0000000000
2389.0000000000 28490.0000000000
2370.0000000000 28500.0000000000
2326.0000000000 28508.0000000000
2325.0000000000 28514.0000000000
2393.0000000000 26425.0000000000
2394.0000000000 26274.0000000000
2504.0000000000 25808.0000000000
2503.0000000000 25830.0000000000
2500.0000000000 25835.0000000000
2484.0000000000 25836.0000000000
2409.0000000000 25840.0000000000
2507.0000000000 25774.0000000000
2505.0000000000 25776.0000000000
2514.0000000000 23657.0000000000
2515.0000000000 23567.0000000000
2516.0000000000 23413.0000000000
2517.0000000000 23354.0000000000
2518.0000000000 23219.0000000000
2519.0000000000 23085.0000000000
2595.0000000000 22997.0000000000
2579.0000000000 23019.0000000000
2521.0000000000 23041.0000000000
2598.0000000000 21509.0000000000
2626.0000000000 21371.0000000000
2627.0000000000 21292.0000000000
2628.0000000000 21132.0000000000
2629.0000000000 20950.0000000000
2636.0000000000 20907.0000000000
2637.0000000000 20810.0000000000
2644.0000000000 20774.0000000000
2645.0000000000 20674.0000000000
2716.0000000000 20606.0000000000
2649.0000000000 20608.0000000000
2724.0000000000 19507.0000000000
2728.0000000000 19400.0000000000
2725.0000000000 19426.0000000000
2740.0000000000 19396.0000000000
2742.0000000000 19236.0000000000
2743.0000000000 19166.0000000000
2772.0000000000 18806.0000000000
2767.0000000000 18830.0000000000
2855.0000000000 18682.0000000000
2849.0000000000 18684.0000000000
2812.0000000000 18686.0000000000
2776.0000000000 18707.0000000000
2861.0000000000 17628.0000000000
2879.0000000000 17622.0000000000
2886.0000000000 17340.0000000000
2890.0000000000 17295.0000000000
2915.0000000000 17254.0000000000
2969.0000000000 16640.0000000000
2971.0000000000 16618.0000000000
2970.0000000000 16635.0000000000
2950.0000000000 16651.0000000000
2972.0000000000 16563.0000000000
3021.0000000000 16397.0000000000
3009.0000000000 16407.0000000000
2997.0000000000 16409.0000000000
2973.0000000000 16421.0000000000
3053.0000000000 15746.0000000000
3054.0000000000 15690.0000000000
3070.0000000000 15554.0000000000
3083.0000000000 15533.0000000000
3085.0000000000 15429.0000000000
3096.0000000000 15349.0000000000
3143.0000000000 14972.0000000000
3138.0000000000 15246.0000000000
3140.0000000000 14986.0000000000
3144.0000000000 14955.0000000000
3160.0000000000 14885.0000000000
3153.0000000000 14886.0000000000
3167.0000000000 14781.0000000000
3182.0000000000 14671.0000000000
3191.0000000000 14606.0000000000
3294.0000000000 13947.0000000000
3285.0000000000 13960.0000000000
3311.0000000000 13791.0000000000
3322.0000000000 13755.0000000000
3324.0000000000 13708.0000000000
3342.0000000000 13594.0000000000
3350.0000000000 13544.0000000000
3355.0000000000 13540.0000000000
3356.0000000000 13507.0000000000
3519.0000000000 12599.0000000000
3515.0000000000 12606.0000000000
3562.0000000000 12453.0000000000
3564.0000000000 12428.0000000000
3577.0000000000 12296.0000000000
3595.0000000000 12209.0000000000
3610.0000000000 12137.0000000000
3626.0000000000 12061.0000000000
3649.0000000000 12037.0000000000
3658.0000000000 11937.0000000000
