========= Estatisticas ========= 
Semente utilizada : 3152259
RESULTADO AO FIM DE 1H
Tempo(s) Final = 3600.00
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 686
Quantidade de vezes em que a BL foi executada: 686
Quantidade de vezes em que o PR foi executado: 1207
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 379
Quantidade de solucoes que a BL adicionou ao arquivo global: 5562
Quantidade de solucoes que o PR adicionou ao arquivo global: 39155
Quantidade de avaliacoes da funcao objetivo: 5290507
Pareto aproximativo: 
2360.0000000000 28512.0000000000
2357.0000000000 28566.0000000000
2361.0000000000 28447.0000000000
2356.0000000000 28737.0000000000
2347.0000000000 29046.0000000000
2352.0000000000 28791.0000000000
2349.0000000000 28959.0000000000
2348.0000000000 28972.0000000000
2351.0000000000 28804.0000000000
2345.0000000000 29290.0000000000
2300.0000000000 30428.0000000000
2302.0000000000 30365.0000000000
2301.0000000000 30395.0000000000
2299.0000000000 30429.0000000000
2260.0000000000 32433.0000000000
2205.0000000000 33804.0000000000
2206.0000000000 33639.0000000000
2207.0000000000 33468.0000000000
2208.0000000000 33384.0000000000
2255.0000000000 32484.0000000000
2252.0000000000 32489.0000000000
2227.0000000000 32493.0000000000
2286.0000000000 30477.0000000000
2281.0000000000 30478.0000000000
2273.0000000000 30488.0000000000
2346.0000000000 29275.0000000000
2339.0000000000 29294.0000000000
2310.0000000000 29303.0000000000
2303.0000000000 29321.0000000000
2350.0000000000 28878.0000000000
2362.0000000000 27256.0000000000
2378.0000000000 27129.0000000000
2379.0000000000 26993.0000000000
2380.0000000000 26838.0000000000
2381.0000000000 26661.0000000000
2456.0000000000 26262.0000000000
2444.0000000000 26273.0000000000
2394.0000000000 26274.0000000000
2460.0000000000 26213.0000000000
2471.0000000000 24355.0000000000
2472.0000000000 24288.0000000000
2473.0000000000 24156.0000000000
2574.0000000000 23732.0000000000
2573.0000000000 23747.0000000000
2565.0000000000 23748.0000000000
2551.0000000000 23760.0000000000
2501.0000000000 23766.0000000000
2578.0000000000 23714.0000000000
2489.0000000000 23771.0000000000
2579.0000000000 21923.0000000000
2580.0000000000 21842.0000000000
2620.0000000000 21494.0000000000
2598.0000000000 21509.0000000000
2625.0000000000 21354.0000000000
2627.0000000000 21296.0000000000
2628.0000000000 21143.0000000000
2629.0000000000 20950.0000000000
2637.0000000000 20810.0000000000
2644.0000000000 20724.0000000000
2645.0000000000 20674.0000000000
2739.0000000000 19422.0000000000
2722.0000000000 19540.0000000000
2721.0000000000 19547.0000000000
2725.0000000000 19426.0000000000
2826.0000000000 19125.0000000000
2816.0000000000 19127.0000000000
2810.0000000000 19159.0000000000
2773.0000000000 19162.0000000000
2743.0000000000 19166.0000000000
2834.0000000000 17951.0000000000
2881.0000000000 17560.0000000000
2882.0000000000 17426.0000000000
2883.0000000000 17374.0000000000
2886.0000000000 17340.0000000000
2912.0000000000 17275.0000000000
2890.0000000000 17295.0000000000
2991.0000000000 16983.0000000000
2983.0000000000 16984.0000000000
2918.0000000000 16987.0000000000
3242.0000000000 14274.0000000000
2992.0000000000 16241.0000000000
3037.0000000000 15837.0000000000
3052.0000000000 15790.0000000000
3054.0000000000 15690.0000000000
3070.0000000000 15554.0000000000
3083.0000000000 15533.0000000000
3085.0000000000 15429.0000000000
3227.0000000000 15305.0000000000
3111.0000000000 15312.0000000000
3098.0000000000 15322.0000000000
3241.0000000000 14537.0000000000
3244.0000000000 14235.0000000000
3264.0000000000 14193.0000000000
3250.0000000000 14194.0000000000
3278.0000000000 14006.0000000000
