========= Estatisticas ========= 
Semente utilizada : 6483874
RESULTADO AO FIM DE 1H
Tempo(s) Final = 3600.00
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 686
Quantidade de vezes em que a BL foi executada: 686
Quantidade de vezes em que o PR foi executado: 1417
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 372
Quantidade de solucoes que a BL adicionou ao arquivo global: 5463
Quantidade de solucoes que o PR adicionou ao arquivo global: 24661
Quantidade de avaliacoes da funcao objetivo: 5283357
Pareto aproximativo: 
2391.0000000000 27145.0000000000
2393.0000000000 27103.0000000000
2392.0000000000 27104.0000000000
2389.0000000000 27325.0000000000
2390.0000000000 27288.0000000000
2388.0000000000 27557.0000000000
2367.0000000000 27787.0000000000
2387.0000000000 27747.0000000000
2347.0000000000 28341.0000000000
2328.0000000000 28490.0000000000
2336.0000000000 28437.0000000000
2335.0000000000 28478.0000000000
2327.0000000000 28506.0000000000
2329.0000000000 28483.0000000000
2332.0000000000 28481.0000000000
2323.0000000000 29235.0000000000
2324.0000000000 29204.0000000000
2314.0000000000 29240.0000000000
2312.0000000000 29272.0000000000
2236.0000000000 32420.0000000000
2237.0000000000 32418.0000000000
2224.0000000000 33281.0000000000
2208.0000000000 33384.0000000000
2227.0000000000 32493.0000000000
2261.0000000000 30986.0000000000
2275.0000000000 30487.0000000000
2273.0000000000 30488.0000000000
2307.0000000000 29312.0000000000
2303.0000000000 29321.0000000000
2325.0000000000 28514.0000000000
2348.0000000000 27801.0000000000
2394.0000000000 26274.0000000000
2434.0000000000 25805.0000000000
2424.0000000000 25820.0000000000
2409.0000000000 25840.0000000000
2505.0000000000 25212.0000000000
2499.0000000000 25219.0000000000
2488.0000000000 25232.0000000000
2486.0000000000 25234.0000000000
2435.0000000000 25244.0000000000
2512.0000000000 23539.0000000000
2513.0000000000 23434.0000000000
2516.0000000000 23332.0000000000
2517.0000000000 23275.0000000000
2518.0000000000 23209.0000000000
2519.0000000000 23085.0000000000
2521.0000000000 23041.0000000000
2596.0000000000 22470.0000000000
2583.0000000000 22489.0000000000
2546.0000000000 22514.0000000000
2602.0000000000 21498.0000000000
2598.0000000000 21509.0000000000
2631.0000000000 20941.0000000000
2629.0000000000 20950.0000000000
2644.0000000000 20806.0000000000
2637.0000000000 20810.0000000000
2647.0000000000 20664.0000000000
2645.0000000000 20674.0000000000
2649.0000000000 20608.0000000000
2652.0000000000 20559.0000000000
2764.0000000000 19007.0000000000
2765.0000000000 18927.0000000000
2766.0000000000 18874.0000000000
2767.0000000000 18830.0000000000
2774.0000000000 18782.0000000000
2798.0000000000 18412.0000000000
2910.0000000000 18089.0000000000
2906.0000000000 18090.0000000000
2884.0000000000 18100.0000000000
2881.0000000000 18104.0000000000
2860.0000000000 18111.0000000000
2844.0000000000 18114.0000000000
2823.0000000000 18119.0000000000
2820.0000000000 18126.0000000000
2917.0000000000 17043.0000000000
2942.0000000000 16850.0000000000
2944.0000000000 16713.0000000000
2969.0000000000 16586.0000000000
2970.0000000000 16550.0000000000
2971.0000000000 16509.0000000000
2972.0000000000 16465.0000000000
2974.0000000000 16417.0000000000
2976.0000000000 16408.0000000000
2973.0000000000 16421.0000000000
2977.0000000000 16382.0000000000
3097.0000000000 15412.0000000000
3098.0000000000 15322.0000000000
3137.0000000000 15251.0000000000
3139.0000000000 15164.0000000000
3172.0000000000 14766.0000000000
3173.0000000000 14749.0000000000
3168.0000000000 14776.0000000000
3167.0000000000 14781.0000000000
3182.0000000000 14671.0000000000
3262.0000000000 14635.0000000000
3186.0000000000 14642.0000000000
3265.0000000000 14115.0000000000
3266.0000000000 14086.0000000000
3278.0000000000 14006.0000000000
3285.0000000000 13960.0000000000
3309.0000000000 13832.0000000000
3311.0000000000 13791.0000000000
3341.0000000000 13670.0000000000
3350.0000000000 13544.0000000000
3406.0000000000 13460.0000000000
3407.0000000000 13440.0000000000
3408.0000000000 13394.0000000000
3422.0000000000 13124.0000000000
3438.0000000000 13021.0000000000
3443.0000000000 12993.0000000000
3515.0000000000 12606.0000000000
3559.0000000000 12542.0000000000
3555.0000000000 12550.0000000000
3523.0000000000 12565.0000000000
3594.0000000000 12261.0000000000
3595.0000000000 12209.0000000000
3610.0000000000 12137.0000000000
3706.0000000000 12051.0000000000
3667.0000000000 12056.0000000000
3639.0000000000 12057.0000000000
3626.0000000000 12061.0000000000
