========= Estatisticas ========= 
Semente utilizada : 5399928
RESULTADO AO FIM DE 1H
Tempo(s) Final = 3600.00
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 686
Quantidade de vezes em que a BL foi executada: 686
Quantidade de vezes em que o PR foi executado: 1141
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 371
Quantidade de solucoes que a BL adicionou ao arquivo global: 5675
Quantidade de solucoes que o PR adicionou ao arquivo global: 10077
Quantidade de avaliacoes da funcao objetivo: 5271766
Pareto aproximativo: 
2428.0000000000 26003.0000000000
2435.0000000000 25710.0000000000
2434.0000000000 25783.0000000000
2432.0000000000 25836.0000000000
2431.0000000000 25861.0000000000
2427.0000000000 26555.0000000000
2415.0000000000 26633.0000000000
2411.0000000000 26650.0000000000
2426.0000000000 26587.0000000000
2379.0000000000 27175.0000000000
2380.0000000000 27155.0000000000
2378.0000000000 27202.0000000000
2345.0000000000 28231.0000000000
2346.0000000000 28197.0000000000
2330.0000000000 28756.0000000000
2336.0000000000 28748.0000000000
2331.0000000000 28749.0000000000
2328.0000000000 28811.0000000000
2329.0000000000 28784.0000000000
2327.0000000000 29014.0000000000
2326.0000000000 30344.0000000000
2325.0000000000 30382.0000000000
2324.0000000000 30414.0000000000
2234.0000000000 32360.0000000000
2209.0000000000 33363.0000000000
2213.0000000000 33347.0000000000
2212.0000000000 33348.0000000000
2211.0000000000 33349.0000000000
2207.0000000000 33438.0000000000
2208.0000000000 33384.0000000000
2227.0000000000 32493.0000000000
2271.0000000000 30918.0000000000
2261.0000000000 30986.0000000000
2323.0000000000 30454.0000000000
2272.0000000000 30540.0000000000
2273.0000000000 30488.0000000000
2347.0000000000 28014.0000000000
2348.0000000000 27837.0000000000
2349.0000000000 27685.0000000000
2377.0000000000 27233.0000000000
2369.0000000000 27247.0000000000
2362.0000000000 27256.0000000000
2395.0000000000 26651.0000000000
2381.0000000000 26661.0000000000
2436.0000000000 25101.0000000000
2472.0000000000 24681.0000000000
2462.0000000000 24682.0000000000
2452.0000000000 24683.0000000000
2486.0000000000 24133.0000000000
2481.0000000000 24143.0000000000
2473.0000000000 24156.0000000000
2567.0000000000 23768.0000000000
2549.0000000000 23769.0000000000
2489.0000000000 23771.0000000000
2681.0000000000 21737.0000000000
2677.0000000000 21749.0000000000
2659.0000000000 21757.0000000000
2650.0000000000 21788.0000000000
2637.0000000000 21808.0000000000
2618.0000000000 21818.0000000000
2604.0000000000 21827.0000000000
2580.0000000000 21842.0000000000
2683.0000000000 20203.0000000000
2817.0000000000 19385.0000000000
2803.0000000000 19400.0000000000
2789.0000000000 19401.0000000000
2767.0000000000 19406.0000000000
2736.0000000000 19424.0000000000
2740.0000000000 19418.0000000000
2724.0000000000 19460.0000000000
2725.0000000000 19426.0000000000
2818.0000000000 18342.0000000000
2882.0000000000 17416.0000000000
2883.0000000000 17374.0000000000
2944.0000000000 17289.0000000000
2940.0000000000 17297.0000000000
2936.0000000000 17319.0000000000
2921.0000000000 17320.0000000000
2914.0000000000 17330.0000000000
2886.0000000000 17340.0000000000
3402.0000000000 13457.0000000000
3400.0000000000 13470.0000000000
3399.0000000000 13475.0000000000
3350.0000000000 14090.0000000000
3343.0000000000 14165.0000000000
3338.0000000000 14176.0000000000
3337.0000000000 14205.0000000000
3164.0000000000 15226.0000000000
2950.0000000000 16651.0000000000
2973.0000000000 16421.0000000000
2979.0000000000 16372.0000000000
2977.0000000000 16382.0000000000
2983.0000000000 16325.0000000000
2999.0000000000 16233.0000000000
2992.0000000000 16241.0000000000
3032.0000000000 15881.0000000000
3178.0000000000 14763.0000000000
3167.0000000000 14781.0000000000
3181.0000000000 14732.0000000000
3182.0000000000 14671.0000000000
3186.0000000000 14642.0000000000
3224.0000000000 14594.0000000000
3191.0000000000 14606.0000000000
3356.0000000000 13507.0000000000
3413.0000000000 13165.0000000000
3424.0000000000 13101.0000000000
3469.0000000000 12878.0000000000
3482.0000000000 12808.0000000000
3476.0000000000 12812.0000000000
3494.0000000000 12716.0000000000
3509.0000000000 12665.0000000000
3515.0000000000 12606.0000000000
3606.0000000000 12202.0000000000
3598.0000000000 12204.0000000000
3595.0000000000 12209.0000000000
3626.0000000000 12061.0000000000
3683.0000000000 11867.0000000000
3686.0000000000 11787.0000000000
3696.0000000000 11743.0000000000
3723.0000000000 11626.0000000000
3845.0000000000 11124.0000000000
3952.0000000000 10803.0000000000
3939.0000000000 10818.0000000000
3924.0000000000 10828.0000000000
3974.0000000000 10738.0000000000
3976.0000000000 10706.0000000000
3978.0000000000 10639.0000000000
3985.0000000000 10615.0000000000
4159.0000000000 10187.0000000000
4233.0000000000 9931.0000000000
4234.0000000000 9882.0000000000
4235.0000000000 9854.0000000000
4262.0000000000 9813.0000000000
4263.0000000000 9778.0000000000
4293.0000000000 9770.0000000000
4296.0000000000 9690.0000000000
4473.0000000000 9251.0000000000
4515.0000000000 9237.0000000000
4705.0000000000 8847.0000000000
4657.0000000000 8857.0000000000
4689.0000000000 8851.0000000000
4648.0000000000 8860.0000000000
4764.0000000000 8732.0000000000
4767.0000000000 8708.0000000000
4904.0000000000 8425.0000000000
4906.0000000000 8359.0000000000
4953.0000000000 8302.0000000000
5100.0000000000 8058.0000000000
5134.0000000000 8053.0000000000
5119.0000000000 8054.0000000000
5088.0000000000 8060.0000000000
6435.0000000000 6853.0000000000
6445.0000000000 6694.0000000000
5323.0000000000 7723.0000000000
5317.0000000000 7737.0000000000
5318.0000000000 7725.0000000000
5516.0000000000 7469.0000000000
5620.0000000000 7347.0000000000
5622.0000000000 7344.0000000000
5636.0000000000 7328.0000000000
6658.0000000000 6616.0000000000
6678.0000000000 6451.0000000000
6681.0000000000 6301.0000000000
5682.0000000000 7300.0000000000
5660.0000000000 7301.0000000000
6144.0000000000 7185.0000000000
6056.0000000000 7199.0000000000
5720.0000000000 7235.0000000000
6965.0000000000 6234.0000000000
6971.0000000000 6108.0000000000
