========= Estatisticas ========= 
Semente utilizada : 2375271
RESULTADO AO FIM DE 1H
Tempo(s) Final = 3600.00
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 686
Quantidade de vezes em que a BL foi executada: 686
Quantidade de vezes em que o PR foi executado: 1196
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 371
Quantidade de solucoes que a BL adicionou ao arquivo global: 5542
Quantidade de solucoes que o PR adicionou ao arquivo global: 16386
Quantidade de avaliacoes da funcao objetivo: 5328391
Pareto aproximativo: 
2513.0000000000 24951.0000000000
2484.0000000000 24954.0000000000
2471.0000000000 24965.0000000000
2458.0000000000 24975.0000000000
2455.0000000000 24979.0000000000
2463.0000000000 24967.0000000000
2460.0000000000 24971.0000000000
2457.0000000000 24977.0000000000
2407.0000000000 25937.0000000000
2416.0000000000 25703.0000000000
2411.0000000000 25814.0000000000
2391.0000000000 26700.0000000000
2389.0000000000 26763.0000000000
2390.0000000000 26730.0000000000
2387.0000000000 26848.0000000000
2388.0000000000 26824.0000000000
2386.0000000000 26881.0000000000
2305.0000000000 29294.0000000000
2304.0000000000 29318.0000000000
2265.0000000000 31706.0000000000
2222.0000000000 32983.0000000000
2223.0000000000 32882.0000000000
2224.0000000000 32822.0000000000
2225.0000000000 32729.0000000000
2226.0000000000 32663.0000000000
2227.0000000000 32493.0000000000
2267.0000000000 31578.0000000000
2273.0000000000 30488.0000000000
2302.0000000000 29390.0000000000
2303.0000000000 29321.0000000000
2320.0000000000 28974.0000000000
2321.0000000000 28925.0000000000
2322.0000000000 28846.0000000000
2323.0000000000 28752.0000000000
2324.0000000000 28600.0000000000
2325.0000000000 28514.0000000000
2392.0000000000 26526.0000000000
2393.0000000000 26330.0000000000
2394.0000000000 26274.0000000000
2408.0000000000 25894.0000000000
2409.0000000000 25840.0000000000
2436.0000000000 25101.0000000000
2514.0000000000 23609.0000000000
2515.0000000000 23521.0000000000
2516.0000000000 23448.0000000000
2517.0000000000 23336.0000000000
2518.0000000000 23181.0000000000
2519.0000000000 23085.0000000000
2627.0000000000 23004.0000000000
2619.0000000000 23020.0000000000
2546.0000000000 23032.0000000000
2521.0000000000 23041.0000000000
2640.0000000000 20806.0000000000
2637.0000000000 20810.0000000000
2644.0000000000 20738.0000000000
2645.0000000000 20674.0000000000
2763.0000000000 20581.0000000000
2749.0000000000 20597.0000000000
2657.0000000000 20603.0000000000
2649.0000000000 20608.0000000000
2765.0000000000 18939.0000000000
2766.0000000000 18914.0000000000
2767.0000000000 18830.0000000000
2776.0000000000 18707.0000000000
2794.0000000000 18651.0000000000
2796.0000000000 18585.0000000000
2797.0000000000 18496.0000000000
2798.0000000000 18412.0000000000
2818.0000000000 18317.0000000000
2820.0000000000 18126.0000000000
2890.0000000000 17295.0000000000
2917.0000000000 17112.0000000000
