========= Estatisticas ========= 
Semente utilizada : 7446271
Tempo(s) Final = 2805.57
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2055
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 475
Quantidade de solucoes que a BL adicionou ao arquivo global: 5205
Quantidade de solucoes que o PR adicionou ao arquivo global: 139526
Quantidade de avaliacoes da funcao objetivo: 7514555
Pareto aproximativo: 
1.0000000000 17508.0000000000
2.0000000000 17447.0000000000
4.0000000000 17338.0000000000
244.0000000000 12533.0000000000
223.0000000000 12780.0000000000
212.0000000000 12926.0000000000
205.0000000000 12985.0000000000
182.0000000000 13284.0000000000
162.0000000000 13560.0000000000
134.0000000000 13992.0000000000
132.0000000000 14021.0000000000
130.0000000000 14095.0000000000
107.0000000000 14461.0000000000
111.0000000000 14456.0000000000
101.0000000000 14572.0000000000
88.0000000000 14831.0000000000
78.0000000000 15047.0000000000
77.0000000000 15067.0000000000
76.0000000000 15087.0000000000
68.0000000000 15296.0000000000
67.0000000000 15303.0000000000
66.0000000000 15324.0000000000
58.0000000000 15511.0000000000
49.0000000000 15896.0000000000
42.0000000000 15996.0000000000
39.0000000000 16029.0000000000
35.0000000000 16191.0000000000
37.0000000000 16145.0000000000
29.0000000000 16338.0000000000
20.0000000000 16638.0000000000
10.0000000000 17070.0000000000
9.0000000000 17093.0000000000
7.0000000000 17185.0000000000
8.0000000000 17138.0000000000
12.0000000000 16962.0000000000
18.0000000000 16714.0000000000
19.0000000000 16674.0000000000
26.0000000000 16536.0000000000
22.0000000000 16564.0000000000
28.0000000000 16360.0000000000
33.0000000000 16204.0000000000
38.0000000000 16054.0000000000
43.0000000000 15910.0000000000
50.0000000000 15717.0000000000
56.0000000000 15561.0000000000
62.0000000000 15411.0000000000
65.0000000000 15339.0000000000
75.0000000000 15109.0000000000
87.0000000000 14851.0000000000
100.0000000000 14591.0000000000
106.0000000000 14477.0000000000
120.0000000000 14225.0000000000
122.0000000000 14190.0000000000
131.0000000000 14037.0000000000
143.0000000000 13891.0000000000
144.0000000000 13829.0000000000
161.0000000000 13574.0000000000
168.0000000000 13473.0000000000
180.0000000000 13305.0000000000
196.0000000000 13211.0000000000
186.0000000000 13224.0000000000
206.0000000000 12964.0000000000
219.0000000000 12811.0000000000
220.0000000000 12796.0000000000
243.0000000000 12543.0000000000
245.0000000000 12522.0000000000
248.0000000000 12491.0000000000
383.0000000000 11398.0000000000
391.0000000000 11397.0000000000
379.0000000000 11412.0000000000
298.0000000000 12021.0000000000
295.0000000000 12043.0000000000
294.0000000000 12052.0000000000
289.0000000000 12195.0000000000
271.0000000000 12269.0000000000
269.0000000000 12281.0000000000
293.0000000000 12060.0000000000
299.0000000000 12009.0000000000
330.0000000000 11762.0000000000
342.0000000000 11672.0000000000
348.0000000000 11628.0000000000
418.0000000000 11226.0000000000
