========= Estatisticas ========= 
Semente utilizada : 2155385
Quantidade de arestas removidas: 853
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  172
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 31.86
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 1.27
Quantidade de solucoes não dominadas que o PR encontrou = 15
Quantiade de avalicoes da funcao objetivo = 603686
Tempo FINAL(s) =  33.13
Resultado : 
100 3588
101 3548
103 3508
105 3479
108 3437
112 3389
114 3381
115 3355
118 3322
121 3299
125 3252
128 3223
129 3215
131 3199
133 3186
136 3167
141 3161
142 3133
146 3110
152 3083
160 3049
163 3034
169 3010
172 2995
177 2977
178 2971
186 2940
193 2913
201 2889
203 2877
210 2853
215 2838
220 2823
221 2821
232 2794
233 2785
240 2767
242 2761
248 2751
249 2743
255 2730
258 2720
268 2696
272 2695
273 2686
286 2661
298 2640
311 2619
329 2600
334 2585
342 2584
346 2568
360 2549
371 2536
378 2525
408 2486
414 2479
422 2470
445 2446
460 2437
461 2431
472 2423
475 2418
481 2416
506 2415
513 2409
539 2361
544 2359
550 2358
558 2346
576 2332
609 2308
627 2293
643 2283
659 2269
682 2252
706 2251
722 2228
723 2223
730 2220
733 2216
752 2211
761 2197
778 2196
791 2193
793 2187
799 2172
821 2163
827 2154
845 2150
867 2144
868 2143
869 2139
882 2131
892 2130
902 2124
921 2094
940 2082
952 2079
969 2070
975 2060
992 2056
998 2054
1013 2053
1017 2046
1019 2037
1021 2031
1074 2010
1086 2005
1090 2004
1092 1995
1117 1985
1124 1974
1149 1961
1158 1954
1162 1950
1196 1942
1206 1939
1218 1933
1220 1922
1272 1896
1277 1894
1294 1892
1302 1876
1303 1874
1307 1872
1316 1869
1323 1861
1328 1860
1343 1856
1362 1841
1389 1830
1402 1817
1418 1813
1434 1795
1444 1788
1456 1783
1461 1781
1468 1775
1479 1773
1483 1772
1487 1771
1494 1764
1520 1759
1530 1758
1536 1751
1544 1739
1556 1733
1584 1714
1591 1713
1606 1701
1624 1693
1632 1690
1641 1684
1656 1680
1657 1672
1671 1671
1685 1666
1687 1660
1689 1659
1699 1658
1713 1657
1734 1647
1740 1642
1744 1632
1790 1623
1804 1611
1807 1607
1834 1591
1836 1584
1841 1580
1845 1578
1875 1568
1896 1556
1917 1541
1919 1540
1931 1533
1947 1531
1971 1514
1979 1511
1985 1504
2003 1495
2017 1489
2020 1488
2029 1483
2037 1477
2050 1472
2051 1467
2064 1462
2088 1459
2111 1442
2118 1438
2138 1425
2161 1418
2162 1417
2199 1399
2214 1387
2225 1386
2232 1375
2266 1364
2309 1349
2318 1345
2335 1335
2347 1333
2351 1329
2362 1316
2388 1307
2392 1305
2393 1304
2394 1291
2417 1289
2429 1285
2431 1284
2435 1279
2466 1266
2506 1241
2526 1226
2559 1215
2589 1209
2592 1198
2613 1194
2618 1188
2643 1184
2649 1166
2688 1147
2725 1129
2763 1125
2770 1121
2787 1114
2795 1095
2839 1074
2867 1067
2885 1058
2890 1055
2902 1044
2961 1016
2986 1015
3007 1003
3010 993
3024 988
3051 974
3122 965
3127 939
3163 927
3179 923
3186 921
3188 918
3193 909
3224 895
3265 887
3267 876
3297 863
3334 847
3357 842
3383 834
3406 816
3466 806
3484 798
3510 787
3518 768
3560 763
3575 762
3577 743
3603 732
3630 721
3648 714
3664 709
3667 706
3682 700
3696 697
3700 694
3727 683
3765 679
3786 661
3796 660
3797 657
3853 637
3871 631
3887 626
3907 625
3929 613
3967 607
3974 600
4000 593
4032 590
4034 584
4057 578
4139 564
4142 561
4180 551
4210 545
4211 544
4233 542
4239 540
4281 535
4291 534
4300 533
4324 532
4331 530
4347 529
