========= Estatisticas ========= 
Semente utilizada : 5915278
Quantidade de arestas removidas: 853
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  179
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 31.75
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 1.26
Quantidade de solucoes não dominadas que o PR encontrou = 11
Quantiade de avalicoes da funcao objetivo = 597511
Tempo FINAL(s) =  33.01
Resultado : 
100 3588
101 3548
102 3535
103 3508
105 3479
107 3451
108 3437
112 3389
114 3380
115 3355
118 3322
125 3252
127 3233
128 3223
129 3215
131 3199
133 3186
136 3167
142 3131
143 3125
146 3110
149 3098
152 3083
161 3052
163 3034
172 2995
175 2983
178 2971
186 2940
189 2930
193 2913
200 2904
201 2889
203 2877
210 2853
220 2823
226 2821
233 2785
235 2784
242 2761
249 2743
273 2686
275 2685
280 2675
288 2658
294 2651
300 2637
306 2630
309 2622
311 2619
334 2585
346 2568
360 2549
374 2537
390 2535
405 2495
408 2486
422 2470
432 2461
439 2455
461 2431
475 2418
480 2415
494 2408
506 2392
511 2388
515 2382
521 2378
525 2376
558 2346
567 2343
572 2341
576 2332
606 2327
609 2310
627 2293
659 2269
682 2252
688 2251
715 2245
723 2223
733 2216
743 2211
761 2197
793 2192
795 2186
799 2172
827 2154
843 2152
870 2143
879 2136
882 2130
899 2108
919 2105
921 2094
940 2082
983 2075
998 2065
999 2057
1005 2048
1011 2044
1020 2043
1021 2031
1032 2030
1054 2016
1058 2008
1097 1984
1113 1983
1116 1977
1129 1965
1150 1956
1155 1953
1199 1950
1223 1927
1245 1920
1248 1912
1257 1909
1286 1889
1287 1886
1309 1875
1310 1874
1316 1870
1326 1867
1343 1866
1346 1863
1357 1847
1368 1843
1395 1837
1406 1816
1429 1814
1434 1793
1450 1788
1459 1781
1480 1774
1503 1763
1510 1762
1514 1758
1540 1738
1558 1736
1567 1727
1579 1719
1586 1715
1598 1709
1625 1694
1640 1693
1648 1688
1650 1683
1667 1671
1671 1668
1678 1665
1682 1664
1691 1658
1700 1657
1714 1645
1739 1637
1755 1622
1774 1621
1789 1616
1802 1608
1814 1591
1834 1587
1835 1585
1837 1583
1862 1572
1895 1559
1907 1550
1910 1545
1922 1544
1944 1543
1956 1520
1969 1518
1970 1515
1973 1512
1978 1509
1997 1507
2005 1497
2014 1492
2023 1480
2031 1476
2055 1469
2065 1460
2089 1459
2091 1445
2123 1434
2156 1425
2185 1404
2194 1403
2207 1401
2214 1394
2215 1391
2224 1385
2232 1382
2252 1367
2266 1363
2294 1348
2315 1346
2320 1336
2325 1333
2344 1323
2376 1305
2390 1300
2417 1298
2422 1293
2426 1292
2427 1285
2432 1284
2436 1282
2446 1273
2476 1254
2499 1248
2504 1243
2520 1242
2545 1223
2568 1220
2569 1208
2598 1201
2610 1197
2617 1187
2621 1186
2631 1181
2661 1164
2685 1160
2686 1153
2724 1144
2736 1133
2749 1127
2759 1122
2773 1120
2779 1118
2783 1114
2789 1113
2795 1095
2839 1074
2884 1056
2902 1044
2947 1037
2961 1016
2999 1011
3005 1002
3009 995
3010 993
3051 974
3068 967
3103 957
3127 939
3159 936
3168 927
3171 924
3183 915
3193 909
3224 895
3257 889
3264 878
3267 876
3297 863
3327 862
3334 847
3387 840
3395 838
3406 816
3481 815
3492 790
3504 779
3518 768
3539 766
3554 765
3577 743
3603 732
3630 721
3667 706
3682 700
3727 683
3786 661
3797 657
3853 637
3871 631
3887 626
3924 622
3929 613
3957 609
3965 604
3974 600
4000 593
4034 584
4057 578
4073 575
4082 574
4137 558
4145 556
4160 553
4186 548
4192 547
4211 544
4239 540
4254 538
4277 536
4281 535
4300 533
4331 530
4347 529
