========= Estatisticas ========= 
Semente utilizada : 6884623
Quantidade de arestas removidas: 76653
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 3.97
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 44
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 11.75
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 539302
Tempo FINAL(s) =  59.72
Resultado : 
11 13795
12 13709
13 13624
15 13460
17 13300
18 13221
20 13085
21 13020
22 12958
23 12898
24 12840
26 12728
29 12566
30 12513
31 12461
32 12410
36 12210
41 11970
42 11923
44 11833
45 11789
47 11703
48 11661
50 11579
56 11339
57 11300
59 11224
60 11187
61 11152
64 11050
71 10817
77 10625
83 10439
84 10409
90 10235
97 10039
103 9877
108 9747
109 9722
112 9650
114 9603
117 9534
120 9468
125 9363
131 9243
133 9204
142 9033
144 8996
150 8888
158 8752
159 8744
160 8719
164 8655
170 8562
180 8424
185 8344
192 8252
196 8206
209 8049
213 8029
219 7963
225 7877
237 7756
264 7705
270 7459
279 7406
282 7365
288 7314
292 7280
301 7237
315 7115
328 7026
331 7016
350 6918
362 6821
367 6800
388 6695
426 6497
439 6446
453 6438
487 6272
498 6203
524 6126
529 6092
552 6044
559 5992
576 5940
600 5881
619 5834
641 5808
646 5766
681 5699
733 5567
764 5510
793 5459
887 5328
927 5242
978 5160
1016 5117
1035 5103
1058 5064
1081 5040
1097 5032
1123 5012
1126 4991
1189 4951
1251 4902
1597 4691
1608 4636
1695 4606
1795 4530
1826 4504
2022 4379
2126 4327
2135 4326
2145 4318
2158 4312
2212 4300
2427 4227
2563 4195
2730 4159
2856 4115
2959 4084
3321 4070
3326 3994
3351 3986
3379 3938
3402 3918
3519 3883
3967 3804
4202 3753
4225 3746
4392 3698
4563 3689
5046 3594
5136 3567
5348 3530
5718 3508
5870 3473
5971 3452
6167 3431
6255 3421
6355 3378
6630 3340
7068 3295
7146 3293
7353 3246
7354 3245
7459 3236
7613 3205
7814 3179
7853 3174
7924 3165
8310 3141
8391 3107
8499 3093
8616 3083
8629 3077
8862 3053
9261 3045
9342 3041
9361 3013
9573 2980
9579 2968
9977 2943
9998 2937
10329 2932
10385 2895
10456 2891
10577 2867
10958 2846
11344 2822
11371 2795
11428 2792
11484 2786
11773 2754
11941 2703
12160 2699
12252 2685
12313 2674
12409 2670
12659 2646
12808 2623
12967 2607
13172 2587
13173 2579
13222 2567
13331 2565
13523 2547
13567 2536
14200 2474
14252 2466
14296 2461
14399 2434
14813 2406
14911 2377
15191 2370
15241 2351
15244 2340
15467 2327
15572 2318
15711 2299
15845 2284
15994 2265
16073 2247
16159 2238
16534 2230
16620 2224
16668 2219
16749 2200
17012 2170
17162 2160
17405 2142
17588 2118
17613 2104
17923 2075
17953 2071
18259 2040
18548 2039
18580 2030
18612 1987
19415 1950
19444 1938
19462 1911
19687 1895
19835 1881
20008 1879
20026 1843
20208 1825
20451 1801
20878 1759
21031 1744
21236 1724
21526 1716
21668 1682
22102 1640
22258 1625
22485 1606
22528 1601
22625 1590
22919 1562
23279 1528
23318 1526
23439 1521
23737 1485
23921 1477
24091 1452
24145 1447
24210 1441
24438 1420
24752 1401
25309 1358
25363 1347
25720 1305
25789 1297
25980 1288
26023 1276
26213 1259
26348 1247
26659 1233
26743 1212
27129 1178
27533 1153
27646 1133
27843 1116
28053 1098
28241 1082
28359 1072
28430 1066
28569 1055
28967 1023
28994 1019
29079 1012
29191 1008
29201 1002
29299 994
29595 970
29744 958
30094 930
30157 925
31068 868
31094 859
31113 851
31166 847
31260 840
31548 819
31828 799
31957 790
32044 784
32132 778
32739 738
33067 718
33203 709
33253 706
33410 697
34273 656
34534 647
34568 646
34603 645
34683 643
