========= Estatisticas ========= 
Semente utilizada : 2990637
Quantidade de arestas removidas: 481948
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 178.19
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 94.68
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 70
Quantidade de solucoes não dominadas que o PR encontrou = 12
Quantiade de avalicoes da funcao objetivo = 987708
Tempo FINAL(s) =  342.87
Resultado : 
3 37992
8 37819
13 37682
18 37556
27 37346
35 37173
52 36851
66 36627
73 36509
90 36269
94 36206
117 35907
124 35836
130 35751
162 35398
163 35387
210 35000
222 34954
252 34632
289 34268
312 34105
341 33965
352 33829
385 33630
428 33448
460 33216
483 33198
571 32742
610 32576
613 32565
700 32276
729 32188
766 32136
770 32075
853 31897
1003 31651
1075 31478
1167 31210
1300 31049
1362 30910
1404 30854
1445 30797
1463 30785
2119 30224
2154 30035
2170 30021
2184 30009
2209 30006
2808 29565
2976 29443
3133 29434
3277 29267
3287 29259
3375 29210
3951 29127
3953 29063
4252 28883
4344 28845
4434 28681
4619 28597
5266 28316
5833 28109
6038 28004
6061 27995
6241 27925
6962 27652
7540 27441
8002 27276
8634 27054
8818 26990
8906 26960
8948 26945
9122 26885
9154 26874
9189 26862
9227 26849
10651 26786
11419 26440
11802 26135
11907 26103
11918 26099
13085 25716
13568 25404
13688 25365
13873 25305
14179 25206
14737 25026
14796 25007
15216 24872
16141 24576
16329 24516
17033 24292
17096 24272
17506 24142
17626 24104
18763 24043
18766 23744
18928 23693
19017 23665
19892 23390
20198 23294
20364 23242
21727 23174
22070 23133
22150 22811
22694 22514
22999 22419
23732 22191
23828 22164
25327 21837
25377 21681
26004 21660
26202 21426
26542 21321
26623 21296
27583 21112
27976 21041
28382 20989
28423 20976
28433 20961
28747 20946
28877 20887
28927 20821
29071 20696
29714 20561
29806 20532
29997 20481
30185 20398
30351 20362
30637 20265
31053 20190
31379 19833
31937 19662
32630 19629
32672 19437
33506 19379
33599 19350
33994 19246
34007 19224
34433 19148
34650 19064
34691 19038
35171 18674
35576 18632
37095 18309
37355 18208
37703 18115
38185 17955
38232 17925
38535 17848
38631 17832
38888 17726
39031 17703
39092 17651
39125 17644
39133 17633
39293 17586
39324 17566
39834 17427
40072 17352
40574 17183
41167 17023
41580 16891
41626 16869
41665 16860
41725 16829
41820 16812
41920 16781
42021 16740
42210 16695
42401 16633
42556 16596
42876 16336
43353 16192
43922 16181
44029 16126
44049 16102
44298 15907
45079 15858
45188 15846
45338 15789
45634 15715
45907 15663
46828 15369
46928 15294
46947 15252
47261 15246
47419 15148
47585 15109
47588 15107
47635 15092
47639 15090
48017 15041
48180 14976
48805 14793
49273 14638
49698 14467
50116 14389
50320 14335
50566 14115
50645 14090
50764 14051
51466 14016
51493 13978
51828 13949
51856 13904
52003 13678
53769 13298
53955 13012
54468 13009
54554 12982
55224 12634
55728 12484
56236 12447
56490 12444
56949 12121
57878 11855
57880 11848
57912 11841
57973 11817
58883 11547
59492 11533
59555 11410
59621 11389
60063 11212
60596 11174
61016 10915
61114 10886
61682 10718
62430 10497
63126 10369
63223 10263
63691 10125
65095 9941
66120 9563
66411 9325
66595 9271
67270 9073
68256 8784
68355 8755
69494 8675
69501 8425
69536 8414
69667 8371
70255 8298
70317 8181
71806 8170
72171 7771
72381 7682
72765 7467
73160 7352
73490 7256
73576 7231
74492 7221
74940 6835
75009 6815
76225 6463
76585 6359
77105 6209
77695 6039
78091 5925
78164 5904
78244 5881
79667 5622
79733 5573
81313 5004
81344 4996
81380 4985
81440 4968
82239 4742
82668 4621
83116 4495
83230 4463
84048 4234
84220 4186
84975 4158
84976 3976
85041 3958
85182 3919
85472 3839
85672 3784
87110 3392
87370 3322
88255 3090
88568 3004
89144 2854
89237 2830
91154 2350
91183 2343
91333 2307
91480 2272
92121 2123
92187 2108
93442 1846
94688 1626
94733 1619
95104 1587
95227 1563
95275 1559
95288 1558
