========= Estatisticas ========= 
Semente utilizada : 3133571
Quantidade de arestas removidas: 44090
Quantidade de arestas obrigatorias = 46
Tempo PreProcessamento (s) = 0.57
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  153
Quantidade de solucoes na primeira fase = 264
Tempo PrimeiraFase(s) = 20
Quantidade de solucoes na segunda fase = 272
Tempo SegundaFase(s) = 2.72
Quantidade de solucoes não dominadas que o PR encontrou = 9
Quantiade de avalicoes da funcao objetivo = 258673
Tempo FINAL(s) =  23.29
Resultado : 
14 5256
15 5213
16 5174
17 5136
18 5099
19 5065
20 5027
22 4959
23 4925
25 4859
26 4827
30 4703
34 4587
37 4503
38 4476
40 4424
42 4378
43 4349
46 4345
47 4333
48 4229
50 4183
55 4087
56 4051
58 4008
64 3893
66 3848
72 3734
77 3644
83 3639
85 3508
96 3332
98 3301
100 3271
105 3269
106 3191
107 3173
109 3160
111 3156
113 3103
115 3069
117 3044
119 3020
123 3001
125 2973
126 2936
127 2935
128 2913
131 2889
134 2847
137 2815
139 2794
141 2774
142 2764
143 2760
145 2735
151 2678
155 2645
156 2633
161 2593
162 2582
163 2580
165 2559
170 2518
171 2510
172 2509
174 2506
175 2481
178 2466
179 2461
182 2457
184 2438
185 2415
186 2404
190 2396
193 2377
194 2352
196 2344
198 2330
200 2314
205 2291
207 2284
208 2274
210 2266
211 2263
212 2250
215 2224
216 2220
218 2207
220 2206
223 2202
225 2179
226 2169
227 2164
228 2152
233 2127
235 2118
236 2115
239 2113
240 2098
241 2093
244 2077
245 2067
249 2053
251 2040
255 2023
256 2019
258 2011
264 2003
265 1988
267 1978
268 1975
272 1972
275 1957
276 1955
277 1944
280 1934
281 1919
284 1910
285 1904
288 1894
290 1891
291 1882
294 1872
299 1868
300 1856
303 1852
304 1837
305 1833
306 1831
307 1826
308 1824
309 1820
313 1806
318 1790
320 1786
322 1781
324 1771
331 1758
332 1751
335 1739
338 1731
342 1727
345 1720
347 1707
349 1704
350 1693
354 1690
356 1678
357 1674
362 1673
363 1658
367 1648
368 1646
369 1644
375 1628
376 1626
379 1622
380 1621
383 1611
386 1603
390 1593
393 1590
396 1584
397 1582
398 1575
402 1567
403 1564
407 1563
408 1562
413 1555
416 1544
419 1532
421 1528
424 1524
426 1522
428 1514
433 1505
435 1502
436 1500
441 1496
444 1493
445 1484
449 1482
450 1476
454 1469
455 1468
465 1466
466 1449
470 1446
471 1441
477 1439
480 1432
482 1429
486 1421
490 1418
492 1415
497 1404
506 1403
507 1398
508 1390
510 1383
515 1375
526 1362
527 1359
530 1355
532 1353
540 1344
542 1340
547 1337
552 1330
563 1319
568 1314
572 1310
574 1309
577 1305
585 1298
588 1294
593 1289
604 1281
608 1277
612 1273
615 1271
616 1269
620 1262
626 1257
640 1251
641 1250
644 1246
649 1241
650 1238
656 1233
663 1229
666 1227
683 1226
686 1211
692 1206
699 1201
702 1199
714 1191
732 1179
744 1177
746 1176
749 1173
756 1164
762 1161
778 1159
781 1149
795 1141
805 1136
815 1131
825 1126
839 1119
843 1118
848 1115
862 1109
869 1107
872 1105
882 1102
884 1101
893 1100
897 1098
902 1095
916 1091
931 1088
966 1081
971 1080
982 1079
996 1077
1001 1075
1022 1072
1030 1071
