========= Estatisticas ========= 
Semente utilizada : 4530643
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 35.29
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  122
Quantidade de solucoes na primeira fase = 248
Tempo PrimeiraFase(s) = 60.73
Quantidade de solucoes na segunda fase = 255
Tempo SegundaFase(s) = 5.5
Quantidade de solucoes não dominadas que o PR encontrou = 8
Quantiade de avalicoes da funcao objetivo = 186680
Tempo FINAL(s) =  101.52
Resultado : 
0 5619
2 5575
7 5470
8 5450
9 5431
11 5395
14 5344
16 5312
18 5280
20 5250
21 5236
25 5180
32 5089
35 5053
36 5041
44 4954
47 4920
49 4910
56 4830
65 4750
71 4695
77 4641
79 4624
99 4464
113 4352
115 4337
129 4246
155 4061
156 4050
158 4037
167 4012
178 3917
194 3901
198 3816
199 3795
204 3761
208 3739
223 3701
225 3692
237 3610
239 3584
259 3525
271 3424
274 3414
281 3379
284 3366
287 3360
291 3347
295 3326
297 3325
302 3311
305 3297
307 3287
308 3272
315 3264
318 3238
322 3228
326 3202
331 3189
333 3176
340 3159
343 3130
347 3121
350 3102
353 3093
360 3076
361 3064
362 3060
364 3053
365 3051
370 3033
375 3031
379 3014
381 3009
382 3007
384 2998
385 2997
388 2986
389 2984
391 2977
395 2974
397 2971
398 2969
399 2951
403 2938
409 2929
411 2911
415 2898
420 2883
426 2866
430 2865
431 2864
433 2860
436 2850
438 2834
441 2822
445 2815
454 2787
461 2760
470 2736
473 2730
475 2727
482 2706
484 2701
496 2671
502 2657
507 2647
513 2644
519 2632
523 2629
525 2624
527 2621
528 2620
529 2613
532 2605
534 2602
539 2589
545 2582
550 2568
555 2565
561 2549
565 2546
566 2529
567 2528
568 2525
570 2521
574 2519
582 2513
583 2502
584 2497
589 2493
590 2486
593 2483
594 2480
595 2473
597 2472
601 2465
604 2462
607 2454
609 2450
613 2440
614 2434
618 2433
621 2428
624 2413
628 2406
629 2404
633 2397
638 2393
640 2386
644 2382
646 2377
651 2370
653 2367
654 2362
659 2361
660 2355
665 2348
666 2345
671 2343
672 2342
676 2329
680 2323
684 2317
690 2310
693 2309
700 2304
702 2299
703 2292
709 2291
711 2282
715 2280
716 2276
717 2275
722 2273
724 2260
730 2248
742 2235
752 2219
757 2212
762 2211
766 2200
768 2198
770 2195
776 2189
789 2177
799 2171
807 2158
814 2155
816 2150
822 2146
838 2145
842 2124
847 2122
853 2112
860 2105
864 2101
882 2083
915 2050
916 2049
938 2028
953 2012
958 2008
960 2007
962 2005
966 2004
978 1993
990 1990
1002 1984
1005 1981
1010 1973
1014 1969
1026 1966
1033 1959
1056 1941
1071 1932
1076 1929
1090 1922
1123 1918
1141 1898
1159 1891
1163 1889
1166 1885
1174 1882
1185 1876
1198 1869
1232 1851
1241 1850
1244 1845
1251 1842
1256 1840
1265 1838
1271 1834
1289 1829
1298 1825
1333 1816
1336 1813
1352 1810
1358 1808
1367 1802
1370 1801
1380 1800
1426 1789
1427 1787
1438 1785
1453 1781
1462 1778
1474 1776
1487 1775
1494 1773
1495 1772
1497 1771
1515 1768
1521 1767
1528 1766
