========= Estatisticas ========= 
Semente utilizada : 5121482
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 33.07
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  121
Quantidade de solucoes na primeira fase = 243
Tempo PrimeiraFase(s) = 61.38
Quantidade de solucoes na segunda fase = 249
Tempo SegundaFase(s) = 6.72
Quantidade de solucoes não dominadas que o PR encontrou = 6
Quantiade de avalicoes da funcao objetivo = 183151
Tempo FINAL(s) =  101.17
Resultado : 
0 5619
2 5575
4 5536
7 5470
8 5450
9 5431
11 5395
12 5378
14 5344
18 5280
20 5250
23 5208
25 5180
32 5089
35 5053
36 5041
47 4920
50 4891
56 4830
61 4785
64 4776
66 4744
77 4641
79 4624
88 4554
98 4547
101 4448
113 4352
115 4337
138 4177
141 4167
148 4165
156 4050
158 4037
177 3985
184 3881
193 3872
199 3792
204 3761
208 3739
237 3596
240 3591
242 3584
250 3532
261 3480
262 3477
268 3466
270 3448
271 3424
281 3379
284 3366
287 3360
291 3339
294 3332
295 3322
299 3309
305 3288
313 3254
314 3246
322 3221
327 3194
329 3192
331 3185
339 3171
340 3152
342 3142
344 3136
350 3102
356 3101
358 3074
363 3060
364 3053
370 3033
378 3032
380 3017
383 3013
384 3012
391 2996
399 2971
403 2950
406 2940
408 2919
414 2901
425 2895
430 2854
448 2804
458 2802
461 2760
470 2736
476 2727
477 2725
479 2714
482 2713
484 2705
491 2698
493 2680
496 2671
498 2668
502 2657
505 2654
506 2652
507 2649
510 2643
513 2635
517 2634
525 2628
526 2610
531 2600
537 2587
545 2581
546 2578
548 2575
549 2574
552 2562
553 2561
555 2557
559 2543
563 2539
569 2526
571 2519
576 2516
580 2510
582 2507
583 2495
590 2492
591 2485
593 2480
595 2472
597 2469
600 2468
602 2461
605 2455
610 2454
611 2447
616 2434
619 2431
621 2428
624 2413
628 2406
629 2404
632 2402
633 2397
639 2391
642 2386
646 2383
648 2380
654 2362
663 2357
664 2354
667 2353
668 2346
673 2337
676 2334
677 2330
682 2326
685 2325
686 2316
687 2313
693 2308
696 2304
699 2302
701 2295
703 2290
711 2283
719 2273
723 2270
724 2269
727 2267
730 2248
744 2246
745 2228
755 2221
763 2207
766 2200
767 2199
770 2195
773 2194
777 2192
781 2186
789 2176
800 2171
801 2168
806 2159
815 2155
823 2142
828 2139
829 2136
839 2130
841 2127
852 2115
853 2113
854 2112
856 2109
862 2103
879 2090
888 2080
920 2063
927 2039
937 2028
938 2027
949 2016
953 2012
958 2008
966 2002
973 1997
978 1993
1013 1974
1014 1969
1016 1968
1029 1963
1039 1962
1056 1941
1061 1938
1076 1929
1097 1920
1100 1919
1114 1913
1133 1904
1143 1896
1149 1895
1154 1892
1155 1890
1162 1886
1170 1882
1211 1872
1234 1850
1239 1849
1240 1847
1244 1845
1251 1842
1256 1840
1271 1834
1298 1825
1303 1824
1313 1820
1322 1817
1332 1814
1370 1801
1396 1800
1410 1791
1414 1790
1430 1786
1462 1778
1467 1777
1497 1771
1503 1770
1509 1769
1521 1767
1528 1766
