========= Estatisticas ========= 
Semente utilizada : 765921
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 32.53
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  121
Quantidade de solucoes na primeira fase = 253
Tempo PrimeiraFase(s) = 61.27
Quantidade de solucoes na segunda fase = 257
Tempo SegundaFase(s) = 6.76
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 187863
Tempo FINAL(s) =  100.56
Resultado : 
0 5619
2 5575
6 5492
7 5470
8 5450
9 5431
11 5395
12 5378
14 5344
17 5306
18 5280
20 5250
24 5194
25 5180
32 5089
34 5065
36 5041
47 4920
50 4912
51 4880
56 4830
70 4758
71 4697
77 4641
79 4624
100 4456
105 4452
113 4352
115 4337
152 4079
155 4073
156 4050
158 4037
174 3997
181 3909
184 3896
189 3851
191 3845
194 3840
199 3813
200 3790
204 3761
208 3739
218 3707
221 3681
238 3605
240 3602
241 3574
242 3569
250 3542
254 3514
259 3485
271 3424
276 3402
281 3379
284 3366
287 3363
288 3361
289 3349
297 3334
298 3315
300 3310
301 3300
306 3281
315 3258
322 3214
323 3210
325 3209
327 3208
329 3197
341 3175
342 3172
345 3122
346 3119
348 3110
350 3102
357 3079
364 3053
370 3033
381 3011
383 3000
389 2992
390 2983
393 2975
397 2961
399 2957
403 2942
405 2937
406 2936
409 2916
415 2898
423 2882
428 2870
429 2857
431 2854
434 2850
436 2844
437 2837
438 2835
443 2828
444 2811
456 2790
458 2777
461 2760
469 2753
470 2736
473 2729
475 2728
484 2717
487 2714
488 2698
490 2688
496 2671
501 2660
502 2657
505 2651
515 2637
517 2628
522 2627
525 2619
527 2617
528 2615
529 2613
530 2602
536 2595
537 2593
538 2592
540 2590
543 2581
544 2577
547 2575
549 2566
554 2565
556 2560
561 2556
562 2546
564 2539
567 2535
570 2522
572 2517
574 2513
577 2512
582 2505
585 2496
586 2492
588 2488
592 2485
593 2483
601 2464
604 2460
606 2459
607 2449
616 2434
618 2427
622 2417
624 2413
628 2409
629 2404
633 2397
638 2394
639 2390
642 2382
646 2378
652 2371
654 2362
662 2359
673 2349
677 2332
678 2326
698 2309
699 2299
701 2296
707 2284
715 2278
718 2272
723 2271
728 2258
730 2248
737 2246
745 2233
750 2227
760 2220
761 2216
763 2207
766 2200
770 2195
784 2181
798 2169
804 2166
807 2164
810 2161
813 2154
822 2143
832 2142
840 2130
846 2124
852 2113
856 2109
860 2105
865 2100
885 2086
894 2082
899 2066
908 2061
930 2035
942 2025
946 2020
950 2019
953 2012
958 2008
961 2007
966 2002
978 1993
986 1992
1011 1972
1022 1970
1038 1953
1049 1951
1056 1941
1076 1929
1081 1928
1082 1926
1128 1910
1131 1904
1140 1898
1158 1891
1160 1887
1164 1885
1168 1883
1199 1881
1205 1878
1208 1863
1221 1860
1238 1848
1241 1847
1244 1845
1251 1842
1264 1837
1271 1834
1276 1833
1281 1832
1304 1827
1313 1820
1316 1819
1336 1813
1370 1801
1422 1788
1441 1785
1462 1778
1472 1776
1480 1775
1482 1774
1493 1772
1497 1771
1517 1768
1521 1767
1528 1766
