========= Estatisticas ========= 
Semente utilizada : 7292702
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 38.18
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  119
Quantidade de solucoes na primeira fase = 256
Tempo PrimeiraFase(s) = 65.1
Quantidade de solucoes na segunda fase = 261
Tempo SegundaFase(s) = 7.13
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 191411
Tempo FINAL(s) =  110.41
Resultado : 
0 5619
2 5575
6 5492
7 5470
8 5450
9 5431
11 5395
14 5344
18 5280
20 5250
22 5222
25 5180
32 5089
33 5077
36 5041
47 4920
50 4913
51 4881
56 4830
75 4659
77 4641
79 4624
96 4559
101 4452
113 4352
115 4337
117 4323
126 4310
155 4076
156 4050
158 4037
177 3978
180 3905
185 3890
189 3863
191 3860
196 3815
200 3789
203 3776
204 3761
206 3750
208 3739
212 3734
213 3733
220 3690
235 3605
240 3597
241 3574
243 3565
244 3559
260 3484
263 3471
271 3424
277 3397
281 3379
284 3366
288 3365
297 3355
304 3303
308 3285
311 3275
316 3259
318 3230
319 3226
332 3209
334 3198
337 3180
338 3150
350 3102
356 3081
361 3080
364 3053
370 3033
372 3031
376 3017
379 3010
382 3001
384 3000
385 2993
388 2986
390 2984
391 2982
393 2971
397 2961
400 2960
402 2955
404 2953
405 2928
412 2917
414 2908
418 2907
420 2892
424 2887
426 2880
427 2866
431 2863
434 2850
435 2838
442 2837
444 2822
446 2814
453 2803
454 2795
455 2789
461 2760
464 2756
470 2736
475 2727
476 2723
477 2722
482 2706
490 2686
494 2680
496 2671
501 2666
502 2657
511 2653
516 2639
519 2625
524 2624
526 2623
527 2607
534 2599
538 2597
539 2593
542 2590
543 2583
547 2575
548 2574
551 2571
554 2562
556 2557
557 2555
561 2539
566 2529
569 2523
574 2520
578 2518
579 2509
581 2502
584 2501
585 2494
587 2488
588 2485
594 2476
604 2458
607 2457
608 2456
609 2448
611 2444
615 2437
618 2433
620 2427
622 2417
624 2413
628 2409
629 2404
633 2397
640 2387
651 2384
653 2365
654 2362
661 2360
664 2352
669 2351
671 2342
674 2340
678 2334
681 2323
685 2316
689 2314
693 2306
696 2299
698 2297
701 2295
703 2290
707 2287
708 2286
710 2283
712 2278
714 2272
717 2270
725 2265
727 2257
728 2255
730 2248
732 2247
736 2240
742 2239
754 2217
762 2206
764 2204
765 2203
766 2200
770 2195
771 2194
784 2191
789 2183
800 2176
807 2164
811 2161
814 2159
822 2145
834 2131
846 2122
858 2119
859 2110
860 2105
861 2104
871 2094
895 2073
906 2064
908 2062
928 2040
941 2024
947 2019
953 2012
958 2008
969 2004
972 1999
978 1993
984 1992
985 1991
1017 1967
1026 1961
1048 1949
1055 1947
1056 1941
1076 1929
1085 1928
1102 1919
1114 1918
1124 1907
1148 1893
1175 1887
1180 1877
1182 1876
1190 1874
1210 1863
1223 1859
1236 1853
1242 1852
1244 1845
1251 1842
1271 1834
1308 1822
1317 1819
1323 1817
1329 1816
1370 1801
1414 1796
1419 1789
1427 1787
1434 1785
1462 1778
1483 1774
1497 1771
1507 1770
1509 1769
1521 1767
1528 1766
