========= Estatisticas ========= 
Semente utilizada : 257561
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 33.17
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  121
Quantidade de solucoes na primeira fase = 265
Tempo PrimeiraFase(s) = 62.47
Quantidade de solucoes na segunda fase = 268
Tempo SegundaFase(s) = 7.2
Quantidade de solucoes não dominadas que o PR encontrou = 4
Quantiade de avalicoes da funcao objetivo = 197981
Tempo FINAL(s) =  102.84
Resultado : 
0 5619
2 5575
7 5470
8 5450
9 5431
10 5415
11 5395
13 5374
14 5344
18 5280
20 5250
21 5236
25 5180
32 5089
36 5041
44 4955
47 4920
48 4916
56 4830
63 4770
77 4641
79 4624
106 4409
113 4352
115 4337
136 4190
155 4061
156 4050
158 4037
186 3873
190 3850
194 3845
196 3844
200 3822
202 3799
204 3761
208 3739
217 3730
218 3699
222 3692
223 3689
225 3683
228 3660
235 3604
239 3597
245 3593
247 3546
257 3527
260 3499
263 3470
268 3455
271 3424
279 3388
281 3379
282 3375
284 3366
286 3361
288 3359
289 3356
292 3352
295 3337
298 3336
299 3322
303 3315
307 3295
316 3272
317 3234
318 3231
332 3209
333 3184
336 3162
342 3149
350 3102
358 3074
363 3057
364 3053
365 3050
366 3047
368 3040
370 3033
372 3031
379 3029
381 3010
383 3003
385 2998
388 2997
389 2992
390 2987
391 2978
393 2967
397 2964
398 2958
400 2952
402 2944
408 2941
409 2926
410 2923
411 2910
412 2907
419 2904
420 2893
421 2887
424 2877
425 2869
430 2860
432 2859
433 2848
434 2841
439 2838
443 2817
444 2816
445 2814
449 2806
451 2803
453 2802
454 2791
456 2788
458 2774
461 2760
469 2746
470 2736
475 2724
476 2722
483 2716
484 2701
486 2696
491 2691
496 2671
499 2670
502 2657
508 2652
512 2650
517 2649
519 2625
523 2616
527 2611
528 2607
535 2603
537 2599
538 2587
542 2583
545 2573
547 2570
549 2566
554 2556
558 2547
559 2546
564 2541
568 2540
570 2526
572 2517
573 2515
575 2512
578 2509
583 2499
584 2498
585 2493
589 2490
591 2486
594 2477
596 2476
597 2474
600 2464
602 2459
603 2456
608 2450
609 2443
613 2435
619 2434
620 2428
622 2419
624 2413
625 2412
629 2404
632 2401
633 2397
639 2393
647 2377
654 2362
662 2350
668 2348
669 2342
674 2332
686 2320
688 2313
691 2311
692 2305
699 2298
708 2289
709 2288
713 2276
717 2273
730 2248
748 2224
757 2212
763 2204
766 2200
770 2195
779 2191
782 2188
784 2181
787 2178
802 2163
816 2160
820 2146
824 2143
834 2135
841 2130
842 2129
845 2120
849 2116
856 2111
859 2108
860 2105
861 2104
897 2069
924 2048
925 2041
932 2033
934 2032
938 2027
953 2012
956 2011
958 2008
976 2007
978 1993
999 1990
1001 1988
1002 1987
1004 1977
1008 1974
1009 1973
1043 1954
1056 1941
1076 1929
1081 1928
1095 1927
1129 1912
1141 1898
1143 1896
1154 1891
1186 1874
1195 1870
1196 1869
1212 1861
1241 1849
1244 1845
1251 1842
1256 1840
1266 1836
1271 1834
1300 1825
1310 1821
1327 1816
1348 1809
1370 1801
1402 1794
1406 1792
1423 1791
1442 1787
1462 1778
1483 1774
1497 1771
1507 1770
1511 1769
1519 1768
1521 1767
1528 1766
