========= Estatisticas ========= 
Semente utilizada : 2196203
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 31.97
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  116
Quantidade de solucoes na primeira fase = 242
Tempo PrimeiraFase(s) = 59.9
Quantidade de solucoes na segunda fase = 247
Tempo SegundaFase(s) = 6.43
Quantidade de solucoes não dominadas que o PR encontrou = 6
Quantiade de avalicoes da funcao objetivo = 184174
Tempo FINAL(s) =  98.3
Resultado : 
0 5619
2 5575
7 5470
8 5450
9 5431
11 5395
12 5378
14 5344
18 5280
20 5250
23 5211
25 5180
32 5089
33 5078
36 5041
47 4920
50 4909
56 4830
60 4815
65 4750
67 4746
77 4641
79 4624
94 4507
107 4484
113 4352
115 4337
123 4330
133 4211
140 4171
154 4124
155 4063
156 4050
158 4037
172 4023
175 3972
176 3939
178 3932
182 3926
184 3881
191 3879
193 3829
197 3812
198 3808
201 3787
204 3761
208 3739
215 3704
222 3669
231 3656
234 3632
238 3613
239 3598
241 3588
242 3570
252 3528
258 3504
262 3492
266 3487
267 3470
269 3449
271 3424
275 3406
278 3393
281 3379
283 3371
284 3366
288 3364
292 3353
297 3333
298 3327
306 3308
307 3299
309 3280
317 3261
322 3252
326 3198
333 3193
334 3188
339 3167
342 3141
347 3121
350 3102
354 3094
357 3078
360 3067
364 3053
370 3033
389 3032
391 3030
394 2991
395 2987
400 2949
405 2948
409 2916
416 2897
424 2892
428 2873
430 2854
435 2852
444 2826
446 2818
449 2817
451 2795
454 2786
458 2778
461 2760
468 2758
469 2743
470 2736
474 2729
475 2727
488 2712
490 2711
492 2683
496 2671
502 2657
516 2651
520 2643
522 2641
524 2623
528 2621
529 2619
530 2608
533 2595
543 2587
549 2579
555 2559
557 2551
563 2544
564 2540
565 2531
568 2525
573 2517
577 2510
578 2506
584 2500
585 2493
593 2484
597 2478
600 2464
601 2463
602 2462
607 2450
611 2441
618 2425
622 2419
624 2413
629 2404
633 2397
638 2394
646 2381
647 2380
654 2362
660 2356
662 2355
667 2350
669 2345
677 2342
678 2331
688 2315
696 2299
703 2294
704 2287
706 2286
711 2285
721 2269
725 2267
730 2248
737 2241
754 2219
763 2211
766 2200
770 2195
779 2189
783 2183
788 2177
793 2172
802 2166
813 2163
823 2142
840 2130
853 2127
854 2111
872 2099
887 2092
892 2084
900 2079
904 2077
906 2072
911 2063
913 2052
923 2042
946 2019
950 2015
953 2012
956 2010
958 2008
968 2004
970 2003
975 2001
978 1993
988 1991
994 1987
1002 1977
1020 1965
1032 1958
1050 1957
1054 1952
1056 1941
1076 1929
1097 1921
1110 1919
1120 1911
1132 1901
1134 1900
1148 1893
1174 1880
1206 1867
1210 1864
1240 1851
1244 1845
1251 1842
1256 1840
1266 1836
1271 1834
1287 1829
1297 1826
1306 1824
1308 1822
1310 1821
1328 1815
1365 1811
1370 1801
1397 1796
1410 1791
1418 1789
1458 1781
1461 1780
1462 1778
1480 1775
1493 1772
1497 1771
1504 1770
1509 1769
1521 1767
1528 1766
