========= Estatisticas ========= 
Semente utilizada : 4524171
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 33.56
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  117
Quantidade de solucoes na primeira fase = 226
Tempo PrimeiraFase(s) = 61.09
Quantidade de solucoes na segunda fase = 230
Tempo SegundaFase(s) = 6.43
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 176021
Tempo FINAL(s) =  101.08
Resultado : 
0 5619
2 5575
7 5470
8 5450
9 5431
11 5395
14 5344
18 5280
20 5250
22 5222
25 5180
32 5089
34 5066
36 5041
47 4920
50 4918
56 4830
60 4795
75 4663
77 4641
79 4624
89 4549
92 4535
95 4533
98 4522
113 4352
115 4337
134 4205
155 4063
156 4050
158 4037
174 4000
181 3899
183 3887
204 3761
208 3739
230 3703
231 3627
239 3622
240 3591
242 3569
247 3547
262 3509
265 3483
271 3424
275 3406
281 3379
284 3366
287 3363
289 3362
296 3340
306 3290
320 3222
323 3220
341 3169
342 3140
350 3102
356 3091
358 3074
359 3071
364 3053
370 3033
375 3024
379 3017
382 3012
384 3011
388 2979
392 2977
396 2974
397 2961
402 2943
409 2928
416 2896
420 2883
425 2874
427 2868
429 2867
430 2861
435 2860
437 2834
445 2829
447 2821
452 2810
454 2800
455 2780
459 2777
461 2760
464 2752
470 2736
473 2729
486 2697
496 2671
502 2657
510 2642
519 2640
522 2638
523 2624
527 2623
528 2609
530 2601
535 2600
540 2596
548 2580
549 2577
550 2561
557 2556
561 2552
564 2542
570 2532
571 2530
572 2525
573 2515
574 2513
579 2504
588 2497
590 2493
593 2485
605 2455
607 2452
611 2445
615 2433
620 2423
621 2422
624 2413
629 2404
633 2397
642 2382
651 2367
654 2362
660 2353
661 2352
665 2351
668 2345
674 2337
680 2328
685 2325
687 2322
690 2308
698 2299
702 2296
713 2282
714 2281
715 2276
720 2275
724 2271
728 2262
730 2248
745 2231
752 2219
761 2216
762 2212
763 2209
766 2200
770 2195
776 2189
789 2180
790 2179
797 2177
800 2172
810 2156
815 2150
834 2133
844 2131
849 2119
857 2108
858 2107
859 2106
865 2100
866 2099
876 2094
884 2089
888 2084
889 2083
891 2076
899 2074
903 2062
908 2060
914 2054
932 2035
948 2017
951 2016
953 2012
955 2011
958 2008
970 1999
978 1993
990 1985
999 1979
1012 1971
1036 1955
1056 1941
1071 1932
1076 1929
1098 1920
1107 1919
1111 1915
1139 1898
1154 1890
1158 1888
1160 1887
1164 1886
1181 1877
1188 1874
1213 1862
1233 1855
1241 1850
1244 1845
1251 1842
1265 1838
1271 1834
1288 1830
1291 1828
1297 1826
1308 1824
1310 1821
1319 1818
1322 1817
1337 1812
1370 1801
1397 1796
1420 1790
1426 1787
1434 1786
1462 1778
1472 1776
1478 1775
1497 1771
1520 1768
1521 1767
1528 1766
