========= Estatisticas ========= 
Semente utilizada : 9421229
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 35.02
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  112
Quantidade de solucoes na primeira fase = 242
Tempo PrimeiraFase(s) = 62.3
Quantidade de solucoes na segunda fase = 242
Tempo SegundaFase(s) = 6.52
Quantidade de solucoes não dominadas que o PR encontrou = 2
Quantiade de avalicoes da funcao objetivo = 182827
Tempo FINAL(s) =  103.84
Resultado : 
0 5619
2 5575
7 5470
8 5450
9 5431
11 5395
14 5344
15 5329
18 5280
20 5250
24 5194
25 5180
29 5148
32 5089
33 5077
36 5041
37 5032
40 5012
45 4942
47 4920
48 4912
50 4890
56 4830
77 4641
79 4624
81 4612
113 4352
115 4337
131 4225
145 4127
156 4050
158 4037
176 4033
183 3888
189 3879
199 3866
202 3777
203 3770
204 3761
205 3757
208 3739
221 3697
222 3692
223 3676
226 3664
231 3632
233 3624
234 3609
236 3604
239 3601
240 3599
241 3589
242 3575
246 3565
247 3551
251 3542
253 3537
254 3535
256 3511
258 3495
259 3493
260 3489
266 3465
270 3457
271 3424
281 3379
284 3366
289 3365
290 3363
292 3353
302 3342
305 3282
315 3279
319 3226
339 3224
344 3219
346 3164
350 3102
364 3053
370 3033
376 3021
389 2994
397 2992
402 2977
404 2973
406 2970
407 2967
410 2913
419 2904
420 2898
427 2878
431 2873
433 2849
437 2839
447 2825
448 2799
458 2769
459 2766
461 2760
466 2747
467 2744
470 2736
478 2727
480 2720
482 2716
484 2701
488 2699
491 2691
492 2682
496 2671
502 2657
506 2656
509 2652
511 2645
513 2643
514 2640
516 2629
522 2627
526 2622
527 2612
533 2611
536 2606
537 2603
540 2596
541 2594
543 2588
544 2575
551 2569
553 2568
555 2551
563 2535
573 2532
576 2520
578 2511
580 2510
585 2502
589 2483
599 2465
606 2462
607 2458
608 2449
617 2432
621 2424
624 2413
629 2404
632 2399
633 2397
642 2382
654 2362
665 2352
671 2347
674 2340
678 2326
681 2324
690 2311
694 2302
696 2300
703 2293
715 2273
719 2272
721 2268
727 2266
730 2248
736 2240
749 2230
750 2226
760 2216
763 2209
764 2208
766 2200
770 2195
779 2186
780 2185
783 2182
792 2175
806 2172
810 2167
826 2166
828 2150
833 2147
849 2138
851 2126
856 2124
858 2114
859 2106
860 2105
862 2103
868 2097
874 2095
890 2092
892 2088
903 2084
918 2063
920 2057
937 2053
947 2018
953 2012
955 2011
958 2008
976 2007
978 1993
983 1991
991 1985
997 1983
1000 1982
1005 1981
1007 1980
1029 1959
1050 1954
1054 1949
1056 1941
1066 1935
1073 1931
1076 1929
1109 1914
1136 1899
1148 1893
1158 1888
1164 1885
1184 1876
1203 1868
1233 1861
1235 1854
1244 1845
1251 1842
1271 1834
1294 1827
1310 1822
1325 1816
1354 1813
1364 1803
1370 1801
1402 1797
1410 1791
1444 1784
1461 1780
1462 1778
1484 1774
1497 1771
1509 1769
1521 1767
1528 1766
