========= Estatisticas ========= 
Semente utilizada : 3006821
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 33.13
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  117
Quantidade de solucoes na primeira fase = 246
Tempo PrimeiraFase(s) = 60.99
Quantidade de solucoes na segunda fase = 253
Tempo SegundaFase(s) = 6.75
Quantidade de solucoes não dominadas que o PR encontrou = 7
Quantiade de avalicoes da funcao objetivo = 186127
Tempo FINAL(s) =  100.87
Resultado : 
0 5619
2 5575
7 5470
8 5450
9 5431
11 5395
13 5391
14 5344
17 5339
18 5280
20 5250
23 5210
25 5180
32 5089
34 5065
36 5041
42 4993
45 4947
47 4920
48 4914
49 4906
51 4889
56 4830
77 4641
79 4624
92 4524
100 4458
106 4455
113 4352
115 4337
134 4252
136 4191
156 4050
158 4037
169 4030
181 3899
190 3846
193 3841
195 3838
204 3761
208 3739
218 3731
234 3654
240 3647
242 3569
246 3564
250 3533
261 3498
263 3472
271 3424
273 3415
281 3379
284 3366
287 3362
288 3358
297 3330
304 3295
306 3279
313 3250
320 3246
322 3220
326 3209
332 3205
334 3191
336 3173
340 3169
343 3150
344 3133
347 3124
348 3110
350 3102
355 3100
356 3090
358 3074
364 3053
369 3039
370 3033
377 3018
379 3012
381 3001
383 3000
385 2993
386 2986
396 2979
397 2976
398 2949
402 2943
407 2931
408 2930
410 2923
412 2921
414 2919
415 2908
416 2903
424 2886
425 2882
430 2859
435 2858
437 2853
438 2849
440 2834
443 2833
444 2822
446 2807
451 2790
457 2784
459 2776
461 2760
467 2744
470 2736
473 2729
477 2724
480 2711
481 2710
483 2706
488 2693
495 2680
496 2671
499 2664
502 2657
506 2649
511 2639
519 2628
525 2620
526 2618
533 2615
534 2611
535 2602
540 2592
541 2590
545 2583
549 2573
553 2570
554 2553
560 2541
573 2532
574 2519
579 2516
583 2507
584 2502
594 2473
602 2464
605 2463
608 2453
617 2443
624 2413
629 2404
633 2397
639 2387
648 2375
654 2362
659 2360
666 2354
669 2346
683 2325
687 2313
697 2305
703 2298
709 2297
715 2272
720 2266
730 2248
735 2247
741 2241
745 2228
754 2221
761 2217
766 2200
770 2195
781 2184
796 2177
803 2162
825 2147
833 2140
838 2138
847 2137
855 2110
858 2107
871 2094
872 2093
875 2090
895 2083
899 2078
903 2076
907 2074
911 2064
919 2047
921 2044
938 2041
945 2025
949 2016
953 2012
956 2011
958 2008
962 2005
968 2002
978 1993
995 1992
998 1987
999 1983
1003 1981
1006 1975
1023 1963
1033 1961
1045 1952
1056 1941
1070 1937
1076 1929
1086 1925
1098 1920
1100 1917
1110 1913
1130 1906
1135 1903
1140 1902
1148 1901
1152 1896
1154 1890
1158 1888
1174 1886
1186 1879
1187 1877
1199 1873
1205 1865
1231 1861
1237 1854
1241 1852
1244 1845
1249 1843
1251 1842
1262 1840
1271 1834
1283 1831
1293 1830
1301 1826
1310 1821
1313 1820
1316 1819
1330 1815
1337 1812
1360 1806
1370 1801
1389 1798
1413 1791
1415 1790
1423 1788
1462 1778
1492 1772
1497 1771
1509 1769
1516 1768
1521 1767
1528 1766
