========= Estatisticas ========= 
Semente utilizada : 7520901
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 32.41
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  116
Quantidade de solucoes na primeira fase = 237
Tempo PrimeiraFase(s) = 60.14
Quantidade de solucoes na segunda fase = 243
Tempo SegundaFase(s) = 6.34
Quantidade de solucoes não dominadas que o PR encontrou = 7
Quantiade de avalicoes da funcao objetivo = 181542
Tempo FINAL(s) =  98.89
Resultado : 
0 5619
2 5575
7 5470
8 5450
9 5431
11 5395
14 5344
18 5280
20 5250
23 5209
25 5180
30 5117
32 5089
36 5041
47 4920
50 4906
56 4830
60 4794
76 4650
77 4641
79 4624
101 4449
113 4352
115 4337
135 4306
138 4176
140 4169
145 4161
156 4050
158 4037
180 3909
191 3844
193 3833
204 3761
208 3739
223 3667
242 3569
250 3529
262 3469
266 3466
268 3442
271 3424
281 3379
284 3366
287 3365
289 3353
299 3308
304 3307
306 3279
313 3261
320 3244
322 3214
324 3209
326 3201
329 3188
333 3187
335 3170
342 3140
347 3120
350 3102
352 3095
357 3087
361 3080
364 3053
370 3033
377 3016
383 3013
385 3005
387 3003
391 2986
392 2973
395 2968
404 2947
405 2933
412 2920
415 2916
419 2887
423 2874
428 2864
429 2856
430 2855
432 2853
437 2841
440 2827
442 2822
444 2814
446 2812
448 2803
451 2792
455 2789
456 2788
457 2784
458 2773
461 2760
463 2759
465 2755
469 2740
470 2736
473 2730
474 2728
476 2726
477 2720
480 2712
484 2701
487 2695
492 2682
494 2678
496 2671
499 2664
501 2661
502 2657
508 2649
513 2635
520 2633
523 2621
524 2619
525 2613
526 2611
530 2607
531 2599
533 2596
539 2587
545 2576
546 2570
556 2569
557 2561
559 2560
561 2539
566 2529
571 2519
572 2518
576 2515
577 2511
582 2508
584 2502
587 2493
592 2486
600 2477
605 2459
608 2451
613 2445
618 2430
623 2427
624 2413
629 2404
633 2397
643 2381
654 2362
664 2349
675 2334
687 2324
692 2310
694 2302
698 2296
703 2291
712 2290
716 2283
717 2280
719 2269
730 2248
737 2239
746 2231
752 2223
762 2211
763 2207
766 2200
770 2195
783 2184
786 2179
789 2176
793 2175
794 2171
804 2166
809 2156
812 2154
836 2134
844 2131
859 2125
863 2111
868 2105
870 2095
872 2093
890 2080
893 2072
907 2071
908 2069
910 2061
928 2037
942 2023
946 2020
950 2015
953 2012
958 2008
972 2002
978 1993
998 1985
1008 1973
1029 1959
1050 1955
1055 1945
1056 1941
1076 1929
1120 1922
1130 1913
1143 1904
1150 1892
1160 1887
1170 1882
1177 1879
1192 1878
1195 1871
1221 1861
1239 1856
1240 1849
1244 1845
1251 1842
1256 1840
1270 1837
1271 1834
1292 1828
1304 1823
1316 1819
1327 1816
1331 1814
1351 1809
1368 1803
1370 1801
1388 1799
1389 1798
1407 1796
1412 1792
1414 1790
1421 1789
1430 1786
1454 1784
1462 1778
1492 1773
1493 1772
1497 1771
1505 1770
1511 1769
1521 1767
1528 1766
