========= Estatisticas ========= 
Semente utilizada : 1265606
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 33.14
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  119
Quantidade de solucoes na primeira fase = 236
Tempo PrimeiraFase(s) = 60.64
Quantidade de solucoes na segunda fase = 241
Tempo SegundaFase(s) = 6.5
Quantidade de solucoes não dominadas que o PR encontrou = 5
Quantiade de avalicoes da funcao objetivo = 179175
Tempo FINAL(s) =  100.28
Resultado : 
0 5619
2 5575
7 5470
8 5450
9 5431
11 5395
12 5378
14 5344
18 5280
20 5250
23 5209
25 5180
32 5089
33 5077
36 5041
47 4920
53 4913
56 4830
59 4803
72 4696
76 4660
77 4641
78 4633
79 4624
104 4427
113 4352
115 4337
132 4222
149 4194
152 4102
156 4050
158 4037
166 3992
177 3923
189 3922
190 3847
192 3846
193 3838
200 3823
204 3761
208 3739
213 3726
220 3705
223 3692
229 3664
233 3651
235 3617
239 3604
242 3570
251 3524
265 3516
267 3515
269 3482
271 3424
273 3415
280 3414
281 3379
284 3366
287 3365
289 3364
292 3359
298 3340
300 3304
312 3256
320 3253
321 3238
327 3194
335 3189
342 3166
343 3145
345 3143
347 3114
350 3102
360 3088
362 3079
364 3053
370 3033
380 3020
382 3015
384 3013
386 2998
397 2972
398 2955
403 2946
408 2944
410 2937
412 2907
413 2904
417 2892
422 2880
431 2861
433 2850
434 2847
441 2841
442 2828
444 2815
448 2806
449 2801
456 2791
459 2789
461 2760
465 2757
470 2736
475 2729
476 2722
478 2717
486 2696
495 2680
496 2671
502 2657
505 2651
511 2644
521 2631
526 2622
527 2614
529 2604
533 2597
537 2594
541 2582
546 2579
547 2567
557 2547
563 2535
564 2534
566 2529
569 2526
572 2524
573 2521
577 2520
580 2517
581 2504
582 2500
588 2499
589 2484
594 2479
602 2463
603 2461
604 2458
605 2456
612 2438
622 2434
624 2413
629 2404
633 2397
652 2380
653 2368
654 2362
663 2359
665 2353
668 2350
669 2344
670 2343
679 2331
690 2328
694 2302
701 2293
707 2288
728 2272
730 2248
745 2228
761 2210
766 2200
770 2195
776 2189
784 2186
791 2179
794 2173
819 2155
826 2145
843 2137
848 2129
849 2127
852 2117
853 2114
854 2111
864 2101
867 2098
894 2093
896 2077
904 2068
908 2063
918 2059
924 2041
937 2030
947 2018
953 2012
956 2010
958 2008
966 2002
970 1999
978 1993
986 1992
997 1982
1000 1981
1003 1980
1020 1965
1036 1964
1037 1961
1043 1950
1056 1941
1061 1938
1076 1929
1091 1924
1099 1923
1107 1921
1124 1910
1132 1903
1138 1898
1141 1897
1144 1895
1156 1892
1169 1891
1170 1882
1187 1876
1199 1870
1217 1867
1235 1850
1241 1847
1244 1845
1251 1842
1256 1840
1266 1836
1271 1834
1294 1828
1309 1822
1313 1820
1328 1815
1345 1812
1351 1809
1370 1801
1404 1793
1418 1789
1444 1783
1462 1778
1479 1777
1482 1774
1489 1773
1497 1771
1511 1769
1521 1767
1528 1766
