========= Estatisticas ========= 
Semente utilizada : 4051378
Quantidade de arestas removidas: 497541
Quantidade de arestas obrigatorias = 328
Tempo PreProcessamento (s) = 33.27
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  121
Quantidade de solucoes na primeira fase = 253
Tempo PrimeiraFase(s) = 62.83
Quantidade de solucoes na segunda fase = 257
Tempo SegundaFase(s) = 6.78
Quantidade de solucoes não dominadas que o PR encontrou = 4
Quantiade de avalicoes da funcao objetivo = 186426
Tempo FINAL(s) =  102.88
Resultado : 
0 5619
2 5575
6 5492
7 5470
8 5450
9 5431
11 5395
12 5378
13 5361
14 5344
18 5280
20 5250
23 5214
25 5180
32 5089
34 5065
36 5041
42 4975
47 4920
49 4919
50 4904
51 4896
56 4830
77 4641
78 4633
79 4624
93 4569
98 4564
99 4558
100 4557
107 4400
113 4352
115 4337
131 4230
155 4062
156 4050
158 4037
180 3905
204 3761
208 3739
219 3736
226 3667
233 3614
239 3603
246 3549
269 3461
270 3437
271 3424
281 3379
284 3366
287 3365
288 3364
292 3360
299 3307
303 3292
316 3290
321 3219
322 3216
325 3210
326 3209
330 3188
333 3182
334 3176
335 3171
341 3153
344 3139
348 3116
350 3102
352 3095
355 3090
359 3072
362 3065
363 3058
364 3053
369 3040
370 3033
377 3012
379 3010
382 3002
385 2994
392 2978
395 2967
398 2952
405 2949
409 2934
412 2916
413 2913
414 2901
418 2889
424 2886
425 2870
431 2865
434 2858
437 2853
438 2851
440 2838
445 2834
447 2818
453 2799
459 2778
461 2760
470 2736
474 2728
480 2724
487 2702
496 2671
502 2657
505 2653
510 2649
517 2643
520 2621
521 2619
526 2612
533 2610
535 2601
540 2600
544 2598
546 2576
551 2564
560 2550
563 2549
564 2546
565 2540
567 2529
570 2521
573 2519
576 2514
578 2513
580 2511
581 2509
582 2501
587 2495
588 2492
591 2481
595 2476
600 2468
601 2467
604 2466
608 2459
610 2450
612 2449
614 2442
617 2440
619 2435
621 2432
624 2413
629 2404
632 2399
633 2397
641 2388
642 2382
645 2377
647 2375
651 2367
654 2362
658 2357
664 2350
666 2347
673 2337
679 2326
683 2324
690 2308
692 2305
702 2298
708 2290
710 2286
715 2276
718 2274
721 2269
730 2248
741 2237
753 2236
755 2226
756 2216
761 2215
762 2209
766 2200
770 2195
774 2191
781 2187
786 2181
788 2178
789 2176
790 2175
792 2174
795 2171
796 2170
798 2167
805 2165
812 2157
816 2150
830 2142
832 2133
837 2131
846 2125
847 2118
856 2117
868 2101
872 2097
880 2095
885 2084
902 2066
910 2061
914 2053
940 2025
947 2018
952 2014
953 2012
958 2008
962 2006
970 1999
978 1993
984 1991
999 1980
1009 1978
1014 1969
1049 1956
1050 1948
1052 1947
1056 1941
1076 1929
1106 1919
1114 1915
1129 1906
1130 1903
1160 1893
1161 1887
1162 1886
1169 1885
1172 1882
1182 1876
1192 1872
1238 1866
1241 1849
1244 1845
1251 1842
1265 1840
1271 1834
1308 1825
1325 1823
1327 1816
1331 1814
1361 1804
1370 1801
1402 1793
1410 1791
1428 1789
1432 1787
1436 1786
1462 1778
1467 1777
1472 1776
1486 1774
1497 1771
1515 1768
1521 1767
1528 1766
