========= Estatisticas ========= 
Semente utilizada : 1226601
Quantidade de arestas removidas: 41335
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 2.29
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 44.76
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 11.71
Quantidade de solucoes não dominadas que o PR encontrou = 2
Quantiade de avalicoes da funcao objetivo = 932219
Tempo FINAL(s) =  58.76
Resultado : 
21 16092
22 16029
23 15969
24 15910
25 15852
28 15681
29 15625
30 15573
32 15473
35 15338
39 15165
43 14997
45 14915
48 14795
52 14643
54 14569
58 14425
60 14355
67 14117
70 14018
75 13858
80 13703
82 13643
84 13585
88 13473
92 13365
95 13287
97 13237
101 13141
103 13099
107 13006
117 12797
119 12760
122 12697
128 12581
134 12473
140 12379
145 12290
152 12186
156 12130
164 12025
169 11992
177 11868
179 11845
185 11781
189 11756
197 11663
200 11635
224 11418
234 11333
249 11211
252 11188
261 11121
274 11063
293 10906
316 10766
330 10712
345 10651
356 10572
386 10523
387 10459
389 10452
412 10394
418 10364
440 10279
504 10174
548 9964
600 9902
645 9829
721 9671
740 9644
798 9587
823 9513
845 9499
847 9485
861 9469
865 9466
899 9428
944 9390
1004 9342
1090 9280
1201 9197
1319 9126
1325 9067
1423 9035
1437 8982
1466 8977
1574 8888
1629 8857
1776 8769
1805 8753
1848 8730
1883 8712
2034 8666
2036 8643
2310 8501
2344 8485
2411 8463
2426 8447
2436 8446
2525 8402
2799 8286
2839 8263
2985 8226
3073 8164
3095 8155
3122 8144
3186 8124
3195 8122
3292 8076
3320 8065
3389 8038
3589 7986
3617 7950
3683 7925
3800 7881
3862 7858
4029 7826
4336 7712
4379 7673
4732 7550
4743 7549
4761 7540
4927 7483
4968 7469
5015 7453
5266 7409
5390 7369
5469 7351
5649 7306
5725 7281
5738 7246
5906 7188
6000 7124
6208 7105
6291 7063
6327 7041
6437 7034
6445 7032
6781 6894
6964 6810
7026 6790
7193 6740
7399 6702
7413 6695
7491 6673
7629 6660
7691 6578
7717 6571
8214 6475
8271 6448
8364 6424
8502 6370
8601 6359
8621 6313
8669 6276
8677 6264
8836 6261
9078 6248
9149 6142
9327 6099
9427 6065
9462 6047
9463 6045
9494 6034
9736 5958
9994 5888
10011 5881
10057 5859
10153 5839
10256 5803
10311 5754
10434 5747
10477 5737
10485 5736
10499 5724
10575 5707
10663 5678
11280 5494
11314 5480
11328 5474
11606 5396
11698 5359
11744 5351
11893 5266
11981 5239
12056 5216
12195 5207
12320 5166
12385 5148
12442 5135
12707 5062
12916 4988
12949 4951
12961 4940
13017 4923
13198 4912
13230 4898
13325 4859
13347 4823
13605 4745
13711 4713
13795 4695
13991 4665
14192 4604
14195 4597
14239 4578
14494 4521
14555 4490
14856 4374
14884 4370
14951 4341
15125 4289
15269 4246
15410 4209
15497 4178
15620 4175
15685 4122
15853 4072
16112 3995
16304 3938
16326 3933
16482 3892
16574 3858
16760 3803
16882 3767
17032 3734
17116 3698
17211 3670
17477 3592
17670 3535
17745 3513
17919 3462
18104 3435
18470 3301
18635 3253
18721 3228
18876 3183
18945 3163
18978 3158
19059 3130
19142 3106
19367 3041
19535 3026
19736 2940
19811 2913
19877 2894
19950 2873
20081 2845
20124 2823
20640 2808
20960 2590
21069 2553
21129 2536
21235 2506
21313 2484
21537 2421
21719 2370
21780 2353
22101 2264
22275 2216
22373 2189
22413 2178
22464 2164
22489 2161
22526 2147
22893 2047
23004 2017
23108 1989
23190 1967
23618 1853
23694 1833
23893 1781
24070 1735
24101 1727
24136 1718
24214 1698
24257 1687
24304 1675
24888 1529
24933 1518
24970 1509
25028 1495
25298 1431
25467 1392
25602 1362
25731 1333
25837 1310
26201 1240
26429 1193
26491 1182
26569 1170
26671 1152
26696 1148
26946 1117
27049 1100
27111 1093
27143 1092
27367 1076
27658 1054
