========= Estatisticas ========= 
Semente utilizada : 5670883
Quantidade de arestas removidas: 39953
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 2.43
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 47.88
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 18.29
Quantidade de solucoes não dominadas que o PR encontrou = 9
Quantiade de avalicoes da funcao objetivo = 1160432
Tempo FINAL(s) =  68.6
Resultado : 
15 20063
19 19894
21 19816
24 19711
26 19645
31 19488
37 19456
41 19214
48 19038
49 19014
55 18875
64 18683
69 18587
74 18486
78 18412
87 18251
105 17967
108 17924
111 17882
118 17790
127 17684
147 17453
155 17370
158 17344
166 17261
186 17082
199 16980
235 16744
236 16720
242 16681
267 16532
288 16476
296 16401
343 16228
356 16199
413 15926
427 15876
446 15842
515 15643
560 15528
572 15521
743 15204
784 15190
803 15144
845 15052
853 15041
903 14975
955 14911
978 14884
1061 14830
1082 14815
1109 14748
1222 14695
1229 14685
1395 14496
1674 14276
1748 14218
1797 14216
1839 14177
2023 14169
2032 14133
2117 14110
2232 13898
2325 13839
2547 13710
2645 13663
2736 13590
2763 13574
2846 13525
3004 13433
3194 13402
3337 13243
3488 13158
3529 13135
3579 13107
3620 13100
3750 13012
3788 12991
3818 12980
3848 12958
3879 12941
4117 12811
4233 12748
4257 12735
4394 12661
4537 12584
4578 12562
4662 12517
4812 12437
4859 12412
4965 12365
4987 12344
5140 12263
5177 12255
5265 12197
5499 12074
5559 12067
5627 12045
5728 11954
5837 11897
5906 11861
6179 11719
6397 11647
6597 11644
6699 11596
6716 11442
6818 11438
7068 11326
7129 11257
7138 11223
7249 11213
7304 11178
7515 11050
7538 11017
7588 11006
7686 10966
7990 10815
8004 10807
8005 10777
8198 10678
8278 10637
8337 10611
8392 10587
8442 10553
8721 10422
8743 10399
8985 10358
9179 10235
9272 10189
9307 10180
9428 10102
9535 10094
9562 9981
9668 9927
9972 9812
10172 9738
10360 9655
10400 9629
10456 9612
10510 9547
10652 9505
10653 9498
10660 9481
10668 9476
10705 9467
10756 9437
11285 9174
11341 9166
11348 9136
11446 9089
11479 9067
11490 9066
11838 8902
11846 8883
11861 8869
11878 8855
11919 8834
11920 8831
11996 8810
12128 8737
12169 8709
12218 8690
12252 8668
12316 8639
12683 8468
12771 8403
12800 8384
12856 8365
13037 8281
13062 8267
13151 8218
13189 8198
13217 8185
13239 8180
13259 8169
13276 8158
13303 8151
13351 8133
13398 8109
13423 8106
13447 8095
13633 7982
14186 7760
14189 7721
14198 7704
14282 7697
14283 7654
14298 7649
14399 7615
14730 7484
14733 7466
14775 7446
14800 7433
14898 7375
15059 7318
15087 7242
15175 7240
15271 7177
15378 7116
15421 7079
15563 7036
15651 6990
15678 6969
15718 6966
15837 6952
15846 6856
15997 6845
16068 6822
16154 6761
16263 6758
16403 6704
16430 6675
16721 6421
16786 6378
16977 6327
17009 6322
17312 6275
17327 6165
17648 6118
17680 6025
17705 6001
17900 5850
17996 5777
18099 5762
18284 5609
18438 5533
18513 5496
18586 5460
18728 5390
18797 5356
18998 5257
19188 5206
19227 5180
19311 5103
19402 5064
19442 5042
19488 5016
19541 4993
19655 4934
19914 4807
20104 4714
20196 4669
20331 4603
20675 4435
20759 4394
20882 4334
20962 4295
21157 4200
21351 4140
21441 4092
21453 4056
21597 3986
21807 3884
21875 3851
21974 3803
22230 3679
22447 3574
22507 3545
22913 3349
23003 3309
23075 3271
23127 3246
23534 3051
23666 2988
23836 2910
23899 2877
24241 2715
24277 2698
24462 2611
24494 2596
24745 2479
24857 2427
24939 2389
25138 2309
25171 2285
25173 2281
25247 2247
25394 2180
25436 2161
25618 2079
25647 2066
25904 1952
25970 1923
26105 1864
26360 1782
26467 1709
26493 1698
26519 1689
26776 1580
26793 1573
26906 1529
27083 1457
27140 1435
27356 1354
27540 1311
27594 1307
27618 1304
27766 1222
27892 1190
28092 1142
