========= Estatisticas ========= 
Semente utilizada : 2320475
Quantidade de arestas removidas: 39953
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 2.44
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 48.32
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 17.91
Quantidade de solucoes não dominadas que o PR encontrou = 13
Quantiade de avalicoes da funcao objetivo = 1108622
Tempo FINAL(s) =  68.67
Resultado : 
15 20063
16 20019
19 19894
21 19816
24 19711
26 19645
31 19488
41 19214
44 19165
48 19038
49 19014
55 18875
58 18809
64 18683
66 18655
74 18486
78 18412
87 18251
96 18103
103 18013
105 17967
111 17882
118 17790
132 17658
134 17597
147 17453
155 17370
166 17261
179 17148
197 17007
199 16980
225 16820
233 16773
236 16720
242 16681
268 16534
293 16401
315 16312
345 16237
347 16234
410 16000
429 15872
494 15692
521 15686
587 15478
617 15415
639 15374
719 15240
767 15178
800 15144
845 15052
853 15041
864 15028
928 14948
955 14911
973 14890
978 14884
997 14864
1125 14800
1195 14739
1223 14641
1381 14538
1385 14504
1507 14448
1722 14236
1804 14194
1824 14185
2145 13954
2162 13943
2232 13898
2325 13839
2349 13824
2463 13754
2736 13590
2763 13574
2846 13525
3004 13433
3337 13243
3376 13221
3488 13158
3529 13135
3558 13127
3579 13107
3612 13102
3750 13012
3788 12991
3848 12958
3879 12941
4117 12811
4233 12748
4257 12735
4394 12661
4493 12618
4578 12562
4662 12517
4812 12437
4859 12412
4987 12344
5140 12263
5193 12235
5265 12197
5499 12074
5578 12033
5728 11954
5837 11897
5906 11861
6003 11815
6138 11748
6179 11719
6395 11607
6451 11578
6536 11534
6739 11429
6859 11367
7138 11223
7262 11200
7314 11136
7402 11087
7538 11017
7783 10891
8005 10777
8081 10738
8198 10678
8278 10637
8442 10553
8530 10516
8743 10399
8836 10359
8878 10330
9049 10280
9410 10145
9492 10133
9519 10112
9537 10056
9562 9981
9668 9927
9737 9914
9913 9823
10124 9695
10187 9663
10317 9597
10453 9528
10595 9456
10692 9430
10725 9396
10816 9344
11105 9245
11136 9182
11225 9137
11395 9100
11567 9081
11573 9050
11619 9010
11622 9003
11781 8965
11808 8882
12073 8789
12134 8784
12136 8755
12228 8726
12267 8678
12341 8647
12425 8605
12988 8328
13009 8310
13081 8261
13117 8244
13146 8240
13168 8222
13200 8201
13218 8199
13246 8186
13265 8183
13275 8174
13528 8047
13569 8044
13687 7982
13898 7858
14011 7802
14096 7766
14162 7725
14214 7705
14231 7684
14267 7664
14282 7663
14304 7653
14383 7615
14390 7612
14456 7587
14466 7583
14486 7564
14545 7544
15091 7299
15123 7274
15150 7245
15162 7235
15193 7233
15307 7178
15576 7022
15588 7019
15681 7000
15711 6989
15818 6928
15829 6900
16007 6804
16069 6798
16107 6794
16236 6726
16391 6586
16694 6541
16766 6421
16853 6403
16892 6402
16917 6382
17040 6370
17114 6332
17550 6066
17707 5974
17804 5917
17851 5891
17914 5868
18116 5692
18203 5649
18284 5609
18438 5533
18513 5496
18586 5460
18728 5390
18797 5356
18998 5257
19068 5226
19250 5133
19311 5103
19449 5038
19488 5016
19655 4934
19914 4807
20104 4714
20196 4669
20219 4663
20331 4603
20759 4394
20882 4334
20940 4318
20962 4295
21157 4200
21386 4102
21426 4073
21453 4056
21597 3986
21807 3884
21875 3851
21974 3803
22230 3679
22447 3574
22507 3545
22873 3377
22913 3349
23000 3327
23004 3308
23075 3271
23127 3246
23519 3128
23534 3051
23666 2988
23875 2898
23899 2877
24241 2715
24277 2698
24462 2611
24494 2596
24745 2479
24857 2427
24939 2389
25032 2359
25172 2289
25247 2247
25394 2180
25436 2161
25530 2129
25618 2079
25647 2066
25904 1952
25929 1941
25970 1923
26105 1864
26467 1709
26493 1698
26776 1580
26793 1573
27083 1457
27140 1435
27298 1413
27356 1354
27620 1308
27673 1272
27817 1203
27836 1202
28255 1104
28312 1095
