========= Estatisticas ========= 
Semente utilizada : 8047631
Quantidade de arestas removidas: 74569
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 6.27
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 49.61
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 20
Quantidade de solucoes não dominadas que o PR encontrou = 10
Quantiade de avalicoes da funcao objetivo = 955788
Tempo FINAL(s) =  75.88
Resultado : 
11 19617
12 19553
13 19491
14 19433
17 19268
22 19038
25 18913
31 18676
34 18562
35 18525
41 18313
42 18282
43 18245
49 18052
51 17990
54 17900
58 17784
63 17644
66 17563
73 17381
78 17256
82 17160
86 17066
94 16882
98 16794
102 16710
104 16669
107 16635
112 16509
117 16414
135 16103
137 16070
144 15958
154 15807
158 15749
181 15444
196 15257
203 15197
205 15158
215 15057
220 15013
248 14793
257 14701
267 14614
277 14555
317 14283
331 14204
335 14174
347 14113
394 13925
416 13916
428 13765
443 13722
457 13657
483 13564
517 13514
529 13421
605 13227
614 13203
639 13181
642 13176
669 13122
875 12786
899 12710
913 12667
927 12651
1023 12524
1024 12513
1038 12502
1182 12351
1301 12209
1319 12193
1363 12155
1386 12137
1442 12096
1519 12067
1546 12037
1578 12016
1609 11995
1979 11784
2351 11556
2356 11542
2595 11468
2687 11361
2750 11332
2818 11312
3287 11102
3712 10992
3729 10926
3906 10858
3919 10855
4201 10747
4510 10663
4555 10643
4698 10604
4707 10562
4743 10549
5125 10412
5170 10396
5357 10330
5575 10254
5783 10182
5812 10172
5844 10161
6332 10079
6610 10056
6810 10004
6890 9981
6960 9954
6998 9953
7197 9920
7286 9758
7375 9714
7553 9676
7671 9644
7845 9532
8103 9472
8294 9378
8342 9336
8448 9302
8629 9272
8670 9239
8723 9214
8958 9139
9073 9106
9201 9095
9263 9092
9288 9034
9816 8923
9839 8921
10017 8890
10384 8817
10396 8727
10468 8721
10551 8680
10596 8659
10654 8651
10853 8640
10995 8562
11093 8537
11203 8507
11375 8427
11503 8392
12100 8212
12130 8205
12152 8198
12268 8169
12299 8146
12366 8120
12436 8047
12563 8010
12632 8008
12649 7981
12791 7969
12837 7959
13327 7822
13535 7751
13603 7732
13660 7713
13784 7679
13863 7658
14057 7592
14068 7588
14109 7583
14118 7574
14138 7568
14228 7545
14392 7489
14464 7472
14468 7471
14532 7452
14555 7443
14584 7436
15196 7250
15228 7249
15287 7234
15512 7172
15567 7142
16177 7010
16232 6908
16276 6905
16638 6845
16754 6793
16823 6773
17050 6708
17251 6651
17303 6602
17591 6507
17659 6494
17822 6462
18046 6383
18190 6342
18229 6337
18247 6328
18349 6240
18541 6182
18806 6102
18995 6045
19214 5979
19541 5926
19664 5846
19852 5802
19913 5790
20248 5778
20289 5726
20309 5677
20375 5674
20554 5673
20608 5664
20724 5619
21118 5408
21530 5285
21644 5251
21832 5195
21949 5184
22084 5120
22405 5081
22528 4988
22656 4950
23008 4927
23186 4793
23257 4772
23653 4655
23775 4619
23853 4596
23893 4589
24168 4577
24283 4574
24322 4501
24442 4449
24625 4369
24925 4281
24980 4267
25157 4213
25280 4177
25475 4120
25840 4019
25859 4008
25938 3985
26048 3953
26451 3836
26796 3736
27176 3626
27491 3535
27647 3490
27706 3473
27772 3454
27909 3417
27991 3391
28210 3380
28899 3151
29377 2995
29458 2972
29659 2915
29765 2885
30041 2807
30237 2758
30314 2730
30347 2728
30438 2702
30506 2676
30738 2611
30953 2551
31270 2463
31411 2424
31730 2336
31850 2303
31901 2289
32138 2285
32236 2205
32297 2181
32345 2168
32382 2158
32672 2080
32843 2037
33216 1936
33404 1887
33485 1866
33586 1840
33664 1820
34051 1723
34405 1706
34472 1618
34555 1598
34718 1559
34756 1550
34919 1532
35010 1491
35650 1351
35674 1346
35961 1300
35999 1281
36107 1275
36130 1257
36351 1223
36587 1185
36743 1162
36878 1146
36923 1144
36996 1139
