========= Estatisticas ========= 
Semente utilizada : 3516356
Quantidade de arestas removidas: 74569
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 6.29
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 49.39
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 20
Quantidade de solucoes não dominadas que o PR encontrou = 6
Quantiade de avalicoes da funcao objetivo = 1029000
Tempo FINAL(s) =  75.68
Resultado : 
11 19617
12 19553
13 19491
14 19433
15 19376
17 19268
22 19038
24 18954
25 18913
31 18676
34 18562
35 18525
41 18313
43 18245
44 18212
49 18052
51 17990
54 17900
58 17784
63 17644
66 17563
73 17381
75 17353
82 17160
86 17066
94 16882
96 16851
98 16794
102 16710
104 16669
106 16635
112 16509
117 16414
122 16324
135 16103
137 16070
144 15958
154 15807
158 15749
168 15639
188 15359
189 15340
196 15257
204 15171
205 15158
215 15057
221 15000
242 14811
250 14743
260 14679
266 14615
286 14473
305 14376
312 14311
324 14250
335 14174
380 13961
394 13906
427 13765
446 13736
483 13593
496 13520
514 13477
534 13446
581 13291
595 13240
644 13181
728 12981
803 12845
816 12807
894 12678
975 12568
1014 12515
1055 12494
1087 12464
1107 12445
1181 12328
1226 12304
1242 12295
1319 12193
1370 12154
1371 12151
1489 12083
1523 12057
1815 11902
1829 11844
1983 11793
2344 11559
2453 11480
2687 11361
2711 11359
2750 11332
2927 11257
3287 11102
3639 10976
3657 10954
3729 10926
3893 10895
3906 10858
3956 10839
4201 10747
4707 10562
4743 10549
4957 10472
5125 10412
5170 10396
5357 10330
5437 10302
5575 10254
5783 10182
5812 10172
5844 10161
5885 10147
5979 10115
6041 10094
6611 9997
6956 9803
7272 9758
7296 9718
7446 9626
7556 9590
7651 9559
7881 9501
8234 9372
8333 9368
8342 9336
8448 9302
8718 9289
8723 9214
8862 9194
9116 9131
9224 9089
9237 9075
9288 9034
9531 9024
9773 8963
9905 8895
10172 8873
10334 8743
10402 8730
10540 8659
10630 8653
10912 8616
10973 8577
11433 8409
11503 8395
11512 8371
11594 8360
11747 8327
12108 8225
12208 8187
12232 8161
12272 8143
12391 8131
12566 8043
12611 8041
12747 8012
12819 7967
12841 7954
13630 7716
13744 7690
13799 7677
13817 7664
13878 7657
13919 7633
14042 7598
14061 7590
14101 7581
14151 7563
14217 7540
14245 7530
14407 7483
14423 7478
14458 7470
14594 7423
14649 7410
14779 7378
15199 7249
15259 7235
15458 7175
15590 7134
15916 7035
16129 6979
16344 6906
16375 6896
16416 6884
16538 6845
16540 6841
16613 6834
17039 6706
17570 6542
17657 6537
17666 6505
17961 6434
18144 6339
18216 6335
18349 6240
18541 6182
19081 6098
19132 6054
19330 6023
19395 5985
19504 5959
19768 5878
19855 5833
19997 5774
20014 5755
20039 5750
20130 5713
20349 5696
20597 5678
20625 5637
20857 5486
21461 5354
21530 5285
21644 5251
21823 5221
21832 5195
21912 5181
21948 5164
22084 5120
22337 5098
22799 4925
23171 4844
23186 4793
23257 4772
23309 4757
23653 4655
23775 4619
23853 4596
24036 4588
24386 4521
24503 4480
24625 4369
24925 4281
25119 4235
25157 4213
25280 4177
25475 4120
25797 4093
25859 4008
25938 3985
26048 3953
26451 3836
26796 3736
27176 3626
27385 3601
27491 3535
27647 3490
27706 3473
27751 3464
27991 3391
29377 2995
29458 2972
29659 2915
29765 2885
30041 2807
30314 2730
30506 2676
30738 2611
30953 2551
31205 2481
31270 2463
31411 2424
31716 2354
31730 2336
31850 2303
31901 2289
32297 2181
32345 2168
32382 2158
32590 2102
32642 2095
32672 2080
32893 2021
33216 1936
33404 1887
33485 1866
33586 1840
33664 1820
33903 1775
34376 1702
34472 1618
34555 1598
34718 1559
34856 1543
34945 1511
35010 1491
35610 1375
35674 1346
35981 1306
35999 1281
36130 1257
36158 1253
36347 1231
36433 1221
36642 1178
36829 1162
36849 1149
37082 1134
