========= Estatisticas ========= 
Semente utilizada : 5990061
Quantidade de arestas removidas: 999
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  167
Quantidade de solucoes na primeira fase = 233
Tempo PrimeiraFase(s) = 11.4
Quantidade de solucoes na segunda fase = 234
Tempo SegundaFase(s) = 0.76
Quantidade de solucoes não dominadas que o PR encontrou = 1
Quantiade de avalicoes da funcao objetivo = 286768
Tempo FINAL(s) =  12.16
Resultado : 
86 2391
87 2316
88 2268
90 2217
91 2193
94 2128
96 2093
97 2077
98 2062
99 2048
104 1984
108 1962
109 1924
113 1880
114 1878
118 1827
124 1766
127 1739
128 1731
130 1716
131 1710
135 1688
136 1682
137 1677
138 1671
148 1624
159 1573
171 1552
172 1523
173 1510
182 1484
183 1467
184 1465
185 1464
189 1442
194 1422
200 1397
202 1389
207 1372
208 1367
211 1358
213 1349
215 1342
221 1327
223 1322
225 1320
229 1307
232 1305
236 1297
239 1294
241 1279
249 1263
253 1256
258 1250
260 1248
267 1230
271 1223
277 1213
281 1206
284 1201
296 1182
302 1179
304 1171
305 1168
308 1166
316 1151
328 1136
331 1130
342 1123
343 1111
354 1101
357 1095
359 1088
367 1077
383 1074
386 1051
395 1041
401 1034
402 1031
407 1023
410 1022
422 1017
424 1001
429 995
432 991
451 988
453 970
454 969
455 967
474 964
475 948
476 946
477 945
478 944
480 941
484 939
492 935
501 920
519 905
522 901
530 894
533 893
539 889
541 888
543 885
561 876
577 862
583 858
600 854
601 853
603 845
620 838
627 830
640 826
647 818
659 811
675 809
679 799
702 786
719 779
723 776
735 770
750 763
756 760
767 756
781 752
784 747
803 744
816 739
820 733
821 730
830 728
845 722
851 719
864 712
881 710
895 708
901 697
904 696
918 691
929 687
932 685
943 680
971 673
974 668
992 667
997 660
1012 654
1021 652
1023 650
1046 642
1083 630
1111 626
1115 619
1149 609
1152 607
1158 605
1172 604
1176 602
1189 600
1195 593
1217 590
1222 588
1241 579
1243 578
1264 572
1266 571
1282 568
1298 566
1317 559
1327 553
1344 549
1360 547
1367 542
1382 538
1393 535
1408 531
1440 530
1444 525
1445 522
1451 520
1471 515
1500 514
1507 509
1535 501
1538 499
1565 498
1600 485
1622 483
1661 482
1663 476
1673 475
1681 467
1713 460
1758 451
1789 447
1795 444
1821 439
1858 432
1948 415
2002 409
2010 404
2062 395
2115 386
2174 376
2221 369
2283 360
2296 358
2353 350
2358 349
2400 343
2427 342
2446 338
2465 335
2507 330
2550 325
2597 320
2648 315
2679 312
2732 307
2780 303
2832 299
2873 296
2890 295
2901 294
2933 292
2966 290
3017 287
3048 286
3100 283
3124 282
3150 281
3204 279
3266 278
