========= Estatisticas ========= 
Semente utilizada : 5849915
Quantidade de arestas removidas: 999
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  159
Quantidade de solucoes na primeira fase = 225
Tempo PrimeiraFase(s) = 10.26
Quantidade de solucoes na segunda fase = 227
Tempo SegundaFase(s) = 0.7
Quantidade de solucoes não dominadas que o PR encontrou = 4
Quantiade de avalicoes da funcao objetivo = 275934
Tempo FINAL(s) =  10.96
Resultado : 
86 2391
87 2316
88 2268
90 2217
91 2193
94 2128
96 2093
97 2077
98 2062
99 2048
104 1984
109 1924
113 1880
118 1827
124 1766
127 1739
128 1731
130 1716
131 1710
132 1705
136 1682
138 1671
141 1664
144 1662
148 1624
153 1606
156 1593
159 1573
165 1555
170 1529
171 1523
173 1510
179 1488
181 1483
183 1467
185 1459
189 1442
197 1421
200 1397
202 1389
207 1372
208 1367
209 1365
210 1360
213 1349
214 1347
215 1342
223 1322
229 1307
233 1300
241 1279
249 1263
267 1230
271 1223
276 1218
281 1206
284 1201
290 1196
296 1182
299 1178
302 1173
304 1171
305 1168
314 1160
316 1151
324 1140
332 1132
337 1128
343 1111
359 1088
367 1077
370 1073
381 1069
386 1051
389 1047
406 1046
407 1023
414 1015
417 1011
421 1005
424 1001
429 995
432 991
442 987
447 979
450 974
455 967
457 965
461 962
477 960
480 941
489 937
498 932
499 923
501 920
514 911
519 905
520 904
522 901
530 894
536 890
543 885
550 882
570 867
573 866
577 862
583 858
593 855
597 850
603 845
607 843
613 842
623 836
626 833
627 830
633 829
647 818
677 817
678 809
679 799
699 794
702 786
705 785
725 779
726 778
731 773
735 770
756 760
765 759
778 750
784 747
793 743
813 738
815 733
821 730
836 725
856 718
858 715
864 712
897 711
900 698
901 697
904 696
943 680
974 668
997 660
1012 654
1023 650
1046 642
1093 636
1097 634
1109 626
1115 619
1152 618
1156 615
1158 605
1178 604
1191 595
1195 593
1203 592
1223 591
1243 578
1266 571
1282 568
1323 560
1325 556
1327 553
1352 551
1363 546
1367 542
1393 535
1405 532
1408 531
1413 530
1451 520
1471 515
1496 513
1509 509
1528 505
1538 499
1554 497
1582 492
1591 489
1600 485
1653 481
1673 471
1681 467
1696 465
1713 460
1758 451
1821 439
1858 432
1939 418
1948 415
2010 404
2062 395
2095 392
2115 386
2174 376
2221 369
2296 358
2358 349
2379 346
2400 343
2465 335
2507 330
2521 329
2550 325
2578 323
2597 320
2648 315
2679 312
2725 310
2732 307
2780 303
2797 302
2832 299
2873 296
2901 294
2933 292
2966 290
3017 287
3100 283
3124 282
3150 281
3204 279
3266 278
