========= Estatisticas ========= 
Semente utilizada : 2083046
Quantidade de arestas removidas: 999
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  168
Quantidade de solucoes na primeira fase = 228
Tempo PrimeiraFase(s) = 10.98
Quantidade de solucoes na segunda fase = 232
Tempo SegundaFase(s) = 0.74
Quantidade de solucoes não dominadas que o PR encontrou = 6
Quantiade de avalicoes da funcao objetivo = 285267
Tempo FINAL(s) =  11.72
Resultado : 
86 2391
87 2316
88 2268
90 2217
91 2193
94 2128
95 2112
96 2093
97 2077
98 2062
99 2048
101 2041
103 2000
104 1984
109 1924
112 1894
113 1880
118 1827
124 1766
127 1739
128 1731
130 1716
131 1710
136 1682
137 1677
138 1671
142 1661
148 1624
154 1597
159 1573
170 1568
173 1510
175 1508
183 1467
189 1442
194 1430
200 1397
202 1389
208 1367
211 1362
213 1349
214 1347
215 1342
216 1340
221 1331
223 1322
226 1321
229 1307
233 1299
237 1296
241 1279
249 1263
253 1256
261 1246
262 1241
266 1235
267 1230
271 1223
274 1219
281 1206
284 1201
296 1182
303 1178
304 1170
305 1168
307 1166
311 1162
312 1159
315 1157
316 1151
328 1142
331 1138
338 1121
343 1111
351 1100
359 1088
367 1077
380 1063
386 1051
388 1050
396 1040
397 1038
399 1036
401 1033
403 1032
404 1027
407 1023
412 1017
420 1007
423 1003
424 1001
429 995
432 991
439 986
445 981
447 977
453 970
455 967
469 955
474 949
478 944
480 941
485 939
492 932
501 920
507 918
512 912
519 905
522 901
530 894
535 892
543 885
557 884
573 879
574 872
577 862
580 861
583 858
594 852
603 845
607 843
613 840
627 830
643 821
647 818
674 804
679 799
698 789
702 786
712 783
731 773
735 770
743 768
756 760
759 759
775 752
783 749
784 747
810 738
821 730
824 729
836 725
858 715
864 712
895 708
900 698
901 697
913 695
918 691
930 689
931 686
939 683
943 680
974 668
1004 657
1012 654
1023 650
1046 642
1070 641
1079 632
1107 625
1115 619
1158 605
1195 593
1228 587
1243 578
1266 571
1318 566
1319 560
1327 553
1360 551
1367 542
1388 538
1393 535
1408 531
1425 528
1451 520
1471 515
1517 514
1522 513
1538 499
1573 497
1585 489
1600 485
1624 484
1654 483
1672 472
1681 467
1713 460
1758 451
1821 439
1858 432
1912 431
1918 428
1948 415
1980 411
1984 409
2000 406
2010 404
2062 395
2115 386
2148 381
2174 376
2221 369
2263 363
2296 358
2358 349
2379 346
2400 343
2445 338
2465 335
2507 330
2550 325
2597 320
2648 315
2679 312
2732 307
2775 304
2780 303
2797 302
2832 299
2873 296
2901 294
2920 293
2933 292
2966 290
3017 287
3100 283
3124 282
3150 281
3204 279
3266 278
