========= Estatisticas ========= 
Semente utilizada : 7832455
Quantidade de arestas removidas: 999
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  172
Quantidade de solucoes na primeira fase = 236
Tempo PrimeiraFase(s) = 11.79
Quantidade de solucoes na segunda fase = 242
Tempo SegundaFase(s) = 0.75
Quantidade de solucoes não dominadas que o PR encontrou = 9
Quantiade de avalicoes da funcao objetivo = 288046
Tempo FINAL(s) =  12.54
Resultado : 
86 2391
87 2316
88 2268
89 2248
90 2217
91 2193
94 2128
96 2093
97 2077
98 2062
99 2048
102 2022
104 1984
109 1924
113 1880
118 1827
124 1766
126 1759
127 1739
128 1731
130 1716
131 1710
132 1709
133 1699
135 1688
136 1682
138 1671
143 1664
146 1655
147 1654
148 1624
153 1614
154 1609
159 1573
171 1565
173 1510
177 1500
183 1467
185 1460
189 1442
191 1434
200 1397
202 1389
207 1371
208 1367
210 1360
213 1349
215 1342
216 1340
219 1335
220 1333
224 1326
229 1307
233 1301
241 1279
247 1275
249 1263
253 1256
263 1239
267 1230
271 1223
281 1206
284 1201
295 1188
296 1182
299 1178
303 1172
305 1168
310 1162
312 1159
316 1151
330 1138
332 1128
338 1119
343 1111
346 1110
353 1103
358 1095
359 1088
362 1085
367 1077
370 1073
376 1070
384 1069
386 1051
395 1040
402 1036
406 1034
407 1023
410 1021
421 1005
424 1001
432 991
436 988
454 969
455 967
480 941
487 940
488 934
501 920
511 917
522 901
530 894
536 890
543 885
546 884
550 881
555 880
565 872
569 868
577 862
583 858
592 855
595 853
603 845
609 843
617 840
627 830
632 829
640 827
642 826
647 818
655 817
670 805
675 802
679 799
694 792
702 786
728 776
730 773
734 772
735 770
747 766
751 763
756 760
762 759
773 754
784 747
807 739
812 737
819 734
821 730
827 729
830 728
850 726
852 718
864 712
867 711
894 701
900 698
901 697
918 691
924 689
932 685
943 680
955 677
974 668
1004 659
1012 654
1023 650
1046 642
1073 636
1083 630
1115 619
1133 614
1152 611
1158 605
1170 604
1178 599
1195 593
1220 591
1233 590
1239 589
1243 578
1266 571
1305 569
1315 559
1327 553
1359 551
1360 548
1367 542
1382 538
1393 535
1408 531
1428 526
1451 520
1471 515
1524 514
1527 511
1538 499
1560 497
1600 485
1674 482
1681 467
1713 460
1747 459
1758 451
1821 439
1858 432
1917 431
1948 415
1994 414
2010 404
2025 402
2046 401
2062 395
2099 391
2115 386
2174 376
2221 369
2257 364
2296 358
2311 356
2343 354
2357 353
2358 349
2374 347
2400 343
2465 335
2507 330
2550 325
2597 320
2630 318
2648 315
2679 312
2692 311
2732 307
2780 303
2832 299
2873 296
2901 294
2933 292
2966 290
3008 289
3017 287
3091 284
3100 283
3124 282
3150 281
3191 280
3204 279
3266 278
