========= Estatisticas ========= 
Semente utilizada : 4253503
Quantidade de arestas removidas: 999
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  168
Quantidade de solucoes na primeira fase = 234
Tempo PrimeiraFase(s) = 11.39
Quantidade de solucoes na segunda fase = 237
Tempo SegundaFase(s) = 0.72
Quantidade de solucoes não dominadas que o PR encontrou = 3
Quantiade de avalicoes da funcao objetivo = 282876
Tempo FINAL(s) =  12.11
Resultado : 
86 2391
87 2316
88 2268
90 2217
91 2193
93 2189
94 2128
96 2093
97 2077
98 2062
99 2048
104 1984
107 1954
109 1924
112 1894
113 1880
115 1868
118 1827
123 1780
124 1766
125 1758
127 1739
128 1731
130 1716
131 1710
133 1699
136 1682
137 1677
138 1671
148 1624
155 1621
159 1573
166 1545
172 1533
173 1510
177 1495
183 1467
189 1442
197 1428
200 1397
202 1389
205 1382
208 1367
209 1365
210 1360
213 1349
215 1342
216 1340
221 1327
227 1314
229 1307
235 1294
241 1279
249 1263
255 1261
259 1246
263 1239
267 1230
270 1229
271 1223
281 1206
283 1204
284 1201
291 1191
293 1187
296 1182
301 1180
305 1168
312 1163
313 1161
316 1151
319 1147
329 1134
332 1128
343 1111
348 1105
351 1100
359 1088
367 1077
382 1076
383 1061
386 1051
389 1047
399 1042
404 1027
407 1023
411 1019
421 1005
424 1001
432 991
436 988
449 975
455 967
457 965
461 962
472 956
476 948
478 944
480 941
492 939
495 938
501 920
507 918
509 915
522 901
530 894
536 890
543 885
549 881
556 877
563 873
567 872
577 862
583 858
603 845
614 840
619 836
627 830
636 827
646 821
647 818
663 813
672 810
676 806
678 805
679 799
694 798
700 792
702 786
722 779
723 776
735 770
739 769
755 765
756 760
763 757
767 756
778 750
784 747
814 746
821 730
846 725
849 723
857 718
864 712
879 709
885 705
901 697
913 696
924 689
936 687
943 680
960 675
966 672
974 668
987 665
997 660
1012 654
1023 650
1046 642
1066 640
1067 638
1086 633
1102 627
1115 619
1146 614
1154 613
1157 608
1158 605
1186 603
1195 593
1210 591
1213 588
1236 584
1243 578
1253 577
1266 571
1281 567
1294 565
1308 561
1327 553
1355 547
1367 542
1393 535
1408 531
1451 520
1471 515
1529 507
1538 499
1595 494
1600 485
1628 481
1664 472
1665 471
1681 467
1713 460
1726 458
1758 451
1821 439
1858 432
1869 431
1893 427
1948 415
1982 414
2010 404
2062 395
2115 386
2142 382
2174 376
2221 369
2257 364
2296 358
2358 349
2400 343
2465 335
2507 330
2540 328
2550 325
2597 320
2648 315
2679 312
2732 307
2773 304
2780 303
2822 300
2832 299
2873 296
2901 294
2933 292
2966 290
3017 287
3099 285
3100 283
3124 282
3150 281
3204 279
3266 278
