========= Estatisticas ========= 
Semente utilizada : 1324060
Quantidade de arestas removidas: 999
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  162
Quantidade de solucoes na primeira fase = 230
Tempo PrimeiraFase(s) = 10.87
Quantidade de solucoes na segunda fase = 234
Tempo SegundaFase(s) = 0.72
Quantidade de solucoes não dominadas que o PR encontrou = 10
Quantiade de avalicoes da funcao objetivo = 279789
Tempo FINAL(s) =  11.59
Resultado : 
86 2391
87 2316
88 2268
90 2217
91 2193
93 2158
94 2128
95 2118
96 2093
97 2077
98 2062
99 2048
104 1984
108 1939
109 1924
113 1880
118 1827
120 1811
124 1766
127 1739
128 1731
130 1716
131 1710
133 1707
136 1682
138 1671
140 1663
141 1659
148 1624
152 1619
158 1596
159 1573
162 1567
169 1563
172 1519
173 1510
178 1498
183 1467
189 1442
200 1397
202 1389
208 1367
213 1349
215 1342
216 1340
221 1327
223 1322
228 1321
229 1307
238 1300
241 1279
249 1263
255 1255
267 1230
271 1223
281 1206
284 1201
296 1182
299 1178
305 1168
316 1151
320 1149
331 1130
334 1128
343 1111
347 1108
359 1088
363 1085
367 1077
371 1076
376 1068
384 1057
386 1051
392 1049
398 1046
407 1023
413 1016
421 1006
423 1003
424 1001
429 995
432 991
440 984
455 967
471 960
480 941
488 934
495 933
501 920
520 911
522 901
528 897
530 894
536 890
543 885
546 884
549 881
552 880
570 872
576 871
577 862
583 858
597 849
603 845
613 841
618 839
620 836
627 830
641 826
647 818
672 805
678 804
679 799
682 798
702 786
715 783
717 779
723 776
735 770
752 768
756 760
763 757
784 747
818 743
820 741
821 730
836 725
848 721
863 719
864 712
891 710
899 704
901 697
906 695
937 683
943 680
959 676
964 675
969 673
974 668
997 660
1004 657
1012 654
1023 650
1038 647
1046 642
1068 638
1070 636
1079 632
1085 630
1089 628
1092 627
1114 620
1115 619
1143 614
1148 609
1158 605
1172 604
1193 595
1195 593
1221 590
1226 586
1231 584
1242 581
1243 578
1266 571
1282 568
1307 565
1308 560
1321 557
1327 553
1344 549
1367 542
1392 538
1393 535
1408 531
1451 520
1461 518
1471 515
1503 508
1538 499
1553 498
1586 492
1600 485
1635 484
1666 483
1669 473
1681 467
1713 460
1726 458
1758 451
1812 443
1821 439
1858 432
1906 431
1948 415
2010 404
2062 395
2111 394
2115 386
2148 381
2174 376
2221 369
2296 358
2338 352
2358 349
2390 348
2397 346
2400 343
2424 341
2459 337
2465 335
2496 334
2507 330
2550 325
2564 324
2597 320
2648 315
2679 312
2732 307
2780 303
2832 299
2873 296
2901 294
2924 293
2933 292
2966 290
3017 287
3052 286
3100 283
3124 282
3150 281
3204 279
3266 278
