========= Estatisticas ========= 
Semente utilizada : 1319390
Quantidade de arestas removidas: 999
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  162
Quantidade de solucoes na primeira fase = 231
Tempo PrimeiraFase(s) = 11.04
Quantidade de solucoes na segunda fase = 234
Tempo SegundaFase(s) = 0.73
Quantidade de solucoes não dominadas que o PR encontrou = 4
Quantiade de avalicoes da funcao objetivo = 281837
Tempo FINAL(s) =  11.77
Resultado : 
86 2391
87 2316
88 2268
90 2217
91 2193
94 2128
96 2093
97 2077
98 2062
99 2048
101 2044
104 1984
109 1924
113 1880
118 1827
124 1766
127 1739
128 1731
130 1716
131 1710
132 1705
133 1701
136 1682
138 1671
141 1664
146 1637
148 1624
152 1613
157 1612
159 1573
170 1536
173 1510
181 1495
183 1467
189 1442
200 1397
202 1389
208 1367
213 1349
214 1347
215 1342
216 1340
221 1327
223 1322
229 1307
235 1294
239 1290
241 1279
243 1278
245 1272
247 1271
249 1263
253 1256
267 1230
271 1223
281 1206
284 1201
287 1197
296 1182
302 1180
304 1170
305 1168
308 1164
316 1151
322 1148
325 1142
331 1130
335 1128
341 1115
343 1111
346 1107
351 1100
358 1098
359 1088
367 1077
369 1076
370 1074
378 1065
380 1061
384 1056
386 1051
396 1038
399 1034
404 1028
407 1023
416 1012
421 1005
424 1001
432 991
448 988
455 967
459 965
475 948
476 946
478 944
480 941
494 940
496 932
498 924
501 920
522 901
526 900
530 894
543 885
554 882
563 872
564 871
570 868
577 862
583 858
596 853
600 849
603 845
619 844
627 830
637 827
647 818
657 817
666 816
678 810
679 799
691 797
698 793
701 788
702 786
723 776
735 770
749 766
752 765
756 760
776 755
777 753
781 749
784 747
798 743
799 742
805 740
819 736
821 730
835 728
846 721
862 716
864 712
890 704
891 703
895 700
901 697
917 692
933 686
943 680
951 679
974 668
1012 654
1023 650
1046 642
1081 640
1092 639
1100 632
1106 629
1115 619
1124 617
1144 612
1155 608
1158 605
1185 598
1195 593
1200 592
1213 589
1233 584
1243 578
1252 577
1266 571
1281 570
1327 553
1353 550
1367 542
1382 538
1393 535
1405 532
1408 531
1444 529
1446 525
1451 520
1471 515
1507 510
1529 502
1538 499
1582 497
1600 485
1648 482
1675 473
1681 467
1697 464
1713 460
1758 451
1795 444
1821 439
1858 432
1894 427
1910 425
1948 415
1990 414
1995 412
2010 404
2062 395
2115 386
2174 376
2221 369
2296 358
2338 352
2358 349
2400 343
2465 335
2486 333
2507 330
2550 325
2597 320
2648 315
2679 312
2693 311
2732 307
2780 303
2832 299
2873 296
2901 294
2933 292
2966 290
3017 287
3100 283
3124 282
3150 281
3183 280
3204 279
3266 278
