========= Estatisticas ========= 
Semente utilizada : 6192969
Quantidade de arestas removidas: 999
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  155
Quantidade de solucoes na primeira fase = 224
Tempo PrimeiraFase(s) = 10.15
Quantidade de solucoes na segunda fase = 228
Tempo SegundaFase(s) = 0.7
Quantidade de solucoes não dominadas que o PR encontrou = 4
Quantiade de avalicoes da funcao objetivo = 274382
Tempo FINAL(s) =  10.85
Resultado : 
86 2391
87 2316
88 2268
89 2244
90 2217
91 2193
92 2177
94 2128
96 2093
97 2077
98 2062
99 2048
104 1984
109 1924
113 1880
118 1827
124 1766
127 1739
128 1731
130 1716
131 1710
133 1701
136 1682
138 1671
141 1664
147 1643
148 1624
159 1573
171 1522
173 1510
183 1467
184 1465
187 1452
189 1442
191 1434
193 1427
200 1397
202 1389
208 1367
213 1349
215 1342
220 1336
221 1327
229 1307
235 1298
241 1279
245 1272
247 1270
249 1263
256 1257
263 1239
265 1237
267 1230
271 1223
275 1220
281 1206
284 1201
290 1192
293 1187
296 1182
301 1175
304 1170
305 1168
307 1167
310 1162
312 1158
316 1151
319 1148
331 1145
337 1124
341 1120
343 1111
352 1109
354 1100
359 1088
365 1082
367 1077
373 1074
380 1070
384 1057
386 1051
397 1046
400 1039
404 1027
407 1023
410 1021
415 1020
421 1005
424 1001
432 991
446 985
450 974
454 971
455 967
471 958
480 941
488 934
500 933
501 920
509 913
519 905
522 901
530 894
536 890
543 885
555 880
569 878
577 862
580 861
583 858
591 856
593 854
603 845
619 836
627 830
638 826
645 821
646 820
647 818
656 817
659 811
666 808
673 807
679 799
702 786
728 776
735 770
751 763
756 760
760 759
782 758
784 747
796 745
800 740
809 736
821 730
830 729
852 718
864 712
890 708
891 705
901 697
918 694
922 690
943 680
960 674
974 668
993 663
1000 661
1007 659
1012 654
1023 650
1038 647
1046 642
1064 638
1092 627
1115 619
1121 618
1142 615
1152 607
1158 605
1191 602
1195 593
1207 590
1237 589
1243 578
1266 571
1293 564
1324 560
1327 553
1353 546
1367 542
1375 541
1393 535
1408 531
1436 526
1451 520
1471 515
1489 513
1503 509
1538 499
1590 498
1600 485
1619 481
1655 476
1670 475
1673 471
1681 467
1713 460
1758 451
1797 449
1821 439
1858 432
1927 428
1936 425
1948 415
2001 412
2010 404
2062 395
2115 386
2169 378
2174 376
2221 369
2296 358
2358 349
2400 343
2418 342
2465 335
2507 330
2550 325
2597 320
2648 315
2679 312
2732 307
2780 303
2832 299
2873 296
2887 295
2901 294
2933 292
2966 290
3017 287
3054 286
3100 283
3124 282
3150 281
3204 279
3266 278
