========= Estatisticas ========= 
Semente utilizada : 9172295
Quantidade de arestas removidas: 999
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  166
Quantidade de solucoes na primeira fase = 239
Tempo PrimeiraFase(s) = 11.64
Quantidade de solucoes na segunda fase = 245
Tempo SegundaFase(s) = 0.77
Quantidade de solucoes não dominadas que o PR encontrou = 7
Quantiade de avalicoes da funcao objetivo = 293157
Tempo FINAL(s) =  12.41
Resultado : 
86 2391
87 2316
88 2268
89 2248
90 2217
91 2193
94 2128
96 2093
97 2077
98 2062
99 2048
104 1984
107 1983
108 1938
109 1924
111 1911
113 1880
118 1827
123 1791
124 1766
125 1758
127 1739
128 1731
130 1716
131 1710
136 1682
138 1671
140 1664
141 1662
148 1624
149 1622
155 1593
159 1573
165 1548
172 1529
173 1510
174 1509
183 1467
184 1465
189 1442
193 1432
194 1422
199 1405
200 1397
201 1395
202 1389
204 1385
208 1367
209 1364
210 1360
213 1349
214 1347
215 1342
216 1340
221 1329
229 1307
237 1291
241 1279
245 1276
249 1263
257 1253
267 1230
269 1229
271 1223
277 1213
279 1211
281 1206
284 1201
287 1198
293 1191
296 1182
301 1175
302 1174
305 1168
316 1151
319 1150
320 1147
322 1144
324 1140
326 1138
333 1128
334 1127
343 1111
346 1109
359 1088
362 1085
367 1077
371 1073
376 1067
378 1065
386 1051
389 1050
394 1042
397 1037
400 1034
402 1033
404 1027
407 1023
418 1013
424 1001
431 999
432 991
439 988
454 981
455 967
459 966
472 959
478 944
480 941
488 934
501 920
509 913
522 901
528 897
530 894
535 892
543 885
559 883
574 869
577 862
583 858
603 845
607 843
610 842
615 839
622 835
627 830
635 826
646 820
647 818
662 817
670 811
675 809
676 808
677 806
678 801
679 799
682 798
700 789
702 786
713 784
726 775
733 773
735 770
745 766
751 763
756 760
767 756
782 751
784 747
788 746
791 745
797 744
803 741
821 730
843 722
858 715
864 712
875 710
883 707
899 705
901 697
921 695
927 694
943 680
970 676
973 669
974 668
997 660
1012 654
1023 650
1046 642
1068 638
1088 636
1092 627
1102 625
1115 619
1148 612
1158 605
1195 593
1218 586
1243 578
1266 571
1292 569
1317 557
1327 553
1360 545
1367 542
1380 539
1393 535
1408 531
1429 526
1451 520
1471 515
1538 499
1557 496
1592 487
1600 485
1649 480
1661 476
1681 467
1713 460
1758 451
1792 446
1821 439
1858 432
1934 423
1948 415
1977 413
1997 412
2010 404
2061 398
2062 395
2081 393
2115 386
2172 380
2174 376
2221 369
2244 366
2293 365
2296 358
2358 349
2379 346
2400 343
2465 335
2507 330
2550 325
2593 321
2597 320
2648 315
2679 312
2696 311
2732 307
2780 303
2832 299
2873 296
2901 294
2933 292
2966 290
3017 287
3100 283
3124 282
3150 281
3204 279
3266 278
