========= Estatisticas ========= 
Semente utilizada : 5681809
Quantidade de arestas removidas: 999
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  169
Quantidade de solucoes na primeira fase = 232
Tempo PrimeiraFase(s) = 11.72
Quantidade de solucoes na segunda fase = 236
Tempo SegundaFase(s) = 0.73
Quantidade de solucoes não dominadas que o PR encontrou = 7
Quantiade de avalicoes da funcao objetivo = 283207
Tempo FINAL(s) =  12.45
Resultado : 
86 2391
87 2316
88 2268
89 2244
90 2217
91 2193
92 2177
94 2128
95 2112
96 2093
97 2077
98 2062
99 2048
104 1984
109 1924
113 1880
118 1827
119 1819
124 1766
127 1739
128 1731
130 1716
131 1710
132 1705
133 1699
136 1682
138 1671
142 1655
146 1649
148 1624
150 1623
154 1605
159 1573
172 1549
173 1510
183 1467
184 1465
189 1442
200 1397
202 1389
207 1372
208 1367
210 1364
213 1349
215 1342
221 1327
226 1325
227 1314
229 1307
237 1297
239 1286
241 1279
249 1263
253 1256
256 1252
265 1251
266 1235
267 1230
271 1223
278 1213
281 1206
284 1201
287 1197
296 1182
305 1168
307 1165
316 1151
328 1137
334 1135
339 1134
342 1124
343 1111
350 1107
359 1088
367 1077
377 1067
378 1062
381 1058
386 1051
401 1035
404 1027
407 1023
414 1015
424 1001
428 998
432 991
443 986
446 979
455 967
461 963
472 951
479 947
480 941
489 937
501 920
514 911
522 901
526 900
530 894
543 885
549 881
556 878
567 874
569 868
575 865
577 862
583 858
596 853
600 852
603 845
608 844
626 840
627 830
634 829
636 828
647 818
658 813
659 812
668 809
674 806
677 805
679 799
682 798
695 796
702 786
705 785
723 776
733 772
735 770
738 769
755 768
756 760
763 757
772 753
784 747
811 743
821 730
839 724
848 723
864 712
895 700
901 697
906 695
909 694
937 683
943 680
969 672
974 668
992 667
1002 664
1012 654
1023 650
1039 647
1044 644
1046 642
1059 639
1075 638
1079 636
1091 633
1092 627
1115 619
1137 612
1155 609
1158 605
1168 602
1195 593
1219 590
1230 585
1243 578
1266 571
1325 563
1327 553
1339 550
1346 549
1367 542
1393 535
1408 531
1431 526
1449 521
1451 520
1471 515
1518 504
1538 499
1592 487
1600 485
1666 471
1681 467
1713 460
1758 451
1802 444
1821 439
1858 432
1890 428
1902 425
1921 422
1948 415
1963 413
1980 411
2010 404
2062 395
2111 391
2115 386
2162 383
2164 382
2174 376
2195 373
2221 369
2250 367
2296 358
2304 357
2358 349
2400 343
2435 341
2464 339
2465 335
2507 330
2550 325
2564 324
2597 320
2648 315
2679 312
2732 307
2780 303
2832 299
2873 296
2901 294
2927 293
2933 292
2966 290
2999 289
3017 287
3100 283
3124 282
3150 281
3204 279
3266 278
