========= Estatisticas ========= 
Semente utilizada : 58051
Quantidade de arestas removidas: 3907
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0.05
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  293
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 44
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 3.04
Quantidade de solucoes não dominadas que o PR encontrou = 9
Quantiade de avalicoes da funcao objetivo = 1016310
Tempo FINAL(s) =  47.09
Resultado : 
84 7011
85 6972
86 6936
87 6901
88 6875
91 6812
92 6795
95 6734
97 6696
99 6660
101 6631
104 6575
107 6527
110 6481
111 6466
113 6437
114 6423
119 6358
122 6322
128 6252
133 6196
136 6165
137 6158
139 6139
146 6067
151 6029
153 6010
155 5992
159 5961
168 5897
170 5886
176 5845
181 5822
191 5757
199 5719
202 5706
213 5661
225 5632
247 5539
252 5522
257 5506
268 5476
270 5472
283 5433
312 5358
317 5343
326 5326
341 5288
352 5264
360 5248
364 5241
370 5239
374 5237
385 5209
415 5166
425 5161
484 5065
521 5020
541 5003
567 4969
573 4962
626 4936
649 4920
653 4906
658 4876
676 4860
680 4855
706 4832
761 4783
832 4726
846 4715
872 4695
907 4669
933 4650
1024 4586
1059 4562
1084 4545
1184 4514
1190 4501
1197 4497
1231 4477
1271 4461
1277 4418
1331 4384
1374 4357
1403 4339
1424 4326
1460 4304
1519 4283
1536 4281
1548 4273
1637 4198
1678 4174
1682 4172
1691 4166
1725 4146
1774 4130
1821 4110
1829 4089
1840 4079
1878 4057
1942 4043
1944 4019
1967 4006
2001 4000
2006 3984
2072 3947
2123 3931
2124 3918
2195 3885
2214 3868
2228 3865
2252 3847
2272 3840
2281 3831
2304 3830
2313 3820
2350 3808
2367 3797
2444 3766
2488 3751
2526 3718
2601 3677
2629 3673
2634 3639
2737 3607
2762 3580
2811 3569
2816 3542
2888 3521
2891 3516
2932 3490
2977 3457
2993 3455
3036 3448
3069 3443
3092 3419
3145 3391
3180 3387
3202 3366
3245 3345
3283 3327
3288 3316
3369 3272
3386 3267
3393 3260
3410 3241
3422 3239
3451 3230
3453 3228
3456 3218
3474 3214
3550 3173
3618 3145
3657 3118
3681 3115
3743 3075
3755 3073
3777 3056
3780 3054
3787 3053
3807 3049
3819 3043
3847 3027
3903 3017
3904 3006
3958 2969
4069 2914
4085 2900
4139 2873
4165 2864
4168 2863
4171 2861
4225 2840
4229 2835
4238 2833
4250 2822
4257 2819
4266 2818
4351 2777
4357 2773
4424 2741
4435 2733
4446 2723
4539 2679
4583 2649
4600 2633
4703 2605
4743 2579
4776 2570
4793 2563
4858 2555
4892 2530
4911 2523
4922 2512
4936 2457
4957 2446
5025 2443
5030 2410
5101 2375
5164 2344
5237 2323
5253 2314
5274 2290
5326 2287
5373 2262
5383 2261
5393 2242
5410 2239
5421 2218
5464 2197
5520 2196
5535 2183
5546 2157
5624 2119
5647 2118
5700 2082
5772 2060
5784 2055
5787 2049
5818 2032
5836 2026
5884 1993
5990 1942
6029 1924
6063 1907
6107 1886
6181 1861
6184 1856
6212 1836
6261 1823
6309 1794
6326 1782
6400 1747
6468 1721
6489 1705
6591 1666
6593 1663
6608 1649
6704 1604
6719 1597
6777 1570
6820 1564
6876 1536
6904 1511
6945 1492
6984 1474
7027 1460
7060 1439
7114 1423
7123 1410
7173 1387
7234 1359
7297 1335
7306 1326
7341 1310
7385 1290
7464 1272
7468 1264
7469 1252
7589 1198
7638 1176
7703 1147
7775 1115
7813 1104
7816 1097
7876 1071
7918 1069
7920 1052
7952 1049
7976 1028
8009 1014
8092 979
8107 974
8116 969
8189 939
8211 930
8275 904
8330 882
8350 878
8368 867
8401 854
8476 825
8519 809
8544 800
8558 795
8575 789
8598 781
8663 759
8682 753
8714 743
8727 739
8808 716
8820 712
8889 696
8950 681
8973 675
8986 672
9021 665
9113 657
