========= Estatisticas ========= 
Semente utilizada : 2559173
Quantidade de arestas removidas: 489923
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 97.74
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 89.14
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 42
Quantidade de solucoes não dominadas que o PR encontrou = 8
Quantiade de avalicoes da funcao objetivo = 800625
Tempo FINAL(s) =  228.88
Resultado : 
0 19599
5 19346
8 19231
10 19163
12 19099
13 19068
17 18950
19 18894
22 18814
27 18684
30 18621
37 18440
41 18348
48 18194
50 18152
51 18132
53 18092
67 17826
72 17736
78 17634
80 17602
93 17394
104 17229
111 17131
117 17047
135 16813
139 16763
141 16747
154 16583
178 16319
193 16195
216 15939
219 15935
243 15769
250 15631
254 15597
259 15585
286 15346
297 15253
307 15178
310 15156
327 15050
356 14834
361 14811
391 14672
408 14514
412 14491
432 14381
469 14217
491 14099
500 14040
512 13984
536 13902
554 13797
581 13692
585 13673
621 13567
680 13314
697 13263
709 13214
736 13130
756 13106
838 12841
862 12821
911 12658
927 12599
968 12508
1061 12317
1113 12230
1120 12200
1139 12162
1212 12058
1313 11892
1370 11823
1466 11659
1509 11583
1562 11533
1654 11508
1680 11362
1737 11313
1798 11244
1972 11118
2000 11093
2209 10966
2442 10741
2528 10666
2547 10663
2609 10617
2624 10613
2763 10536
2857 10526
2870 10485
2933 10475
2995 10446
3040 10422
3062 10376
3534 10190
3700 10116
3944 10033
4017 10017
4400 9961
5006 9738
5632 9600
6272 9496
6367 9455
6542 9448
6821 9388
7039 9336
7699 9191
8606 9110
9369 8932
9438 8927
9720 8861
10342 8823
10506 8817
10632 8729
11429 8617
11847 8560
11884 8555
11936 8548
12701 8446
12742 8443
12754 8439
13259 8373
13344 8364
13755 8309
13825 8300
13903 8290
14566 8276
15197 8219
15752 8155
16156 8072
16719 7950
16876 7943
17011 7933
17019 7903
17077 7896
17817 7854
17841 7850
18038 7803
18050 7799
18378 7786
19461 7658
19835 7639
19858 7636
20246 7586
20603 7489
20932 7446
21700 7413
22062 7354
22582 7257
22672 7245
23255 7235
23317 7215
23656 7144
24570 7053
24707 7049
25041 7000
26247 6858
27130 6774
27308 6755
27381 6753
27419 6740
27772 6714
27811 6702
27928 6677
28083 6668
28133 6638
30709 6392
30720 6389
30735 6386
30819 6379
30967 6363
31083 6349
31137 6341
31249 6331
31314 6325
31469 6304
31550 6298
31784 6289
31982 6258
32287 6230
33537 6089
33573 6073
33583 6064
33593 6051
33848 6024
34416 6006
34470 5999
34521 5995
34738 5975
35159 5969
35959 5833
36487 5828
36947 5736
37327 5702
37463 5683
37704 5680
38083 5623
38755 5572
38938 5491
39598 5483
40566 5375
40881 5361
41100 5319
41389 5288
41833 5283
42435 5225
42809 5213
42991 5116
43179 5080
43493 5023
44453 4965
44496 4921
44571 4915
45186 4851
45976 4811
46665 4790
46691 4774
46994 4770
47136 4692
47150 4679
48199 4614
48614 4539
49828 4472
50628 4361
50710 4298
50892 4280
51378 4232
52159 4155
52952 4077
53847 3992
53921 3982
54197 3955
55304 3847
56096 3770
56875 3748
56908 3722
57621 3675
58018 3584
58765 3512
59321 3465
59545 3437
60713 3325
61465 3253
64468 2967
64563 2958
64859 2930
65130 2917
65283 2890
65538 2866
67407 2729
67458 2686
68133 2623
69070 2568
69122 2531
69316 2513
70126 2438
70632 2402
70776 2378
70928 2364
71102 2348
71710 2311
73655 2159
73815 2129
74424 2046
74513 2038
74882 2016
74981 1996
75316 1966
75876 1916
76191 1888
76939 1822
77509 1772
78843 1656
79307 1616
79797 1574
80079 1550
80138 1545
81276 1456
81638 1420
81932 1396
83114 1301
83177 1296
83405 1278
83558 1266
84678 1180
84878 1165
85310 1154
85364 1129
86574 1043
86662 1037
87488 982
87674 970
88196 945
88822 900
90436 817
90505 814
90601 810
90676 807
