========= Estatisticas ========= 
Semente utilizada : 4456684
Quantidade de arestas removidas: 74569
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 6.44
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 49.28
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 18.98
Quantidade de solucoes não dominadas que o PR encontrou = 9
Quantiade de avalicoes da funcao objetivo = 989208
Tempo FINAL(s) =  74.7
Resultado : 
11 19617
12 19553
13 19491
14 19433
17 19268
22 19038
25 18913
31 18676
34 18562
35 18525
41 18313
43 18245
44 18212
49 18052
51 17990
54 17900
58 17784
63 17644
66 17563
73 17381
76 17329
82 17160
86 17066
94 16882
98 16794
102 16710
104 16669
109 16599
112 16509
117 16414
134 16143
137 16070
144 15958
154 15807
168 15640
181 15445
196 15257
205 15158
208 15128
215 15057
221 15027
240 14834
255 14703
266 14615
278 14544
291 14443
316 14328
321 14262
355 14073
367 14017
376 13990
402 13874
428 13832
429 13807
446 13694
486 13577
519 13472
609 13222
631 13175
638 13138
711 13002
723 12980
774 12885
871 12707
940 12607
988 12605
1118 12390
1140 12388
1147 12364
1180 12337
1217 12298
1241 12269
1319 12193
1363 12155
1744 11904
1873 11893
1930 11843
2010 11760
2175 11686
2302 11563
2329 11553
2372 11517
2527 11507
2628 11496
2640 11403
3056 11230
3400 11095
3531 11056
3547 11053
3603 11051
3729 10926
3839 10884
3906 10858
3956 10839
4201 10747
4527 10641
4707 10562
4743 10549
4910 10508
5039 10457
5125 10412
5202 10393
5357 10330
5535 10270
5575 10254
5783 10182
5844 10161
5872 10159
6224 10074
6316 10005
6681 9883
6882 9861
6887 9815
7005 9804
7054 9786
7155 9727
7303 9705
7556 9590
7651 9559
8017 9474
8257 9445
8291 9380
8341 9370
8432 9335
8448 9302
8723 9214
8792 9197
9203 9109
9260 9069
9288 9034
9673 8952
10026 8855
10088 8841
10206 8790
10361 8736
10442 8715
10550 8682
10615 8668
11075 8530
11202 8486
11290 8445
11481 8402
11662 8337
11672 8335
12211 8177
12367 8122
12391 8117
12483 8079
12500 8077
12545 8074
12577 8056
12615 8043
12634 8032
12780 8010
12833 7976
12834 7967
12861 7959
13092 7895
13145 7885
13203 7862
13866 7654
13904 7645
14026 7630
14041 7620
14066 7589
14095 7582
14131 7575
14289 7534
14477 7481
14544 7463
14584 7457
14720 7419
14879 7388
14915 7348
15262 7244
15323 7219
15459 7185
15529 7154
15694 7135
15956 7059
16355 6916
16396 6913
16482 6893
16631 6830
16956 6809
17042 6773
17215 6729
17239 6713
17611 6532
17708 6502
17759 6497
18055 6413
18164 6366
18210 6341
18282 6322
18337 6305
18349 6240
18541 6182
18995 6045
19214 5979
19496 5953
19537 5887
19836 5811
19976 5807
20177 5790
20185 5705
20380 5637
20720 5620
20756 5615
20855 5560
21016 5470
21114 5421
21118 5408
21521 5347
21530 5285
21644 5251
21832 5195
22084 5120
22471 5058
22528 4988
22656 4950
23014 4913
23186 4793
23257 4772
23653 4655
23775 4619
23853 4596
24265 4562
24509 4417
24519 4412
24616 4378
24625 4369
24925 4281
25157 4213
25475 4120
25704 4103
25834 4020
25859 4008
25886 4006
25938 3985
26048 3953
26451 3836
26545 3833
26796 3736
27176 3626
27491 3535
27647 3490
27706 3473
27772 3454
27991 3391
29050 3156
29125 3088
29377 2995
29458 2972
29659 2915
29765 2885
30041 2807
30314 2730
30373 2727
30506 2676
30738 2611
30953 2551
31270 2463
31411 2424
31730 2336
31850 2303
31901 2289
32201 2278
32297 2181
32345 2168
32382 2158
32557 2120
32672 2080
33103 1966
33216 1936
33404 1887
33485 1866
33586 1840
33664 1820
33877 1800
34315 1691
34373 1687
34472 1618
34555 1598
34718 1559
34756 1550
34935 1531
35010 1491
35521 1383
35650 1351
35674 1346
35977 1290
35999 1281
36130 1257
36314 1227
36624 1186
36655 1184
36718 1170
36953 1138
37412 1103
