========= Estatisticas ========= 
Semente utilizada : 289187
Tempo(s) Final = 445.67
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 1980
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 160
Quantidade de solucoes que a BL adicionou ao arquivo global: 4633
Quantidade de solucoes que o PR adicionou ao arquivo global: 4330
Quantidade de avaliacoes da funcao objetivo: 2058073
Pareto aproximativo: 
0.0000000000 10092.0000000000
4.0000000000 10023.0000000000
3.0000000000 10024.0000000000
5.0000000000 10017.0000000000
1.0000000000 10026.0000000000
12.0000000000 9723.0000000000
11.0000000000 9724.0000000000
10.0000000000 9738.0000000000
6.0000000000 9753.0000000000
187.0000000000 5429.0000000000
172.0000000000 5630.0000000000
170.0000000000 5646.0000000000
167.0000000000 5696.0000000000
155.0000000000 5939.0000000000
138.0000000000 6139.0000000000
142.0000000000 6082.0000000000
141.0000000000 6092.0000000000
126.0000000000 6336.0000000000
125.0000000000 6338.0000000000
119.0000000000 6575.0000000000
109.0000000000 6673.0000000000
110.0000000000 6662.0000000000
116.0000000000 6594.0000000000
97.0000000000 7052.0000000000
95.0000000000 7066.0000000000
94.0000000000 7078.0000000000
93.0000000000 7098.0000000000
91.0000000000 7121.0000000000
82.0000000000 7272.0000000000
72.0000000000 7482.0000000000
74.0000000000 7474.0000000000
71.0000000000 7495.0000000000
67.0000000000 7634.0000000000
68.0000000000 7610.0000000000
60.0000000000 7818.0000000000
53.0000000000 7966.0000000000
57.0000000000 7918.0000000000
48.0000000000 8112.0000000000
47.0000000000 8133.0000000000
46.0000000000 8163.0000000000
44.0000000000 8297.0000000000
42.0000000000 8328.0000000000
41.0000000000 8343.0000000000
40.0000000000 8356.0000000000
39.0000000000 8388.0000000000
33.0000000000 8613.0000000000
32.0000000000 8640.0000000000
31.0000000000 8675.0000000000
30.0000000000 8709.0000000000
29.0000000000 8741.0000000000
25.0000000000 8908.0000000000
24.0000000000 8933.0000000000
23.0000000000 8968.0000000000
22.0000000000 9003.0000000000
19.0000000000 9204.0000000000
16.0000000000 9354.0000000000
15.0000000000 9373.0000000000
13.0000000000 9398.0000000000
18.0000000000 9206.0000000000
17.0000000000 9208.0000000000
20.0000000000 9078.0000000000
21.0000000000 9036.0000000000
28.0000000000 8763.0000000000
37.0000000000 8450.0000000000
38.0000000000 8417.0000000000
45.0000000000 8193.0000000000
50.0000000000 8043.0000000000
51.0000000000 8014.0000000000
61.0000000000 7774.0000000000
62.0000000000 7713.0000000000
66.0000000000 7659.0000000000
64.0000000000 7661.0000000000
70.0000000000 7511.0000000000
78.0000000000 7342.0000000000
77.0000000000 7343.0000000000
86.0000000000 7136.0000000000
99.0000000000 6850.0000000000
108.0000000000 6699.0000000000
106.0000000000 6703.0000000000
115.0000000000 6601.0000000000
111.0000000000 6603.0000000000
124.0000000000 6355.0000000000
133.0000000000 6252.0000000000
134.0000000000 6181.0000000000
136.0000000000 6148.0000000000
152.0000000000 5953.0000000000
146.0000000000 6040.0000000000
147.0000000000 6002.0000000000
148.0000000000 5956.0000000000
160.0000000000 5777.0000000000
169.0000000000 5651.0000000000
183.0000000000 5601.0000000000
184.0000000000 5528.0000000000
194.0000000000 5390.0000000000
189.0000000000 5393.0000000000
198.0000000000 5327.0000000000
213.0000000000 5271.0000000000
204.0000000000 5272.0000000000
199.0000000000 5273.0000000000
290.0000000000 4481.0000000000
289.0000000000 4483.0000000000
218.0000000000 5064.0000000000
240.0000000000 4962.0000000000
241.0000000000 4918.0000000000
242.0000000000 4896.0000000000
243.0000000000 4855.0000000000
244.0000000000 4831.0000000000
245.0000000000 4799.0000000000
249.0000000000 4755.0000000000
264.0000000000 4696.0000000000
265.0000000000 4657.0000000000
266.0000000000 4613.0000000000
267.0000000000 4593.0000000000
270.0000000000 4567.0000000000
282.0000000000 4498.0000000000
278.0000000000 4499.0000000000
295.0000000000 4392.0000000000
316.0000000000 4255.0000000000
309.0000000000 4257.0000000000
334.0000000000 4128.0000000000
335.0000000000 4095.0000000000
336.0000000000 4068.0000000000
344.0000000000 4021.0000000000
345.0000000000 4008.0000000000
347.0000000000 3995.0000000000
382.0000000000 3803.0000000000
384.0000000000 3774.0000000000
381.0000000000 3851.0000000000
