========= Estatisticas ========= 
Semente utilizada : 4053809
Quantidade de arestas removidas: 4401
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 0.05
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  287
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 31.15
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 2.04
Quantidade de solucoes não dominadas que o PR encontrou = 10
Quantiade de avalicoes da funcao objetivo = 465810
Tempo FINAL(s) =  33.24
Resultado : 
74 4838
75 4756
76 4681
77 4612
79 4486
80 4428
81 4374
82 4321
83 4271
84 4231
85 4202
86 4163
87 4130
89 4071
91 4013
93 3956
94 3929
95 3903
96 3876
99 3801
101 3756
103 3712
106 3648
107 3631
108 3608
112 3532
113 3514
117 3444
118 3427
124 3332
125 3315
127 3285
134 3194
137 3158
141 3111
142 3107
144 3076
150 3015
154 2961
158 2930
160 2893
165 2838
166 2828
171 2780
173 2761
177 2724
179 2707
181 2689
182 2678
188 2623
192 2588
197 2550
199 2535
205 2491
208 2471
212 2446
213 2440
217 2415
224 2373
230 2338
238 2293
239 2290
240 2282
245 2255
247 2246
250 2230
254 2211
256 2202
259 2188
262 2183
267 2154
272 2133
274 2128
279 2104
283 2090
289 2065
295 2044
296 2036
302 2022
304 2006
307 1995
310 1986
313 1974
318 1957
321 1947
323 1942
328 1926
331 1923
333 1917
339 1898
350 1884
355 1859
356 1851
359 1841
370 1812
376 1796
377 1794
416 1722
426 1714
428 1713
440 1701
442 1698
446 1691
451 1670
454 1663
477 1626
488 1612
496 1607
512 1580
526 1568
536 1559
539 1551
550 1540
564 1526
570 1521
572 1518
585 1507
586 1505
590 1504
595 1500
596 1496
627 1472
638 1465
696 1420
707 1411
709 1406
734 1402
735 1388
767 1368
794 1347
796 1346
872 1301
897 1295
913 1281
952 1258
966 1257
977 1254
1021 1229
1034 1227
1061 1218
1068 1207
1090 1200
1161 1175
1172 1174
1200 1167
1219 1159
1267 1141
1271 1138
1312 1126
1336 1120
1348 1116
1400 1106
1414 1104
1416 1103
1444 1093
1465 1091
1505 1084
1525 1079
1529 1069
1580 1067
1581 1056
1618 1047
1690 1040
1703 1027
1747 1021
1780 1009
1793 1006
1820 1000
1824 999
1921 979
1932 975
1946 972
1979 965
2004 960
2043 956
2070 952
2089 943
2139 936
2140 933
2168 931
2170 930
2181 925
2207 920
2228 916
2308 901
2386 888
2442 879
2479 874
2505 869
2524 866
2534 865
2576 858
2616 854
2636 849
2663 845
2697 840
2736 838
2738 834
2800 825
2863 817
2912 809
2934 808
2976 803
2985 799
2990 798
3026 793
3086 785
3113 781
3193 770
3278 769
3311 754
3386 744
3442 740
3444 739
3447 736
3476 733
3486 732
3493 730
3556 722
3643 711
3687 709
3736 705
3819 689
3869 686
3894 680
3954 673
4001 669
4023 665
4040 663
4109 655
4161 649
4251 639
4270 637
4325 631
4353 628
4391 624
4459 617
4537 609
4626 600
4745 599
4776 585
4840 582
4857 577
4924 573
4928 570
4979 565
5020 561
5092 554
5176 546
5250 539
5303 534
5319 533
5388 529
5399 525
5474 518
5541 512
5610 506
5669 501
5705 498
5780 496
5794 491
5858 486
5910 482
5989 476
6029 473
6097 468
6152 464
6216 461
6222 459
6307 453
6440 445
6451 443
6466 442
6527 438
6589 434
6652 430
6686 428
6721 426
6774 423
6810 421
6922 415
6960 413
6999 411
7025 410
7079 407
7144 404
7188 402
7239 401
7256 399
7325 396
7445 391
7499 389
7528 388
7558 387
7590 386
7644 385
7661 384
7702 383
7745 382
7789 381
