========= Estatisticas ========= 
Semente utilizada : 4404154
Quantidade de arestas removidas: 120610
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 8.69
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 52.28
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 17.2
Quantidade de solucoes não dominadas que o PR encontrou = 3
Quantiade de avalicoes da funcao objetivo = 595861
Tempo FINAL(s) =  78.17
Resultado : 
10 15883
11 15807
12 15735
13 15664
14 15594
15 15525
16 15457
17 15393
20 15217
22 15103
23 15047
24 14993
26 14887
30 14687
33 14543
34 14496
36 14404
38 14316
42 14144
43 14102
45 14020
46 13980
47 13941
50 13827
55 13644
60 13471
61 13443
65 13310
68 13209
76 12961
80 12841
87 12638
89 12581
93 12535
98 12329
103 12194
110 12012
114 11912
117 11837
120 11765
126 11712
130 11535
132 11490
145 11204
152 11128
153 11035
159 10942
164 10816
176 10588
181 10498
183 10463
198 10222
200 10176
208 10048
215 9943
216 9940
229 9749
239 9619
244 9556
251 9487
258 9390
272 9244
290 9058
295 9032
308 8894
311 8868
340 8644
342 8618
345 8595
359 8490
363 8467
384 8320
421 8315
424 8074
442 7960
452 7929
460 7882
481 7756
489 7719
518 7604
532 7540
593 7329
627 7209
642 7188
671 7104
725 6950
764 6840
796 6791
852 6688
905 6522
945 6474
1126 6403
1131 6250
1215 6153
1254 6078
1314 6013
1338 5965
1354 5949
1365 5939
1652 5789
1730 5713
1794 5682
1911 5591
1988 5578
2061 5550
2236 5449
2288 5438
2642 5274
2643 5269
2680 5248
2731 5243
2762 5202
2889 5156
3187 5108
3267 5045
3386 5013
3443 5007
3549 4996
3593 4995
3845 4923
4011 4870
4478 4783
4536 4780
4546 4775
4598 4751
4897 4720
5317 4613
5508 4569
5577 4557
5612 4551
5792 4521
6180 4513
6405 4494
6468 4413
6665 4390
7177 4337
7447 4281
7596 4270
7735 4261
7799 4235
7948 4223
8216 4178
8553 4162
8624 4152
8959 4095
9070 4079
9072 4073
9096 4041
9349 4008
9403 4001
9558 3981
10010 3973
10086 3955
10205 3917
10474 3883
10687 3875
10735 3847
11068 3825
11371 3793
11806 3741
11814 3738
11876 3730
12110 3708
12401 3672
12456 3657
12881 3617
12980 3602
13090 3590
13100 3589
13192 3560
13287 3559
13347 3540
13559 3525
13587 3522
13595 3521
13893 3495
13931 3487
14110 3465
14515 3413
14576 3407
14725 3403
15160 3346
15240 3337
15337 3331
15530 3310
15718 3282
15757 3281
16429 3254
16443 3217
16449 3213
17025 3146
17051 3145
17172 3117
17428 3068
17567 3060
17902 3039
18123 3000
18765 2982
18821 2957
18854 2928
19135 2914
19470 2896
19848 2881
19883 2880
19888 2861
20110 2848
20429 2813
20556 2802
20592 2728
21166 2669
21409 2668
21657 2616
22146 2575
22326 2567
22353 2561
22548 2537
22930 2495
23211 2484
23312 2475
23842 2429
23906 2383
24288 2344
24374 2340
24660 2318
24751 2297
25162 2259
25876 2202
25932 2193
26133 2172
26615 2168
26646 2139
26731 2109
26732 2104
26785 2100
27290 2061
27320 2040
27391 2032
27598 2018
27979 1974
28244 1948
28336 1939
29000 1875
29229 1862
29301 1845
29611 1815
30069 1771
30382 1748
30436 1747
30457 1745
30691 1734
30786 1713
30813 1702
31390 1646
31407 1645
31465 1639
31721 1620
32133 1577
32328 1559
32632 1531
33235 1477
33896 1416
33956 1415
33985 1408
34141 1394
34792 1336
34860 1333
35103 1310
35121 1307
35178 1302
35784 1268
35801 1251
35891 1240
35949 1235
36398 1206
36864 1157
37703 1087
37767 1082
37886 1072
38070 1057
38255 1042
38705 1006
38768 1001
38844 995
39099 975
39273 967
39958 910
40326 884
40641 861
40684 858
40946 840
41232 821
41678 796
41788 786
42279 757
42332 754
42804 733
43503 698
43589 695
43680 692
43762 690
