========= Estatisticas ========= 
Semente utilizada : 4551534
Tempo(s) Final = 1075.74
Quantidade de soluçoes encontradas = 300
Quantidade de vezes em que o contrutivo foi executada: 700
Quantidade de vezes em que a BL foi executada: 700
Quantidade de vezes em que o PR foi executado: 2518
Quantidade de solucoes que o constutivo adicionou ao arquivo global: 295
Quantidade de solucoes que a BL adicionou ao arquivo global: 3994
Quantidade de solucoes que o PR adicionou ao arquivo global: 65720
Quantidade de avaliacoes da funcao objetivo: 6454433
Pareto aproximativo: 
9.0000000000 16026.0000000000
8.0000000000 16051.0000000000
13.0000000000 15874.0000000000
12.0000000000 15877.0000000000
10.0000000000 15883.0000000000
14.0000000000 15595.0000000000
15.0000000000 15525.0000000000
17.0000000000 15393.0000000000
22.0000000000 15198.0000000000
20.0000000000 15217.0000000000
29.0000000000 14885.0000000000
26.0000000000 14887.0000000000
240.0000000000 9607.0000000000
236.0000000000 9713.0000000000
200.0000000000 10271.0000000000
204.0000000000 10170.0000000000
203.0000000000 10218.0000000000
206.0000000000 10151.0000000000
179.0000000000 10602.0000000000
156.0000000000 11018.0000000000
148.0000000000 11186.0000000000
151.0000000000 11168.0000000000
140.0000000000 11403.0000000000
133.0000000000 11469.0000000000
134.0000000000 11450.0000000000
121.0000000000 11760.0000000000
109.0000000000 12040.0000000000
104.0000000000 12172.0000000000
106.0000000000 12128.0000000000
105.0000000000 12152.0000000000
98.0000000000 12543.0000000000
88.0000000000 12733.0000000000
86.0000000000 12734.0000000000
79.0000000000 12885.0000000000
72.0000000000 13136.0000000000
70.0000000000 13182.0000000000
65.0000000000 13352.0000000000
64.0000000000 13372.0000000000
52.0000000000 13788.0000000000
51.0000000000 13810.0000000000
48.0000000000 13941.0000000000
47.0000000000 13949.0000000000
44.0000000000 14086.0000000000
41.0000000000 14226.0000000000
35.0000000000 14561.0000000000
34.0000000000 14570.0000000000
31.0000000000 14639.0000000000
33.0000000000 14575.0000000000
32.0000000000 14596.0000000000
30.0000000000 14687.0000000000
36.0000000000 14404.0000000000
42.0000000000 14144.0000000000
45.0000000000 14020.0000000000
50.0000000000 13827.0000000000
58.0000000000 13638.0000000000
55.0000000000 13644.0000000000
59.0000000000 13518.0000000000
60.0000000000 13471.0000000000
66.0000000000 13273.0000000000
75.0000000000 13037.0000000000
76.0000000000 12961.0000000000
80.0000000000 12841.0000000000
94.0000000000 12564.0000000000
89.0000000000 12581.0000000000
103.0000000000 12194.0000000000
110.0000000000 12012.0000000000
117.0000000000 11837.0000000000
120.0000000000 11765.0000000000
132.0000000000 11490.0000000000
147.0000000000 11200.0000000000
145.0000000000 11204.0000000000
152.0000000000 11089.0000000000
153.0000000000 11035.0000000000
174.0000000000 10848.0000000000
162.0000000000 10855.0000000000
181.0000000000 10498.0000000000
196.0000000000 10450.0000000000
192.0000000000 10453.0000000000
190.0000000000 10461.0000000000
183.0000000000 10463.0000000000
212.0000000000 10028.0000000000
208.0000000000 10048.0000000000
215.0000000000 9943.0000000000
229.0000000000 9749.0000000000
237.0000000000 9677.0000000000
239.0000000000 9619.0000000000
266.0000000000 9546.0000000000
244.0000000000 9556.0000000000
298.0000000000 9022.0000000000
297.0000000000 9031.0000000000
296.0000000000 9108.0000000000
295.0000000000 9112.0000000000
293.0000000000 9147.0000000000
274.0000000000 9217.0000000000
338.0000000000 8696.0000000000
339.0000000000 8662.0000000000
341.0000000000 8646.0000000000
342.0000000000 8618.0000000000
369.0000000000 8588.0000000000
364.0000000000 8594.0000000000
345.0000000000 8595.0000000000
403.0000000000 8191.0000000000
424.0000000000 8137.0000000000
409.0000000000 8153.0000000000
433.0000000000 8010.0000000000
432.0000000000 8019.0000000000
428.0000000000 8100.0000000000
434.0000000000 8003.0000000000
437.0000000000 7986.0000000000
550.0000000000 7606.0000000000
516.0000000000 7634.0000000000
514.0000000000 7635.0000000000
508.0000000000 7640.0000000000
504.0000000000 7661.0000000000
505.0000000000 7648.0000000000
561.0000000000 7424.0000000000
634.0000000000 7169.0000000000
677.0000000000 7121.0000000000
680.0000000000 7107.0000000000
685.0000000000 7016.0000000000
690.0000000000 7002.0000000000
694.0000000000 6991.0000000000
727.0000000000 6903.0000000000
862.0000000000 6621.0000000000
849.0000000000 6623.0000000000
958.0000000000 6428.0000000000
950.0000000000 6440.0000000000
940.0000000000 6455.0000000000
934.0000000000 6464.0000000000
954.0000000000 6432.0000000000
1176.0000000000 6130.0000000000
1197.0000000000 6106.0000000000
1348.0000000000 5955.0000000000
1335.0000000000 6055.0000000000
1337.0000000000 6042.0000000000
1338.0000000000 6019.0000000000
1340.0000000000 6011.0000000000
1354.0000000000 5949.0000000000
1530.0000000000 5806.0000000000
1539.0000000000 5805.0000000000
1541.0000000000 5798.0000000000
1569.0000000000 5778.0000000000
1659.0000000000 5718.0000000000
1670.0000000000 5711.0000000000
1812.0000000000 5646.0000000000
1962.0000000000 5539.0000000000
2259.0000000000 5414.0000000000
2209.0000000000 5418.0000000000
2274.0000000000 5408.0000000000
2653.0000000000 5235.0000000000
2667.0000000000 5230.0000000000
2684.0000000000 5224.0000000000
2727.0000000000 5215.0000000000
2704.0000000000 5217.0000000000
2845.0000000000 5176.0000000000
2841.0000000000 5181.0000000000
2860.0000000000 5165.0000000000
2917.0000000000 5147.0000000000
2933.0000000000 5142.0000000000
3767.0000000000 4918.0000000000
3897.0000000000 4888.0000000000
4080.0000000000 4850.0000000000
4054.0000000000 4853.0000000000
4996.0000000000 4662.0000000000
5038.0000000000 4654.0000000000
5150.0000000000 4633.0000000000
5266.0000000000 4623.0000000000
5219.0000000000 4627.0000000000
5177.0000000000 4628.0000000000
5282.0000000000 4611.0000000000
5287.0000000000 4608.0000000000
5315.0000000000 4603.0000000000
5508.0000000000 4569.0000000000
6147.0000000000 4462.0000000000
6633.0000000000 4400.0000000000
6596.0000000000 4403.0000000000
6509.0000000000 4412.0000000000
6450.0000000000 4414.0000000000
6658.0000000000 4382.0000000000
7058.0000000000 4322.0000000000
7160.0000000000 4307.0000000000
7728.0000000000 4239.0000000000
7680.0000000000 4241.0000000000
7601.0000000000 4244.0000000000
7913.0000000000 4210.0000000000
7873.0000000000 4214.0000000000
7809.0000000000 4215.0000000000
8107.0000000000 4174.0000000000
9312.0000000000 4029.0000000000
9259.0000000000 4031.0000000000
9197.0000000000 4033.0000000000
9138.0000000000 4039.0000000000
9120.0000000000 4040.0000000000
9096.0000000000 4041.0000000000
9488.0000000000 3993.0000000000
9403.0000000000 4001.0000000000
9636.0000000000 3971.0000000000
