========= Estatisticas ========= 
Semente utilizada : 1326628
Quantidade de arestas removidas: 76653
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 4.06
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 44.28
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 11.36
Quantidade de solucoes não dominadas que o PR encontrou = 4
Quantiade de avalicoes da funcao objetivo = 531523
Tempo FINAL(s) =  59.7
Resultado : 
11 13795
12 13709
13 13624
15 13460
17 13300
18 13221
20 13085
21 13020
22 12958
23 12898
24 12840
26 12728
29 12566
30 12513
31 12461
32 12410
36 12210
40 12107
41 11970
42 11923
44 11833
45 11789
47 11703
48 11661
50 11579
56 11339
57 11300
59 11224
60 11187
61 11152
69 10946
71 10817
77 10625
83 10439
84 10409
90 10235
97 10039
103 9877
108 9747
109 9722
112 9650
114 9603
117 9534
120 9468
125 9363
131 9243
136 9162
142 9033
144 8996
150 8888
158 8752
159 8736
160 8719
164 8655
170 8562
180 8416
185 8344
192 8252
203 8126
209 8049
222 7908
225 7877
229 7836
237 7756
244 7689
265 7501
272 7441
289 7371
291 7325
293 7271
308 7161
320 7143
325 7052
346 6925
351 6900
378 6786
384 6715
389 6691
414 6552
432 6475
470 6311
488 6239
503 6190
544 6177
546 6052
573 5961
593 5901
605 5863
621 5824
717 5607
796 5465
856 5374
883 5337
933 5260
970 5218
984 5203
998 5134
1017 5111
1033 5092
1045 5079
1085 5032
1096 5028
1188 4937
1218 4924
1350 4816
1397 4803
1399 4769
1494 4708
1686 4625
1701 4602
1732 4563
1831 4507
2098 4390
2126 4327
2145 4318
2158 4312
2183 4308
2263 4274
3084 4041
3146 4037
3176 4033
3298 4009
3317 4003
3319 3941
3342 3925
3490 3888
3680 3853
4048 3777
4187 3763
4491 3705
4780 3656
4994 3618
5201 3582
5268 3576
5308 3571
5425 3518
5453 3513
5674 3478
5929 3441
6035 3423
6381 3373
6596 3345
7079 3281
7096 3274
7183 3268
7313 3256
7482 3230
7802 3225
7884 3195
7987 3160
8265 3126
8469 3109
8499 3093
8618 3079
8629 3077
9145 3023
9292 3015
9366 3001
9642 2969
9684 2959
9747 2956
9778 2950
10006 2934
10022 2925
10223 2899
10406 2881
10825 2861
11049 2805
11159 2797
11166 2794
11281 2784
11393 2766
11472 2759
11942 2712
12146 2698
12307 2669
12449 2653
12515 2642
12781 2615
12796 2612
12893 2593
13297 2566
13658 2523
13787 2506
13892 2503
13925 2492
13926 2491
14394 2488
14406 2452
14454 2431
14599 2406
14901 2394
15007 2392
15275 2331
15353 2326
15561 2310
15589 2308
15623 2296
15819 2274
15884 2270
15985 2265
16028 2254
16159 2238
16335 2235
16431 2220
16635 2205
16756 2199
16760 2195
16832 2180
17394 2167
17473 2158
17495 2103
17709 2101
17711 2085
17930 2061
18603 2040
18674 1984
18731 1975
19128 1941
19167 1940
19231 1928
19601 1926
19819 1903
19834 1902
19926 1880
20026 1843
20208 1825
20451 1801
20769 1784
20814 1782
20834 1781
20906 1773
21465 1702
22097 1669
22102 1640
22258 1625
22331 1618
22612 1595
22857 1586
22919 1562
23279 1528
23449 1512
23737 1485
23887 1483
23951 1475
23962 1464
24091 1452
24145 1447
24210 1441
24438 1420
25441 1373
25789 1297
25896 1292
25933 1288
25989 1281
26023 1276
26213 1259
26348 1247
26743 1212
27015 1188
27129 1178
27436 1152
27646 1133
27843 1116
28053 1098
28241 1082
28359 1072
28430 1066
28617 1059
28775 1058
28927 1037
28994 1019
29079 1012
29112 1011
29201 1002
29299 994
29595 970
29744 958
30094 930
30157 925
30436 903
31087 862
31113 851
31166 847
31260 840
31548 819
31790 813
31828 799
32044 784
32132 778
32739 738
32992 727
33203 709
33253 706
33410 697
33775 685
34186 661
34534 647
34603 645
34895 643
