========= Estatisticas ========= 
Semente utilizada : 8616591
Quantidade de arestas removidas: 233781
Quantidade de arestas obrigatorias = 0
Tempo PreProcessamento (s) = 48.07
Quantidade de solucoes suportadas = 30
Quantidade de individuos OBTIDOS APOS rmcKruskal = 134
Quantidade de individuos na populacao inicial =  150
Quantidade de solucoes no arquivo inicial =  300
Quantidade de solucoes na primeira fase = 300
Tempo PrimeiraFase(s) = 68.13
Quantidade de solucoes na segunda fase = 300
Tempo SegundaFase(s) = 43.14
Quantidade de solucoes não dominadas que o PR encontrou = 4
Quantiade de avalicoes da funcao objetivo = 1003491
Tempo FINAL(s) =  159.34
Resultado : 
1 27973
3 27871
9 27621
12 27523
21 27278
26 27161
38 26910
39 26894
40 26871
46 26757
57 26558
69 26363
81 26160
92 25995
99 25901
106 25799
128 25513
135 25461
151 25242
157 25176
180 24954
187 24880
205 24719
246 24437
273 24224
282 24203
294 24098
318 23956
357 23776
369 23689
406 23527
446 23360
457 23357
483 23221
582 22915
592 22832
620 22820
653 22688
726 22520
788 22344
904 22113
1127 21892
1148 21831
1209 21703
1375 21538
1526 21333
1540 21320
1609 21269
1684 21189
1801 21118
1832 21094
1872 21019
2075 20868
2217 20798
2306 20728
2383 20662
2506 20585
2960 20323
2975 20315
3039 20304
3250 20236
3693 19963
4081 19794
4330 19690
4359 19678
4543 19617
4827 19611
5072 19437
5418 19322
5552 19214
5609 19193
6312 18939
6374 18917
6595 18839
6875 18741
7362 18572
7449 18542
7609 18487
7644 18475
7878 18448
8367 18246
9723 18044
9735 17981
9805 17786
10090 17678
10268 17600
10332 17579
10424 17549
10467 17535
10581 17498
11068 17366
11265 17277
11603 17208
11685 17142
11927 17083
12159 16993
12260 16958
12354 16928
12423 16906
12636 16847
13105 16689
13168 16669
13455 16578
13575 16540
14316 16306
14389 16283
14605 16215
15315 15992
15382 15971
15998 15956
16188 15834
16437 15643
17128 15545
17215 15398
17446 15326
17690 15250
18140 15110
18670 15090
18773 15015
18881 14987
19193 14856
19469 14850
19538 14792
19604 14656
19814 14591
20145 14566
20312 14453
20643 14415
20694 14319
21271 14288
21530 14203
21871 14072
22060 13930
22107 13920
22271 13900
22430 13834
22459 13788
22574 13772
22752 13765
22767 13742
22994 13733
23339 13581
23729 13426
24606 13254
24721 13215
24820 13141
24876 13034
25192 13027
25263 13023
26539 12603
26636 12569
26731 12536
26772 12535
26883 12493
26891 12491
27066 12437
27393 12340
27479 12317
27642 12274
27809 12225
27875 12197
27890 12190
27971 12173
27996 12167
28009 12156
28060 12146
28346 12058
28993 11870
28995 11863
29118 11837
29147 11835
29232 11800
29555 11706
30694 11342
30790 11334
30816 11307
30919 11304
30934 11302
30950 11263
31123 11242
31136 11236
31587 11119
31636 11072
31747 11033
32110 10970
33170 10640
33193 10632
33260 10574
33368 10568
33377 10556
33426 10540
33476 10515
33602 10503
33939 10400
33998 10360
34682 10150
35100 10053
35199 9968
35338 9921
35545 9890
35716 9884
35729 9773
36102 9767
36175 9687
36181 9616
36616 9486
36952 9477
37001 9371
37326 9307
37537 9211
38050 9058
38753 8899
38849 8820
38933 8795
39089 8780
39454 8762
39593 8760
39831 8633
40224 8554
40454 8456
41300 8306
41430 8125
42403 7842
42439 7824
42628 7762
43067 7600
43417 7588
43418 7467
43574 7421
43764 7365
44798 7362
45032 7276
45114 7085
45487 7024
45530 6975
45941 6836
46076 6685
46168 6658
46543 6548
46891 6446
47424 6290
47589 6251
47684 6214
48509 6081
48527 5968
48606 5945
49211 5769
49297 5744
50641 5354
51113 5321
51211 5189
51294 5165
51519 5100
51779 5025
52192 4906
52324 4868
52404 4845
54025 4387
54450 4373
55040 4092
55174 4054
55234 4037
55287 4022
55790 3880
55861 3860
56309 3734
56816 3592
56945 3556
57382 3454
57625 3367
57813 3315
58103 3235
58172 3216
58252 3194
58354 3166
58416 3149
59340 2897
59451 2867
59555 2839
59967 2729
60009 2727
60016 2716
60118 2689
60354 2627
60768 2519
61011 2456
61182 2412
61480 2379
62411 2105
63010 1963
63742 1798
63774 1791
63946 1754
64022 1738
64472 1675
64957 1561
65668 1492
65783 1438
65928 1430
66238 1393
